1	2	3	#
2	3	4	2
3	4	5	2
4	5	6	-1
5	6	7	1
6	7	8	-1
7	8	10	1
8	10	10.5	0
9	10.5	11	-1
10	11	11.5	1
11	11.5	12	1
12	12	14	-1
13	14	16	-2
14	18	19	0
15	19	20	2
16	20	21	1
17	21	22	-1
18	22	23	1
19	23	24	-1
20	24	25	1
21	25	26	4
22	26	27	-2
23	27	28	-2
24	28	32	-1
25	32	34	0
26	35	35.5	0
27	35.5	36	1
28	36	39	2
29	39	39.5	-3
30	39.5	40	1
31	40	41	2
32	41	42	3
33	42	43	-1
34	43	44	-2
35	44	45	0
36	45	48	-2
37	48	50	0
38	51	51.5	-5
39	51.5	52	2
40	52	53	2
41	53	54	-1
42	54	55	1
43	55	56	1
44	56	57	-1
45	57	58	-2
46	58	59	-2
47	59	60	-1
48	60	64	1
49	64	65	0
50	66	67	0
51	67	68	2
52	68	69	2
53	69	70	-1
54	70	71	1
55	71	72	-1
56	72	74	1
57	74	74.5	0
58	74.5	75	-1
59	75	75.5	1
60	75.5	76	1
61	76	78	-1
62	78	80	-2
63	82	83	0
64	83	84	2
65	84	85	1
66	85	86	-1
67	86	87	1
68	87	88	-1
69	88	89	1
70	89	90	4
71	90	91	-2
72	91	92	-2
73	92	96	-1
74	96	98	0
75	99	99.5	0
76	99.5	100	1
77	100	103	2
78	103	103.5	-3
79	103.5	104	1
80	104	105	2
81	105	106	3
82	106	107	-1
83	107	108	-2
84	108	109	0
85	109	112	-2
86	112	114	0
87	115	115.5	-5
88	115.5	116	2
89	116	117	2
90	117	118	-1
91	118	119	1
92	119	120	1
93	120	121	-1
94	121	122	-2
95	122	123	-2
96	123	124	-1
97	124	128	1
98	128	129	0
99	130	131	0
100	131	132	2
101	132	133	2
102	133	134	-1
103	134	135	1
104	135	136	-1
105	136	137	1
106	137	138	-1
107	138	139	1
108	139	140	1
109	140	142	-1
110	142	144	-2
111	146	147	0
112	147	148	2
113	148	149	1
114	149	150	-1
115	150	151	1
116	151	152	-1
117	152	153	1
118	153	154	4
119	154	155	-2
120	155	156	-2
121	156	160	-1
122	160	162	0
123	163	163.5	0
124	163.5	164	1
125	164	167	2
126	167	167.5	-3
127	167.5	168	1
128	168	169	2
129	169	170	3
130	170	171	-1
131	171	172	-2
132	172	173	0
133	173	176	-2
134	176	179	0
135	180	180.5	-1
136	180.5	181	-1
137	181	181.5	1
138	181.5	182	-1
139	182	183.5	1
140	183.5	184	1
141	184	185	-1
142	185	186	-2
143	186	187	-2
144	187	188	-1
145	188	192	1
146	192	194	0
147	194	195	0
