1	2	3	#
2	3	4	3
3	4	6	7
4	6	8	-3
5	8	10	0
6	10	10.5	-4
7	10.5	11	-3
8	11	11.5	3
9	11.5	12	4
10	12	14	3
11	14	16	-3
12	16	18	0
13	18	19	-8
14	19	20	4
15	20	22	7
16	22	24	-3
17	24	26	0
18	26	28	0
19	28	32	-4
20	32	34	0
21	34	35	2
22	35	36	3
23	36	38	7
24	38	40	-3
25	40	42	0
26	42	42.5	-4
27	42.5	43	-3
28	43	43.5	3
29	43.5	44	4
30	44	46	3
31	46	48	-3
32	48	50	0
33	50	51	-10
34	51	52	1
35	52	54	7
36	54	55	-1
37	55	56	-1
38	56	57	-1
39	57	58	3
40	59	60	-2
41	60	62	5
42	62	63	2
43	63	64	-3
44	64	66	-2
45	66	67	2
46	67	68	1
47	68	70	2
48	70	72	-5
49	72	74	0
50	74	75	2
51	75	76	1
52	76	76.5	2
53	76.5	77	2
54	77	77.5	-2
55	77.5	78	-5
56	78	80	3
57	80	82	0
58	82	83	-5
59	83	84	2
60	84	85	2
61	85	86	-7
62	86	87	3
63	87	88	2
64	88	89	2
65	89	90	-7
66	90	91	3
67	91	92	2
68	92	92.5	2
69	92.5	93	-1
70	93	93.5	1
71	93.5	94	-5
72	94	96	-2
73	96	97	0
74	97	98	-6
75	98	99	1
76	99	100	3
77	100	102	7
78	102	104	-3
79	104	106	0
80	106	107	1
81	107	108	4
82	108	110	5
83	110	112	-5
84	112	114	0
85	114	115	-1
86	115	116	1
87	116	118	1
88	118	120	-1
89	120	121	-4
90	121	122	5
91	123	124	-1
92	124	128	-4
93	128	132	2
94	132	136	-2
95	146	147	-8
96	147	148	3
97	148	150	7
98	150	152	-3
99	152	154	0
100	154	154.5	-4
101	154.5	155	-3
102	155	155.5	3
103	155.5	156	4
104	156	158	3
105	158	160	-3
106	160	162	0
107	162	163	-8
108	163	164	4
109	164	166	7
110	166	168	-3
111	168	170	0
112	170	172	0
113	172	176	-4
114	176	178	0
115	178	179	2
116	179	180	3
117	180	182	7
118	182	184	-3
119	184	186	0
120	186	186.5	-4
121	186.5	187	-3
122	187	187.5	3
123	187.5	188	4
124	188	190	3
125	190	192	-3
126	192	194	0
127	194	195	-10
128	195	196	1
129	196	198	7
130	198	199	-1
131	199	200	-1
132	200	201	-1
133	201	202	3
134	203	204	-2
135	204	206	5
136	206	207	2
137	207	208	-3
138	208	210	-2
139	210	211	2
140	211	212	1
141	212	214	2
142	214	216	-5
143	216	218	0
144	218	219	2
145	219	220	1
146	220	220.5	2
147	220.5	221	2
148	221	221.5	-2
149	221.5	222	-5
150	222	224	3
151	224	226	0
152	226	227	-5
153	227	228	2
154	228	229	2
155	229	230	-7
156	230	231	3
157	231	232	2
158	232	233	2
159	233	234	-7
160	234	235	3
161	235	236	2
162	236	236.5	2
163	236.5	237	-1
164	237	237.5	1
165	237.5	238	-5
166	238	240	-2
167	240	241	0
168	241	242	-6
169	242	243	1
170	243	244	3
171	244	246	7
172	246	248	-3
173	248	250	0
174	250	251	1
175	251	252	4
176	252	254	5
177	254	256	-5
178	256	258	0
179	258	259	-1
180	259	260	1
181	260	262	1
182	262	264	-1
183	264	265	-4
184	265	266	5
185	267	268	-1
186	268	269	-4
187	269	270	5
188	271	272	-1
189	272	273	-4
190	273	274	5
191	275	276	-1
192	276	280	-4
193	280	284	2
194	284	288	-2
195	288	292	0
