1	2	3	#
2	3	4	4
3	4	8	1
4	8	10	0
5	10	11	2
6	11	11.5	2
7	11.5	12	1
8	12	15	-1
9	18	19	-4
10	19	19.5	2
11	19.5	20	-2
12	20	21.5	4
13	21.5	22	-4
14	22	24	-5
15	26	27	2
16	27	27.5	-2
17	27.5	28	-2
18	28	31	2
19	34	35	0
20	35	36	4
21	36	40	1
22	40	42	0
23	42	43	2
24	43	43.5	2
25	43.5	44	1
26	44	47	-1
27	50	51	-4
28	51	51.5	2
29	51.5	52	-2
30	52	53.5	4
31	53.5	54	-4
32	54	56	-5
33	58	59	2
34	59	59.5	-2
35	59.5	60	-2
36	60	63	2
37	66	67	0
38	67	68	4
39	68	72	-4
40	73	74	-2
41	74	75	0
42	75	75.5	-1
43	75.5	76	-2
44	76	80	-2
45	80	81	0
46	83	83.5	7
47	83.5	84	5
48	84	85	-1
49	87	87.5	-4
50	87.5	88	7
51	88	89	-2
52	91	91.5	2
53	91.5	92	2
54	92	93.5	0
55	93.5	94	-2
56	94	95	-2
57	95	96	-3
58	96	98	-2
59	99	99.5	0
60	99.5	100	5
61	100	101	-1
62	102	103	-4
63	103	104	7
64	104	105	-2
65	107	107.5	2
66	107.5	108	2
67	108	109	1
68	109	110	-1
69	110	111	-4
70	111	111.333	5
71	111.333	111.667	-3
72	111.667	112	-2
73	112	113	2
74	114	115	2
75	115	115.333	0
76	115.333	115.667	-2
77	115.667	116	-2
78	116	120	0
79	120	121	0
80	122	123	2
81	123	123.5	2
82	123.5	124	1
83	124	126	-1
84	130	131	-2
85	131	131.5	2
86	131.5	132	1
87	132	133.5	-1
88	133.5	134	-4
89	134	136	-5
90	137	138	7
91	138	139	0
92	139	139.5	2
93	139.5	140	1
94	140	144	-1
95	145	146	-4
96	146	147	0
97	147	148	0
98	148	152	0
99	152	154	0
