#	Title	A Time For Us
#	Source Filename	Nino Rota, Eddie Snyder, Larry Kusic -  A Time For Us.xml
0	3	9	3	1	minor
3	6	4	3	1	minor
6	9	5	3	0	major
9	12	0	3	0	major
12	15	2	3	1	minor
15	18	9	3	1	minor
18	21	4	3	1	minor
21	24	5	3	0	major
24	27	2	3	1	minor
27	30	4	3	1	minor
30	35	9	3	1	minor
35	36	4	3	1	minor
36	39	9	3	1	minor
39	42	0	3	0	major
42	45	7	3	0	major
45	48	2	3	1	minor
48	51	9	3	1	minor
51	54	10	3	0	major
54	57	5	3	0	major
57	60	4	3	1	minor
60	63	9	3	1	minor
63	66	4	3	1	minor
66	69	5	3	0	major
69	72	0	3	0	major
72	75	2	3	1	minor
75	78	9	3	1	minor
78	81	4	3	1	minor
81	84	5	3	0	major
84	87	2	3	1	minor
87	90	4	3	1	minor
90	95	9	3	1	minor
95	96	4	3	1	minor
96	99	9	3	1	minor
99	102	4	3	1	minor
102	105	5	3	0	major
105	108	0	3	0	major
108	111	2	3	1	minor
111	114	9	3	1	minor
114	117	4	3	1	minor
117	120	5	3	0	major
120	123	2	3	1	minor
123	126	4	3	1	minor
126	131	9	3	1	minor
131	132	4	3	1	minor
132	135	9	3	1	minor
135	138	0	3	0	major
138	141	7	3	0	major
141	144	2	3	1	minor
144	147	9	3	1	minor
147	150	10	3	0	major
150	153	5	3	0	major
153	156	4	3	1	minor
156	159	9	3	1	minor
159	162	4	3	1	minor
162	165	5	3	0	major
165	168	0	3	0	major
168	171	2	3	1	minor
171	174	9	3	1	minor
174	177	4	3	1	minor
177	180	5	3	0	major
180	183	2	3	1	minor
183	186	4	3	1	minor
186	191	9	3	1	minor
191	192	4	3	1	minor
192	195	9	3	1	minor
