1	3.5	4	#
2	4	4.5	5
3	4.5	4.75	0
4	4.75	5	0
5	5.25	6	3
6	6	6.75	-1
7	6.75	7	-2
8	7	7.5	0
9	7.5	8	-5
10	8	8.5	5
11	8.5	8.75	0
12	8.75	9	0
13	9	9.25	0
14	9.25	10	3
15	10	10.75	-1
16	10.75	11	-2
17	11	11.5	0
18	11.5	12	2
19	12	13	-4
20	13	14	4
21	14	14.25	3
22	14.25	15	0
23	15	15.5	-2
24	15.5	16	-1
25	16	16.75	-2
26	16.75	17	0
27	17	17.25	0
28	17.25	18	2
29	18	19	-2
30	19.5	20	-5
31	20	20.5	5
32	20.5	20.75	0
33	20.75	21	0
34	21.25	22	3
35	22	22.75	-1
36	22.75	23	-2
37	23	23.5	0
38	23.5	23.75	-5
39	23.75	24	0
40	24	24.25	5
41	24.25	24.75	0
42	24.75	25	0
43	25	25.25	0
44	25.25	26	3
45	26	26.75	-1
46	26.75	27	-2
47	27	27.5	0
48	27.5	27.75	0
49	27.75	28	0
50	28	28.5	-2
51	28.5	29	0
52	29	29.25	0
53	29.25	29.75	4
54	29.75	30	3
55	30	30.5	0
56	30.5	31	0
57	31	31.25	0
58	31.25	31.5	-2
59	31.5	31.75	-1
60	31.75	32	-2
61	32	32.5	0
62	32.5	33	0
63	33	33.25	0
64	33.25	33.75	2
65	33.75	34	-2
66	34	36	0
67	36	37	0
68	37	37.25	0
69	37.25	38	2
70	38	39	1
71	39	39.25	0
72	39.25	39.5	-1
73	39.5	40	-2
74	40	41	2
75	41	41.25	0
76	41.25	41.5	1
77	41.5	41.75	-1
78	41.75	42	-2
79	42	43	0
80	44	45	7
81	45	45.25	0
82	45.25	45.5	-2
83	45.5	46	-2
84	46	47	2
85	47	47.25	0
86	47.25	47.5	2
87	47.5	47.75	-2
88	47.75	48	-2
89	48	49	0
90	52	53	-3
91	53	53.25	0
92	53.25	54	2
93	54	55	1
94	55	55.25	0
95	55.25	55.5	-1
96	55.5	56	-2
97	56	57	2
98	57	57.25	0
99	57.25	57.5	1
100	57.5	57.75	-1
101	57.75	58	-2
102	58	59	0
103	60	61	7
104	61	61.25	0
105	61.25	61.5	-2
106	61.5	62	-2
107	62	63	2
108	63	63.25	0
109	63.25	63.5	2
110	63.5	63.75	-2
111	63.75	64	-2
112	64	65	0
