1	2	3	#
2	3	4	7
3	4	6	2
4	6	6.5	0
5	6.5	7	-2
6	7	7.5	-2
7	7.5	8	2
8	8	10	0
9	10.5	11	-2
10	11	11.5	2
11	11.5	12	-7
12	12	12.5	2
13	12.5	13	2
14	13	13.5	3
15	13.5	14	2
16	14	14.5	-2
17	14.5	15	-3
18	15	15.5	-2
19	15.5	16	-2
20	16	17	0
21	17	18	0
22	18	19	2
23	19	20	2
24	20	21.5	1
25	21.5	22	0
26	22	23	-1
27	23	24	-2
28	24	26	0
29	26	27	-2
30	27	27.5	-1
31	27.5	28	1
32	28	28.5	0
33	28.5	29	0
34	29	31	0
35	32	32.5	0
36	32.5	33	0
37	33.5	34	0
38	34.5	35	0
39	35	36	0
40	36	37	4
41	37	37.5	-2
42	37.5	38	-2
43	38	39	0
44	39	40	0
45	40	40.5	5
46	40.5	41	2
47	41	42	-3
48	42	42.5	0
49	42.5	43	-2
50	43	44	-2
51	44	48	0
52	48	49	-3
53	49	49.5	3
54	49.5	50	0
55	50	51	0
56	51	51.5	2
57	51.5	52	-2
58	52	53	4
59	53	54	-2
60	53.5	54	-2
61	54	56	-5
62	56	56.5	9
63	56.5	57	3
64	57	58	-3
65	58	60	0
66	59.5	60	-2
67	60	62	-2
68	63	64	4
69	63.5	64	-2
70	64	65	0
71	65	66	0
72	65.5	67	-2
73	66	67	2
74	67	67.5	-2
75	67.5	68	2
76	68	69	0
77	68.5	69	2
78	69	70	0
79	70	71	0
80	71	72	-2
81	72	73	2
82	72.5	73	-2
83	73	75	-2
84	74	76	-5
85	75	76	5
86	76	79	0
87	79	79.5	-3
88	79.5	80	-2
89	80	82	5
90	96	96.5	0
91	96.5	97	0
92	97	97.5	0
93	97.5	98	0
94	98	99	0
95	99	100	0
96	99.5	100	4
97	100.5	101	0
98	101	102	0
99	102	103	-2
100	103	104	-2
101	104	104.5	4
102	104.5	105	3
103	105	106	-3
104	106	106.5	0
105	106.5	107	-2
106	107	108	-2
107	112	112.5	-3
108	112.5	113	3
109	113.5	114	0
110	114	115.5	0
111	115.5	116	4
112	116.5	117	-2
113	117	118	-2
114	118	119	0
115	119	120	-3
116	120	120.5	7
117	120.5	121	3
118	121	122	-3
119	122	122.5	0
120	122.5	123	-2
121	123	124	-2
122	128	129	2
123	129.5	130	0
124	130	131	0
125	131	132	2
126	133	134	-2
127	134	135	0
128	135	136	2
129	136	136.5	-2
130	136.5	137	-2
131	137	138	0
132	138	138.5	0
133	138.5	139	-3
134	139	140	3
135	142	142.5	-3
136	142.5	143	-2
137	143	144	5
138	144	148	0
139	150	151	4
140	151	152	3
141	152	156	2
142	156	158	-2
143	158	159	2
144	159	160	-5
145	160	161	3
146	160.5	161	-5
147	161	164	2
148	166	168	0
149	167	168	3
150	168	169.5	-3
151	169.5	170	-2
152	170	172	-2
153	174	175	0
154	175	176	-7
155	176	180	2
156	183	184	9
157	184	187	1
158	187	187.5	0
159	187.5	190	4
160	188	190	-2
161	190	191	0
162	191	193	0
163	192	193	2
164	193	194	-2
165	194	194.5	-3
166	194.5	195	-2
167	195	195.5	0
168	195.5	196	-2
169	198	198.5	4
170	198.5	199	-7
171	199	200	3
172	200	204	0
173	206	206.5	-3
174	206.5	207	-2
175	207	208	5
176	208	212	0
177	224	224.5	0
178	224.5	225	0
179	225.5	226	0
180	227	228	0
181	228	229	4
182	229	230	3
183	230	231	-3
184	231	232	-4
185	232	232.5	4
186	232.5	233	3
187	233	236	-3
188	239.5	240	-7
189	240	241	0
190	241	242	3
191	242	243	0
192	243	244	2
193	244	244.5	2
194	244.5	245	3
195	245.5	246	-3
196	246	246.5	0
197	246.5	247	-2
198	247	248	-2
199	248	248.5	4
200	248.5	249	3
201	249	252	-3
202	256	257	-2
203	257	257.5	0
204	257.5	258	0
205	258	259	0
206	259	260	-2
207	260	261	2
208	261	262	2
209	263	264	3
210	264	264.5	-3
211	264.5	265	-2
212	265.5	266	-2
213	266	267	0
214	267	268	0
215	270	270.5	-3
216	270.5	271	-2
217	271	272	5
218	272	276	0
219	278	279	4
220	279	280	3
221	280	284	2
222	284	286	-2
223	286	287	2
