1	2	3	#
2	3	4	0
3	4	5	1
4	5	6	2
5	6	9	-7
6	9	12	2
7	14	15	2
8	15	16	0
9	16	17	1
10	17	18	2
11	18	19.5	0
12	19.5	20	-2
13	20	21	-1
14	21	24	-2
15	26	27	7
16	27	28	0
17	28	29	1
18	29	30	2
19	30	32	0
20	32	32.5	-2
21	32.5	33	-1
22	33	34	-2
23	34	35	-2
24	35	36	2
25	36	39	2
26	39	42	0
27	42	45	0
28	45	48	0
29	50	51	-4
30	51	52	0
31	52	53	2
32	53	54	2
33	54	57	-7
34	57	60	0
35	62	63	3
36	63	64	0
37	64	65	2
38	65	66	2
39	66	67.5	3
40	67.5	68	-1
41	68	69	-2
42	69	70	2
43	70	71	-2
44	71	72	-2
45	72	75	-3
46	75	78	0
47	80	81	-4
48	81	82.5	9
49	82.5	83	-2
50	83	84	-2
51	84	87	2
52	87	90	0
53	92	93	-7
54	93	94.5	12
55	94.5	95	-1
56	95	96	-2
57	96	99	-2
58	99	102	-7
59	102	103	7
60	103	104	-2
61	104	105	-1
62	105	106.5	1
63	106.5	107	-1
64	107	108	-2
65	108	108.5	2
66	108.5	109	-2
67	109	111	-2
68	111	113	0
69	122	123	4
70	123	124	0
71	124	125	1
72	125	126	2
73	126	129	-7
74	129	132	2
75	134	135	2
76	135	136	0
77	136	137	1
78	137	138	2
79	138	141	-7
80	141	144	2
81	146	147	2
82	147	148	0
83	148	149	1
84	149	150	2
85	150	151.5	0
86	151.5	152	-2
87	152	153	-1
88	153	156	-2
89	158	159	7
90	159	160	0
91	160	161	1
92	161	162	2
93	162	164	0
94	164	164.5	-2
95	164.5	165	-1
96	165	166	-2
97	166	167	-2
98	167	168	2
99	168	171	2
100	171	174	0
101	174	177	0
102	177	180	0
103	182	183	-4
104	183	184	0
105	184	185	2
106	185	186	2
107	186	189	-7
108	189	192	0
109	194	195	3
110	195	196	0
111	196	197	2
112	197	198	2
113	198	199.5	3
114	199.5	200	-1
115	200	201	-2
116	201	202	2
117	202	203	-2
118	203	204	-2
119	204	207	-3
120	207	210	0
121	212	213	-4
122	213	214.5	9
123	214.5	215	-2
124	215	216	-2
125	216	219	2
126	219	222	0
127	224	225	-7
128	225	226.5	12
129	226.5	227	-1
130	227	228	-2
131	228	231	-2
132	231	234	-7
133	234	235	7
134	235	236	-2
135	236	237	-1
136	237	238.5	1
137	238.5	239	-1
138	239	240	-2
139	240	240.5	2
140	240.5	241	-2
141	241	243	-2
142	243	245	0
143	254	255	4
144	255	256	0
145	256	257	1
146	257	258	2
147	258	261	-7
148	261	264	2
