1	2	3	#
2	3	5	3
3	5	6	-3
4	6	7	3
5	7	8	-2
6	8	9	-1
7	9	11	-2
8	11	12	2
9	12	14	1
10	14	15	1
11	15	16	1
12	16	18	-3
13	18	21	0
14	21	22	3
15	22	24	-3
16	24	26	0
17	26	27	0
18	27	29	3
19	29	30	-3
20	30	31	3
21	31	32	-2
22	32	33	-1
23	33	35	-2
24	35	36	2
25	36	38	1
26	38	39	1
27	39	40	1
28	40	42	-3
29	42	45	0
30	45	46	3
31	46	48	-3
32	48	50	0
33	50	51	-4
34	51	53	9
35	53	54	0
36	54	55	0
37	55	56	2
38	56	57	1
39	57	59	-5
40	59	60	0
41	60	61	0
42	61	62	2
43	62	63	2
44	63	65	-6
45	65	66	0
46	66	67	0
47	67	68	2
48	68	69	2
49	69	72	-5
50	72	74	0
51	74	75	-4
52	75	77	9
53	77	78	0
54	78	79	0
55	79	80	2
56	80	81	1
57	81	83	-5
58	83	84	0
59	84	85	0
60	85	86	2
61	86	87	1
62	87	88	1
63	88	89	-9
64	89	90	9
65	90	91	-2
66	91	92	-7
67	92	93	7
68	93	96	-2
69	96	98	0
70	98	99	-3
71	99	101	3
72	101	102	-3
73	102	103	3
74	103	104	-2
75	104	105	-1
76	105	107	-2
77	107	108	2
78	108	110	1
79	110	111	1
80	111	112	1
81	112	114	-3
82	114	117	0
83	117	118	3
84	118	120	-3
85	120	122	0
86	122	123	0
87	123	125	3
88	125	126	-3
89	126	127	3
90	127	128	-2
91	128	129	-1
92	129	131	-2
93	131	132	2
94	132	134	1
95	134	135	1
96	135	136	1
97	136	138	-3
98	138	141	0
99	141	142	3
100	142	144	-3
101	144	146	0
102	146	147	-4
103	147	149	9
104	149	150	0
105	150	151	0
106	151	152	2
107	152	153	1
108	153	155	-5
109	155	156	0
110	156	157	0
111	157	158	2
112	158	159	2
113	159	161	-6
114	161	162	0
115	162	163	0
116	163	164	2
117	164	165	2
118	165	168	-5
119	168	171	0
120	172	173	-2
121	173	174	2
122	174	175	1
123	175	176	6
124	176	177	-2
125	177	180	-2
126	180	183	5
127	183	184	0
128	184	185	2
129	185	186	-5
130	186	187	2
131	187	188	1
132	188	189	2
133	189	192	-2
134	192	195	0
135	195	197	-5
136	197	198	-3
137	198	199	3
138	199	200	-2
139	200	201	-1
140	201	203	-2
141	203	204	2
142	204	206	1
143	206	207	1
144	207	208	1
145	208	210	-3
146	210	213	0
147	213	214	3
148	214	216	-3
149	216	218	0
150	218	219	0
151	219	221	3
152	221	222	-3
153	222	223	3
154	223	224	-2
155	224	225	-1
156	225	227	-2
157	227	228	2
158	228	230	1
159	230	231	1
160	231	232	1
161	232	234	-3
162	234	237	0
163	237	238	3
164	238	240	-3
165	240	242	0
166	242	243	-4
167	243	245	9
168	245	246	0
169	246	247	0
170	247	248	2
171	248	249	1
172	249	251	-5
173	251	252	0
174	252	253	0
175	253	254	2
176	254	255	2
177	255	257	-6
178	257	258	0
179	258	259	0
180	259	260	2
181	260	261	2
182	261	264	-5
183	264	266	0
184	266	267	-4
185	267	269	9
186	269	270	0
187	270	271	0
188	271	272	2
189	272	273	1
190	273	275	-5
191	275	276	0
192	276	277	0
193	277	278	2
194	278	279	1
195	279	280	1
196	280	281	-9
197	281	282	9
198	282	283	-2
199	283	284	-7
200	284	285	7
201	285	288	-2
202	288	290	0
203	290	291	-3
204	291	293	3
205	293	294	-3
206	294	295	3
207	295	296	-2
208	296	297	-1
209	297	299	-2
210	299	300	2
211	300	302	1
212	302	303	1
213	303	304	1
214	304	306	-3
215	306	309	0
216	309	310	3
217	310	312	-3
218	312	314	0
219	314	315	0
220	315	317	3
221	317	318	-3
222	318	319	3
223	319	320	-2
224	320	321	-1
225	321	323	-2
226	323	324	2
227	324	326	1
228	326	327	1
229	327	328	1
230	328	330	-3
231	330	333	0
232	333	334	3
233	334	336	-3
234	336	338	0
235	338	339	-4
236	339	341	9
237	341	342	0
238	342	343	0
239	343	344	2
240	344	345	1
241	345	347	-5
242	347	348	0
243	348	349	0
244	349	350	2
245	350	351	2
246	351	353	-6
247	353	354	0
248	354	355	0
249	355	356	2
250	356	357	2
251	357	360	-5
252	360	363	0
253	364	365	-2
254	365	366	2
255	366	367	1
256	367	368	6
257	368	369	-2
258	369	372	-2
259	372	375	5
260	375	376	0
261	376	377	2
262	377	378	-5
263	378	379	2
264	379	380	1
265	380	381	2
266	381	384	-2
267	384	387	0
