#	Title	Since I Met You Baby
#	Source Filename	Ivory Joe Hunter - Since I Met You Baby.xml
27	0	1	Since
28	0	1	I
29	0	1	met
30	0	1	you
31	0	1	ba
32	0	1	by
34	0	1	my
35	0	1	whole
36	0	1	li
37	0	1	fe
38	0	1	has
39	0	1	changed.
53	0	1	Since
54	0	1	I
55	0	1	met
56	0	1	you
57	0	1	ba
58	0	1	by
60	0	1	my
61	0	1	whole
62	0	1	li
63	0	1	fe
64	0	1	has
65	0	1	changed.
79	0	1	And
80	0	1	e-
81	0	1	v'ry
82	0	1	bo
83	0	1	dy
84	0	1	tells
85	0	1	me
87	0	1	that
88	0	1	I'm
89	0	1	n-
90	0	1	ot
91	0	1	the
92	0	1	sa
93	0	1	me.
108	0	1	I
109	0	1	don't
110	0	1	need
111	0	1	no
112	0	1	bo
113	0	1	dy
115	0	1	to
116	0	1	tell
117	0	1	my
118	0	1	tro
119	0	1	u-
120	0	1	bles
121	0	1	to.
135	0	1	I
136	0	1	don't
137	0	1	need
138	0	1	no
139	0	1	bo
140	0	1	dy
142	0	1	to
143	0	1	tell
144	0	1	my
145	0	1	tro
146	0	1	u-
147	0	1	bles
148	0	1	t-
149	0	1	o.
162	0	1	Cause
163	0	1	since
164	0	1	I
165	0	1	met
166	0	1	you
167	0	1	ba
168	0	1	by
170	0	1	all
171	0	1	I
172	0	1	ne
173	0	1	ed
174	0	1	is
175	0	1	yo
176	0	1	u.
233	0	1	Since
234	0	1	I
235	0	1	met
236	0	1	you
237	0	1	ba
238	0	1	by
240	0	1	I'm
241	0	1	a
242	0	1	ha
243	0	1	p-
244	0	1	py
245	0	1	man.
259	0	1	Since
260	0	1	I
261	0	1	met
262	0	1	you
263	0	1	ba
264	0	1	by
266	0	1	I'm
267	0	1	a
268	0	1	ha
269	0	1	p-
270	0	1	py
271	0	1	man.
285	0	1	I'm
286	0	1	gon
287	0	1	na
288	0	1	try
289	0	1	to
290	0	1	please
291	0	1	you
293	0	1	in
294	0	1	e-
295	0	1	v'ry
296	0	1	wa
297	0	1	y
298	0	1	I
299	0	1	ca
300	0	1	n.
