#	Title	The Lonely Shepherd
#	Source Filename	James Last - The Lonely Shepherd.xml
20	28	9	3	1	minor
28	32	9	3	1	minor
32	36.25	5	3	0	major
36.25	40	7	3	0	major
40	44	0	3	0	major
44	48	9	3	1	minor
48	52	5	3	0	major
52	56	7	3	0	major
56	60.5	0	3	0	major
60.5	64	9	3	1	minor
64	68	2	3	1	minor
68	72	7	3	0	major
72	76	0	3	0	major
76	80	9	3	1	minor
80	84	5	3	0	major
84	88	7	3	0	major
88	96	4	3	0	major
96	104	4	3	0	dominant
104	112	9	3	1	minor
112	116	9	3	1	minor
116	120	5	3	0	major
120	128	7	3	0	major
128	132	9	3	1	minor
132	136	5	3	0	major
136	140	7	3	0	major
140	144	0	3	0	major
144	148	9	3	1	minor
148	152	2	3	1	minor
152	156	7	3	0	major
156	160	0	3	0	major
160	163	9	3	1	minor
163	164	9	3	1	minor-seventh
164	168	5	3	0	major
168	172	7	3	0	major
172	176	4	3	0	major
176	180	9	3	1	minor
180	184.25	5	3	0	major
184.25	188	7	3	0	major
188	192	0	3	0	major
192	196	9	3	1	minor
196	200	5	3	0	major
200	204	7	3	0	major
204	208.5	0	3	0	major
208.5	212	9	3	1	minor
212	216	2	3	1	minor
216	220	7	3	0	major
220	224	0	3	0	major
224	228	9	3	1	minor
228	232	5	3	0	major
232	236	7	3	0	major
236	244	4	3	0	major
244	252	4	3	0	dominant
252	260	9	3	1	minor
260	264	9	3	1	minor
264	268	5	3	0	major
268	276	7	3	0	major
276	280	9	3	1	minor
280	284	5	3	0	major
284	288	7	3	0	major
288	292	0	3	0	major
292	296	9	3	1	minor
296	300	2	3	1	minor
300	304	7	3	0	major
304	308	0	3	0	major
308	311	9	3	1	minor
311	312	9	3	1	minor-seventh
312	316	5	3	0	major
316	320	7	3	0	major
320	324	4	3	0	major
324	328	4	3	0	dominant
328	332	9	3	1	minor
332	340	9	3	1	minor
340	348	9	3	1	minor
