1	0.5	1	#
2	1	1.25	0
3	1.25	1.5	-2
4	1.5	1.75	-2
5	1.75	2	2
6	2	2.25	0
7	2.25	3	-5
8	3	4	0
9	4.5	5	12
10	5	5.25	0
11	5.25	5.75	0
12	5.75	6	0
13	6	6.125	0
14	6.125	6.25	-2
15	6.25	6.5	-3
16	6.5	6.75	0
17	6.75	7	3
18	7	7.5	0
19	7.5	8	2
20	8.5	9	-5
21	9	9.25	0
22	9.25	9.5	-2
23	9.5	9.75	-2
24	9.75	10	2
25	10	10.25	0
26	10.25	11	-5
27	11	12	0
28	12.25	12.5	5
29	12.5	12.75	0
30	12.75	13	0
31	13	13.5	-2
32	13.5	14	-3
33	14	16	3
34	18	18.5	4
35	18.5	19	0
36	19	19.5	-2
37	19.5	19.75	-2
38	19.75	20	4
39	20	20.25	0
40	20.25	21	-2
41	21	21.5	0
42	21.75	22	0
43	22	22.5	0
44	22.5	23	0
45	23	23.5	-2
46	23.5	23.75	-3
47	23.75	24	3
48	24	24.25	0
49	24.25	25	0
50	25	25.5	0
51	25.75	26	4
52	26	26.5	0
53	26.5	27	0
54	27	27.5	-2
55	27.5	27.75	-2
56	27.75	28	4
57	28	28.25	0
58	28.25	29	-2
59	29	29.5	0
60	29.75	30	0
61	30	30.5	0
62	30.5	31	0
63	31	31.5	-2
64	31.5	31.75	-3
65	31.75	32	3
66	32.25	32.5	4
67	32.5	32.75	0
68	32.75	33	0
69	33	33.25	0
70	33.25	33.5	-2
71	33.5	33.75	-2
72	33.75	34	2
73	34	34.25	0
74	34.25	35	-5
75	35	36	0
76	36.5	37	12
77	37	37.25	0
78	37.25	37.75	0
79	37.75	38	0
80	38	38.125	0
81	38.125	38.25	-2
82	38.25	38.5	-3
83	38.5	38.75	0
84	38.75	39	3
85	39	39.5	0
86	39.5	40	2
87	40.5	41	-5
88	41	41.25	0
89	41.25	41.5	-2
90	41.5	41.75	-2
91	41.75	42	2
92	42	42.25	0
93	42.25	43	-5
94	43	44	0
95	44.25	44.5	5
96	44.5	44.75	0
97	44.75	45	0
98	45	45.5	-2
99	45.5	46	-3
100	46	48	3
101	49.5	50	4
102	50	50.5	0
103	50.5	51	0
104	51	51.5	-2
105	51.5	51.75	-2
106	51.75	52	4
107	52	52.25	0
108	52.25	53	-2
109	53	53.5	0
110	53.75	54	0
111	54	54.5	0
112	54.5	55	0
113	55	55.5	-2
114	55.5	55.75	-3
115	55.75	56	3
116	56	56.25	0
117	56.25	57	0
118	57	57.5	0
119	57.75	58	4
120	58	58.5	0
121	58.5	59	0
122	59	59.5	-2
123	59.5	59.75	-2
124	59.75	60	4
125	60	60.25	0
126	60.25	61	-2
127	61	61.5	0
128	61.75	62	0
129	62	62.5	0
130	62.5	63	0
131	63	63.5	-2
132	63.5	63.75	-3
133	63.75	64	3
134	64.25	64.5	4
135	64.5	64.75	0
136	64.75	65	0
137	65	65.25	0
138	65.25	65.5	-2
139	65.5	65.75	-2
140	65.75	66	2
141	66	66.25	0
142	66.25	67	-5
143	67	68	0
144	68.5	69	12
145	69	69.25	0
146	69.25	69.75	0
147	69.75	70	0
148	70	70.125	0
149	70.125	70.25	-2
150	70.25	70.5	-3
151	70.5	70.75	0
152	70.75	71	3
153	71	71.5	0
154	71.5	72	2
155	72.5	73	-5
156	73	73.25	0
157	73.25	73.5	-2
158	73.5	73.75	-2
159	73.75	74	2
160	74	74.25	0
161	74.25	75	-5
162	75	76	0
163	76.25	76.5	5
164	76.5	76.75	0
165	76.75	77	0
166	77	77.5	-2
167	77.5	78	-3
168	78	80	3
169	80	82	0
