#	Title	I HAVE FORGIVEN JESUS
#	Source Filename	Boorer, Morrissey - I HAVE FORGIVEN JESUS.xml
1	0	1	I
2	0	1	was
3	0	1	a
4	0	1	good
6	0	1	kid
8	0	1	I
9	0	1	would
10	0	1	n't
11	0	1	do
12	0	1	you
13	0	1	no
14	0	1	harm
16	0	1	I
17	0	1	was
18	0	1	a
19	0	1	good
21	0	1	kid
23	0	1	with
24	0	1	a
25	0	1	nice
27	0	1	pa
28	0	1	per
29	0	1	route
31	0	1	For
32	0	1	give
33	0	1	me
35	0	1	an
36	0	1	y
37	0	1	pain
41	0	1	I
42	0	1	may
45	0	1	have
46	0	1	brung
47	0	1	to
48	0	1	you
49	0	1	With
50	0	1	God's
53	0	1	help
54	0	1	I
55	0	1	know
59	0	1	I'll
60	0	1	al
61	0	1	ways
62	0	1	be
63	0	1	near
65	0	1	to
66	0	1	you
67	0	1	But
68	0	1	Jes
69	0	1	us
70	0	1	hurt
71	0	1	me
72	0	1	when
73	0	1	he
74	0	1	de
75	0	1	ser
76	0	1	ted
78	0	1	me
79	0	1	but
80	0	1	I
81	0	1	have
82	0	1	for
83	0	1	giv
84	0	1	en
86	0	1	Jes
88	0	1	us
90	0	1	for
91	0	1	all
92	0	1	this
93	0	1	de
94	0	1	sire
95	0	1	he
96	0	1	placed
97	0	1	in
98	0	1	me
99	0	1	when
100	0	1	there's
101	0	1	noth
102	0	1	ing
103	0	1	I
105	0	1	can
106	0	1	do
107	0	1	with
108	0	1	this
109	0	1	de
111	0	1	sire
115	0	1	I
116	0	1	was
117	0	1	a
118	0	1	good
119	0	1	kid
122	0	1	thru
123	0	1	hail
124	0	1	and
125	0	1	snow
126	0	1	I'd
127	0	1	go
129	0	1	just
130	0	1	to
131	0	1	moon
132	0	1	ya
134	0	1	I
135	0	1	car
136	0	1	ried
137	0	1	my
138	0	1	heart
139	0	1	in
140	0	1	my
141	0	1	hand
145	0	1	do
146	0	1	you
147	0	1	un
148	0	1	der
149	0	1	stand
150	0	1	do
151	0	1	you
152	0	1	un
153	0	1	der
154	0	1	stand
155	0	1	?
245	0	1	Mon
246	0	1	day
248	0	1	hum
249	0	1	il
250	0	1	i
251	0	1	at
252	0	1	ion
254	0	1	Tues
255	0	1	day
257	0	1	suf
258	0	1	fic
259	0	1	a
260	0	1	tion
262	0	1	Wens
263	0	1	day
265	0	1	con
266	0	1	de
267	0	1	scen
268	0	1	sion
270	0	1	Thurss
271	0	1	day
272	0	1	is
273	0	1	path
274	0	1	e
275	0	1	tic
276	0	1	by
277	0	1	Fri
278	0	1	day
279	0	1	you
280	0	1	have
282	0	1	killed
283	0	1	me
285	0	1	by
287	0	1	Fri
288	0	1	day
290	0	1	you
291	0	1	have
293	0	1	killed
294	0	1	me
296	0	1	OH
298	0	1	pret
300	0	1	ty
302	0	1	one
304	0	1	Oh
306	0	1	pret
307	0	1	ty
309	0	1	one!
311	0	1	and
312	0	1	why
313	0	1	did
314	0	1	you
315	0	1	give
316	0	1	me
318	0	1	so
319	0	1	much
320	0	1	de
321	0	1	sire
323	0	1	when
324	0	1	there
325	0	1	is
326	0	1	no
327	0	1	where
328	0	1	i
329	0	1	can
330	0	1	go
333	0	1	to
334	0	1	un
335	0	1	load
336	0	1	this
337	0	1	de
338	0	1	sire
340	0	1	and
341	0	1	why
342	0	1	did
343	0	1	you
344	0	1	give
345	0	1	me
346	0	1	so
347	0	1	much
348	0	1	love
350	0	1	in
351	0	1	a
352	0	1	love
353	0	1	less
355	0	1	world
357	0	1	when
358	0	1	there
359	0	1	is
360	0	1	no
361	0	1	one
362	0	1	I
363	0	1	can
364	0	1	turn
366	0	1	to
368	0	1	to
369	0	1	un
370	0	1	lock
371	0	1	all
372	0	1	this
373	0	1	love
375	0	1	and
376	0	1	why
377	0	1	did
378	0	1	you
380	0	1	stick
381	0	1	me
382	0	1	in
384	0	1	self
385	0	1	de
386	0	1	pre
387	0	1	cat
389	0	1	ing
390	0	1	bones
391	0	1	and
392	0	1	skin
393	0	1	Jes
395	0	1	us
397	0	1	do
398	0	1	you
399	0	1	hate
401	0	1	me
405	0	1	why
406	0	1	did
407	0	1	you
408	0	1	stick
409	0	1	me
410	0	1	in
411	0	1	self
412	0	1	de
413	0	1	pre
414	0	1	ca
415	0	1	ting
416	0	1	bones
417	0	1	and
418	0	1	skin?
419	0	1	do
420	0	1	you
421	0	1	hate
422	0	1	me
423	0	1	do
424	0	1	you
425	0	1	hate
426	0	1	me
427	0	1	do
428	0	1	you
429	0	1	hate
431	0	1	me
432	0	1	do
433	0	1	you
434	0	1	hate
436	0	1	me
437	0	1	do
438	0	1	you
439	0	1	hate
441	0	1	m
442	0	1	e
443	0	1	?
