1	2	3	#
2	3	4	-2
3	4	5	-2
4	5	8	-5
5	8	10	0
6	10	11	10
7	11	12	-1
8	12	16	-2
9	16	18	0
10	18	19	0
11	19	20	-2
12	20	21	-1
13	21	24	-4
14	24	26	0
15	26	26.5	9
16	26.5	27	0
17	27	28	-2
18	28	32	-2
19	32	33	0
20	34	35	4
21	35	36	-2
22	36	37	-2
23	37	40	-5
24	40	41	0
25	41	41.5	5
26	41.5	42	0
27	42	43	2
28	43	44	2
29	44	46	1
30	46	48	-8
31	48	49	0
32	50	51	3
33	51	52	2
34	52	52.5	2
35	52.5	53	0
36	53	53.5	3
37	53.5	54	0
38	54	55	-3
39	55	56	-4
40	56	56.5	-1
41	56.5	57	0
42	57	57.5	-4
43	57.5	58	0
44	58	59	9
45	59	60	-2
46	60	64	-2
47	64	67	0
48	67	68	0
49	68	69	-3
50	69	69.5	0
51	69.5	70	0
52	70	71	3
53	71	72	0
54	72	75	5
55	75	76	-8
56	76	77	-2
57	77	77.5	0
58	77.5	78	0
59	78	79	5
60	79	80	0
61	80	83	4
62	83	84	1
63	84	85	1
64	85	86	-2
65	86	87.5	-2
66	87.5	88	-1
67	88	89	-1
68	89	90	-3
69	90	91	7
70	91	92	-1
71	92	96	-1
72	96	97	0
73	98	99	2
74	99	100	-2
75	100	101	-2
76	101	104	-5
77	104	106	0
78	106	107	10
79	107	108	-1
80	108	112	-2
81	112	114	0
82	114	115	0
83	115	116	-2
84	116	117	-1
85	117	120	-4
86	120	122	0
87	122	122.5	9
88	122.5	123	0
89	123	124	-2
90	124	128	-2
91	128	129	0
92	130	131	4
93	131	132	-2
94	132	133	-2
95	133	136	-5
96	136	137	0
97	137	137.5	5
98	137.5	138	0
99	138	139	2
100	139	140	2
101	140	142	1
102	142	144	-8
103	144	145	0
104	146	147	3
105	147	148	2
106	148	148.5	2
107	148.5	149	0
108	149	149.5	3
109	149.5	150	0
110	150	151	-3
111	151	152	-4
112	152	152.5	-1
113	152.5	153	0
114	153	153.5	-4
115	153.5	154	0
116	154	155	9
117	155	156	-2
118	156	160	-2
119	160	162	0
