1	2	3	#
2	3	4	-2
3	4	6	2
4	6	8	-12
5	9	10	2
6	10	11	3
7	11	12	4
8	12	14	3
9	14	16	-12
10	17	18	2
11	18	19	3
12	19	20	4
13	20	23	7
14	23	24	-2
15	24	27	2
16	27	28	-2
17	28	30	-2
18	31	32	-2
19	32	33	-1
20	33	34	-2
21	34	35	-1
22	35	36	1
23	36	38	7
24	38	40	-12
25	41	42	2
26	42	43	2
27	43	44	3
28	44	46	5
29	46	48	-12
30	49	50	2
31	50	51	2
32	51	52	3
33	52	55	5
34	55	56	-2
35	56	59	2
36	59	60	2
37	60	64	-4
38	66	67	0
39	67	68	-2
40	68	70	2
41	70	72	-12
42	73	74	2
43	74	75	3
44	75	76	4
45	76	78	3
46	78	80	-12
47	81	82	2
48	82	83	3
49	83	84	4
50	84	86	3
51	86	88	-5
52	89	90	2
53	90	91	1
54	91	92	2
55	92	96	2
56	96	98	0
57	98	99	2
58	99	100	1
59	100	102	2
60	102	104	-2
61	104	105	0
62	105	105.5	-1
63	105.5	106	1
64	106	106.5	2
65	106.5	107	-2
66	107	107.5	-1
67	107.5	108	1
68	108	110	2
69	110	112	-2
70	112	113	0
71	113	113.5	-1
72	113.5	114	1
73	114	114.5	2
74	114.5	115	-2
75	115	115.5	-1
76	115.5	116	1
77	116	118	-3
78	118	118.5	0
79	118.5	119	-4
80	119	119.5	4
81	119.5	120	3
82	120	123	2
83	123	124	2
84	124	128	-4
85	130	131	-5
86	131	132	-2
87	132	134	2
88	134	136	-12
89	137	138	2
90	138	139	3
91	139	140	4
92	140	142	3
93	142	144	-12
94	145	146	2
95	146	147	3
96	147	148	4
97	148	151	7
98	151	152	-2
99	152	155	2
100	155	156	-2
101	156	158	-2
102	159	160	-2
103	160	161	-1
104	161	162	-2
105	162	163	-1
106	163	164	1
107	164	166	7
108	166	168	-12
109	169	170	2
110	170	171	2
111	171	172	3
112	172	174	5
113	174	176	-12
114	177	178	2
115	178	179	2
116	179	180	3
117	180	183	5
118	183	184	-2
119	184	187	2
120	187	188	2
121	188	192	-4
122	194	195	0
123	195	196	-2
124	196	198	2
125	198	200	-12
126	201	202	2
127	202	203	3
128	203	204	4
129	204	206	3
130	206	208	-12
131	209	210	2
132	210	211	3
133	211	212	4
134	212	214	3
135	214	216	-5
136	217	218	2
137	218	219	1
138	219	220	2
139	220	224	2
140	224	226	0
141	226	227	2
142	227	228	1
143	228	230	2
144	230	232	-2
145	232	233	0
146	233	233.5	-1
147	233.5	234	1
148	234	234.5	2
149	234.5	235	-2
150	235	235.5	-1
151	235.5	236	1
152	236	238	2
153	238	240	-2
154	240	241	0
155	241	241.5	-1
156	241.5	242	1
157	242	242.5	2
158	242.5	243	-2
159	243	243.5	-1
160	243.5	244	1
161	244	246	-3
162	246	246.5	0
163	246.5	247	-4
164	247	247.5	4
165	247.5	248	3
166	248	251	2
167	251	252	2
168	252	256	-4
169	256	259	0
