1	0	3	#
2	3	4	-8
3	4	6	-1
4	6	7.5	8
5	7.5	8	-2
6	8.5	10	-2
7	10.5	11	-4
8	11.5	12	1
9	12	13	3
10	13	13.5	-1
11	13.5	14	-1
12	14	14.5	0
13	14.5	15.5	-8
14	15.5	16	7
15	16.5	17.5	1
16	17.5	18	7
17	18	18.5	0
18	18.5	19.5	-3
19	19.5	20	-4
20	20	21	-1
21	21	21.5	-2
22	21.5	22	5
23	22	22.5	0
24	22.5	23.5	-3
25	23.5	24	-4
26	24	25.5	0
27	25.5	26	-3
28	26	26.5	0
29	26.5	27.5	3
30	27.5	28	2
31	28	28.5	2
32	29	31	3
33	32	35	-3
34	35	36	-9
35	36	38	1
36	38	39.5	9
37	39.5	40	-1
38	40	42	0
39	42.5	43.5	-9
40	43.5	44	1
41	44	44.5	0
42	44.5	45.5	4
43	45.5	46	5
44	46	46.5	0
45	46.5	47.5	-1
46	47.5	48	0
47	48	50	0
48	50.5	51.5	-9
49	51.5	52	5
50	52	53	5
51	53	53.5	-1
52	53.5	54	-2
53	54	54.5	0
54	54.5	55.5	-2
55	55.5	56	2
56	56	60	0
57	60	62	-4
58	62	63.5	6
59	63.5	64	1
60	64	66	0
61	66	66.5	0
62	66.5	67.5	-1
63	67.5	68	1
64	68	70	-1
65	70	71.5	-2
66	71.5	72	3
67	72	74	0
68	74.5	75.5	-8
69	75.5	76	5
70	76.5	77	5
71	77.5	78	-2
72	78	78.5	-1
73	78.5	79	-2
74	79.5	80	3
75	80	82	0
76	82.5	83.5	-8
77	83.5	84	5
78	84	85	5
79	85	85.5	-2
80	85.5	86	-1
81	86	86.5	0
82	86.5	87.5	-2
83	87.5	88	5
84	88	90	0
85	90	92	0
86	92	94	0
87	94	96	0
88	96	99	-3
89	99	100	-9
90	100	102	1
91	102	103.5	9
92	103.5	104	-1
93	104	106	0
94	106.5	107.5	-9
95	107.5	108	1
96	108	108.5	0
97	108.5	109.5	4
98	109.5	110	5
99	110	110.5	0
100	110.5	111.5	-1
101	111.5	112	0
102	112	114	0
103	114.5	115.5	-9
104	115.5	116	5
105	116	117	5
106	117	117.5	-1
107	117.5	118	-2
108	118	118.5	0
109	118.5	119.5	-2
110	119.5	120	9
111	120	124	0
112	128	131	3
113	131	132	-8
114	132	134	-1
115	134	134	7
116	134	135.5	1
117	135.5	136	-2
118	136.5	138	-2
119	138.5	139.5	-1
120	139.5	140	1
121	140	141	3
122	141	141.5	-8
123	141.5	142	-1
124	142	142.5	0
125	142.5	143.5	8
126	143.5	144	-2
127	144.5	145.5	-2
128	145.5	146	7
129	146	146.5	0
130	146.5	147.5	-3
131	147.5	148	-4
132	148	149	-1
133	149	149.5	-2
134	149.5	150	2
135	150	150.5	0
136	150.5	151.5	1
137	151.5	152	2
138	152	156	0
139	160	163	5
140	163	164	-8
141	164	166	-1
142	166	167.5	8
143	167.5	168	-2
144	168.5	170	-2
145	170.5	171	-4
146	171.5	172	1
147	172	173	3
148	173	173.5	-1
149	173.5	174	-1
150	174	174.5	0
151	174.5	175.5	-8
152	175.5	176	7
153	176.5	177.5	1
154	177.5	178	7
155	178	178.5	0
156	178.5	179.5	-3
157	179.5	180	-4
158	180	181	-1
159	181	181.5	-2
160	181.5	182	5
161	182	182.5	0
162	182.5	183.5	-3
163	183.5	184	-4
164	184	188	0
165	188	188.5	0
166	192	195	4
167	195	196	-9
168	196	198	1
169	198	199.5	9
170	199.5	200	-1
171	200	202	0
172	202.5	203.5	-9
173	203.5	204	1
174	204	204.5	0
175	204.5	205.5	4
176	205.5	206	5
177	206	206.5	0
178	206.5	207.5	-1
179	207.5	208	0
180	208	210	0
181	210.5	211.5	-9
182	211.5	212	5
183	212	213	5
184	213	213.5	-1
185	213.5	214	-2
186	214	214.5	0
187	214.5	215.5	-2
188	215.5	216	9
189	216	220	0
190	224	227	3
191	227	228	-8
192	228	230	-1
193	230	230	7
194	230	231.5	1
195	231.5	232	-2
196	232.5	234	-2
197	234.5	235.5	-1
198	235.5	236	1
199	236	237	3
200	237	237.5	-8
201	237.5	238	-1
202	238	238.5	0
203	238.5	239.5	8
204	239.5	240	-2
205	240.5	241.5	-2
206	241.5	242	7
207	242	242.5	0
208	242.5	243.5	-3
209	243.5	244	-4
210	244	245	-1
211	245	245.5	-2
212	245.5	246	2
213	246	246.5	0
214	246.5	247.5	1
215	247.5	248	2
216	248	252	0
217	256	259	5
218	259	260	-8
219	260	262	-1
220	262	263.5	8
221	263.5	264	-2
222	264.5	266	-2
223	266.5	267	-4
224	267.5	268	1
225	268	269	3
226	269	269.5	-1
227	269.5	270	-1
228	270	270.5	0
229	270.5	271.5	-8
230	271.5	272	7
231	272.5	273.5	1
232	273.5	274	7
233	274	274.5	0
234	274.5	275.5	-3
235	275.5	276	-4
236	276	277	-1
237	277	277.5	-2
238	277.5	278	5
239	278	278.5	0
240	278.5	279.5	-3
241	279.5	280	-4
242	280	284	0
243	284	284.5	0
244	288	291	0
245	291.5	292	0
246	292	293	0
247	293	293.5	2
248	293.5	294	-2
249	294	294.5	0
250	294.5	295.5	-3
251	295.5	296	3
252	296	299	0
253	299.5	300	0
254	300	301	0
255	301	301.5	3
256	301.5	302	-3
257	302	302.5	0
258	302.5	303.5	-5
259	303.5	304	5
260	304	307	0
261	307.5	308	0
262	308	309	0
263	309	309.5	3
264	309.5	310	-3
265	310	310.5	0
266	310.5	312	7
267	312	316	2
