#	Title	Y'rushalayim Shel Zahav (Jerusalem of Gold)
#	Source Filename	Naomi Shemer - Y'rushalayim Shel Zahav (Jerusalem of Gold).xml
1	1	1	A
2	3	1	vir
3	1	1	ha
4	3	1	rim
5	1	1	tsa
6	3	1	lul
7	1	1	ka
8	2	1	ya
9	3	1	yin
10	1	1	v'
11	2	1	ré
12	3	1	ach
13	1	1	o
14	2	1	ra
16	3	1	nim
17	0	1	ni
18	0	1	sa
19	1	1	b'
20	2	1	ru
21	3	1	ach
22	1	1	ha
23	2	1	ar
24	2	1	ba
25	3	1	yim
26	0	1	im
27	0	1	kol
28	1	1	pa
29	2	1	a
30	2	1	mo
31	3	1	nim.
33	1	2	tar
34	2	2	dé
35	3	2	mat
36	1	2	i
37	3	2	lan
38	1	2	va
39	2	2	e
40	3	2	ven
41	1	2	sh'vu
42	3	2	ya
43	1	2	ba
44	2	2	cha
45	2	2	lo
47	3	2	ma
48	1	2	ha
49	3	2	ir
50	1	2	a
51	3	2	sher
52	1	2	ba
53	3	2	dad
54	1	2	yo
55	2	2	she
56	3	2	vet
57	1	2	u
58	3	2	v'
59	1	2	li
60	3	2	ba
61	1	2	cho
62	3	2	ma.
63	1	1	Y'
64	2	1	ru
65	2	1	sha
66	2	1	la
67	3	1	yim
68	0	1	shel
69	1	1	za
70	3	1	hav
71	1	1	v'
72	3	1	shel
73	1	1	n'
74	2	1	cho
75	3	1	shet
76	1	1	v'
77	3	1	shel
78	0	1	or
79	1	1	ha
80	3	1	lo
81	1	1	l'
82	3	1	chol
83	1	1	shi
85	2	1	ra
86	3	1	yich
87	1	1	a
88	3	1	ni
89	1	1	ki
90	3	1	nor.
91	1	1	Y'
92	2	1	ru
93	2	1	sha
118	3	1	nor.
120	1	1	ra
121	3	1	yich
122	1	1	a
124	2	1	ni
126	2	1	ki
127	3	1	nor
129	0	1	ki
131	0	1	nor.
