1	2	3	#
2	3	3.5	5
3	3.5	4	2
4	4	5	-2
5	5	6	0
6	7	8	7
7	8	8.5	5
8	8.5	9	0
9	9	9.5	0
10	9.5	10	0
11	10	10.5	0
12	10.5	11	0
13	11	11.5	2
14	11.5	12	0
15	12	12.5	-5
16	12.5	13	-2
17	13	14	-2
18	15	16	4
19	16	16.5	3
20	16.5	17	0
21	17	17.5	0
22	17.5	18	0
23	18	18.5	-1
24	18.5	19	-4
25	19	19.5	4
26	19.5	20	-2
27	20	22	-2
28	23	23.5	-5
29	23.5	24	0
30	24	25	5
31	25	25.5	0
32	25.5	26	0
33	26	26.5	2
34	26.5	27	-2
35	27	27.5	-2
36	27.5	28	-1
37	28	30	-2
38	31	31.5	2
39	31.5	32	1
40	32	34	-3
41	34	35	-7
42	35	35.5	7
43	35.5	36	2
44	36	37	-2
45	37	38	-2
46	39	40	7
47	40	40.5	5
48	40.5	41	0
49	41	41.5	0
50	41.5	42	0
51	42	42.5	0
52	42.5	43	0
53	43	43.5	2
54	43.5	44	2
55	44	44.5	-7
56	44.5	45	-2
57	45	46	-2
58	47	48	0
59	48	48.5	7
60	48.5	49	0
61	49	49.5	0
62	49.5	50	0
63	50	50.5	-1
64	50.5	51	0
65	51	51.5	-4
66	51.5	52	0
67	52	54	0
68	55	55.5	-3
69	55.5	56	1
70	56	56.5	2
71	56.5	57	0
72	57	57.5	0
73	57.5	58	0
74	58	58.5	2
75	58.5	59	-2
76	59	59.5	-2
77	59.5	60	-1
78	60	62	-2
79	63	63.5	-7
80	63.5	64	5
81	64	64.5	2
82	64.5	65	-2
83	65	66	0
84	70	71	7
85	71	71.5	5
86	71.5	72	2
87	72	73.5	3
88	73.5	74	2
89	74	76	-3
90	76	77	0
91	77	77.5	0
92	77.5	78	0
93	78	78.5	0
94	78.5	79	-2
95	79	79.5	-2
96	79.5	80	-1
97	80	81	5
98	81	81.5	1
99	81.5	82	-3
100	82	84	0
101	85	85.3333	0
102	85.3333	85.6667	0
103	85.6667	86	0
104	86	86.5	2
105	86.5	87	-2
106	87	87.5	-2
107	87.5	88	-1
108	88	89.5	3
109	89.5	90	-2
110	90	91	0
111	91	91.5	-3
112	91.5	92	0
113	92	93	3
114	93	94	2
115	94	95	-2
116	95	95.5	-3
117	95.5	96	0
118	96	96.5	7
119	96.5	97	1
120	97	99	-3
121	99	99.5	-5
122	99.5	100	-2
123	100	101	0
124	102	103	0
125	103	103.5	5
126	103.5	104	2
127	104	105.5	3
128	105.5	106	2
129	106	108	-3
130	108	109	-9
131	109	109.5	5
132	109.5	110	2
133	110	110.5	3
134	110.5	111	-1
135	111	111.5	-2
136	111.5	112	-2
137	112	113	4
138	113	114	1
139	114	116	-3
140	116	117	-10
141	117	117.5	12
142	117.5	118	0
143	118	118.5	1
144	118.5	119	-1
