1	2	3	#
2	3	4.5	12
3	4.5	5	-1
4	5	5.5	-1
5	5.5	6	-1
6	6	8	-1
7	8	9	4
8	9	11	-5
9	11	12	2
10	12	14	-2
11	14	15	-7
12	15	16.5	12
13	16.5	17	-1
14	17	17.5	-1
15	17.5	18	-1
16	18	20	-1
17	20	21	4
18	21	24	-5
19	24	26	0
20	26	27	-12
21	27	28.5	12
22	28.5	29	-1
23	29	29.5	-1
24	29.5	30	-1
25	30	32	-1
26	32	33	5
27	33	35	-6
28	35	36	2
29	36	38	-2
30	38	39	-7
31	39	40.5	12
32	40.5	41	-1
33	41	41.5	-1
34	41.5	42	-1
35	42	44	-2
36	44	45	1
37	45	48	1
38	48	50	0
39	50	51	-4
40	51	52.5	12
41	52.5	53	-1
42	53	53.5	-1
43	53.5	54	-1
44	54	56	-1
45	56	57	4
46	57	59	-5
47	59	60	2
48	60	62	-2
49	62	63	-7
50	63	64.5	12
51	64.5	65	-1
52	65	65.5	-1
53	65.5	66	-1
54	66	68	-1
55	68	69	4
56	69	72	-5
57	72	74	0
58	74	75	-12
59	75	76.5	12
60	76.5	77	-1
61	77	77.5	-1
62	77.5	78	-1
63	78	80	-1
64	80	81	5
65	81	83	-6
66	83	84	2
67	84	86	-2
68	86	87	-7
69	87	88.5	12
70	88.5	89	-1
71	89	89.5	-1
72	89.5	90	-1
73	90	92	-1
74	92	93	-1
75	93	96	-2
76	96	98	0
77	98	99	0
78	99	100.5	12
79	100.5	101	-1
80	101	101.5	-1
81	101.5	102	-1
82	102	104	-1
83	104	105	4
84	105	107	-5
85	107	108	2
86	108	110	-2
87	110	111	-7
88	111	112.5	12
89	112.5	113	-1
90	113	113.5	-1
91	113.5	114	-1
92	114	116	-1
93	116	117	4
94	117	120	-5
95	120	122	0
96	122	123	-12
97	123	124.5	12
98	124.5	125	-1
99	125	125.5	-1
100	125.5	126	-1
101	126	128	-1
102	128	129	5
103	129	131	-6
104	131	132	2
105	132	134	-2
106	134	135	-7
107	135	136.5	12
108	136.5	137	-1
109	137	137.5	-1
110	137.5	138	-1
111	138	140	-2
112	140	141	1
113	141	144	1
114	144	146	0
115	146	147	-4
116	147	148.5	12
117	148.5	149	-1
118	149	149.5	-1
119	149.5	150	-1
120	150	152	-1
121	152	153	4
122	153	155	-5
123	155	156	2
124	156	158	-2
125	158	159	-7
126	159	160.5	12
127	160.5	161	-1
128	161	161.5	-1
129	161.5	162	-1
130	162	164	-1
131	164	165	4
132	165	168	-5
133	168	170	0
134	170	171	-12
135	171	172.5	12
136	172.5	173	-1
137	173	173.5	-1
138	173.5	174	-1
139	174	176	-1
140	176	177	5
141	177	179	-6
142	179	180	2
143	180	182	-2
144	182	183	-7
145	183	184.5	12
146	184.5	185	-1
147	185	185.5	-1
148	185.5	186	-1
149	186	188	-1
150	188	189	-1
151	189	192	-2
152	192	194	0
