1	0	0.25	#
2	0.25	0.5	3
3	0.5	0.75	-3
4	0.75	1	8
5	1	2	0
6	2	2.5	0
7	2.5	2.75	-1
8	2.75	3	-2
9	3	3.5	-2
10	3.5	3.75	-2
11	3.75	4	-1
12	4	4.5	-2
13	4.5	4.75	-5
14	4.75	5	5
15	5	6	0
16	6	7	0
17	7	7.5	2
18	7.5	7.75	-2
19	7.75	8	2
20	8	8.5	3
21	8.5	9	-3
22	9	9.25	-2
23	9.25	9.5	2
24	9.5	9.75	-2
25	9.75	10	2
26	10	11	-2
27	11	11.5	-5
28	11.5	12	3
29	12	12.5	7
30	12.5	14	-3
31	14	14.25	3
32	14.25	14.5	3
33	14.5	14.75	7
34	14.75	14.875	-2
35	14.875	15	-1
36	15	15.25	-2
37	15.25	15.5	-3
38	15.5	15.75	2
39	15.75	16	3
40	16	16.25	-10
41	16.25	16.5	3
42	16.5	16.75	-3
43	16.75	17	8
44	17	18	0
45	18	18.5	0
46	18.5	18.75	-1
47	18.75	19	-2
48	19	19.5	-2
49	19.5	19.75	-2
50	19.75	20	-1
51	20	20.5	-2
52	20.5	20.75	-5
53	20.75	21	5
54	21	22	0
55	22	23	0
56	23	23.5	2
57	23.5	23.75	-2
58	23.75	24	2
59	24	24.5	3
60	24.5	25	-3
61	25	25.25	-2
62	25.25	25.5	2
63	25.5	25.75	-2
64	25.75	26	2
65	26	27	-2
66	27	27.5	-5
67	27.5	28	3
68	28	28.5	7
69	28.5	30	-3
70	30.25	30.375	-4
71	30.375	30.5	2
72	30.5	30.75	2
73	30.75	31	3
74	31	31.25	-2
75	31.25	31.5	-1
76	31.5	31.75	-2
77	31.75	32	-2
78	32.5	33	9
79	33	33.5	3
80	33.5	34	-3
81	34	36	6
82	36.5	36.75	-12
83	36.75	37	0
84	37	37.5	2
85	37.5	37.75	-2
86	37.75	38	4
87	38	40	0
88	40.5	41	2
89	41	41.5	3
90	41.5	42	-3
91	42	44	6
92	44.5	44.75	-12
93	44.75	45	0
94	45	45.5	2
95	45.5	45.75	-2
96	45.75	46	4
97	46	48	0
98	48	48.25	-3
99	48.25	48.5	3
100	48.5	48.75	-3
101	48.75	49	8
102	49	50	0
103	50	50.5	0
104	50.5	50.75	-1
105	50.75	51	-2
106	51	51.5	-2
107	51.5	51.75	-2
108	51.75	52	-1
109	52	52.5	-2
110	52.5	52.75	-5
111	52.75	53	5
112	53	54	0
113	54	55	0
114	55	55.5	2
115	55.5	55.75	-2
116	55.75	56	2
117	56	56.5	3
118	56.5	57	-3
119	57	57.25	-2
120	57.25	57.5	2
121	57.5	57.75	-2
122	57.75	58	2
123	58	59	-2
124	59	59.5	-5
125	59.5	60	3
126	60	60.5	7
127	60.5	62	-3
128	62	63	0
129	63.3333	63.6667	-7
130	63.6667	64	3
131	64	64.5	7
132	64.5	66	-3
133	66	67	0
134	67.3333	67.6667	-7
135	67.6667	68	3
136	68	68.5	7
137	68.5	70	-3
138	70	70.5	0
139	70.5	70.625	-2
140	70.625	70.75	2
141	70.75	70.875	3
142	70.875	71	4
143	71	72	1
