#	Title	Dance, little lady
#	Title	Noel Coward - Dance, little lady.xml
1	0	2	4	4
2	2	4	4	4
3	4	5	4	4
4	5	5.5	5	4
5	5.5	6	7	4
6	6	7	5	4
7	7	8	4	4
8	8	10	0	5
9	10	11	4	4
10	11	12	4	4
11	12	13	4	4
12	13	14	2	4
13	14	15	4	4
14	15	16	5	4
15	16	18	7	4
16	18	19	0	4
17	19	20	0	4
18	20	21	0	4
19	21	22	11	3
20	22	23	0	4
21	23	24	2	4
22	24	28	4	4
23	28	32	4	4
24	32	34	7	4
25	34	36	7	4
26	36	37	7	4
27	37	37.5	9	4
28	37.5	38	11	4
29	38	39	9	4
30	39	40	7	4
31	40	42	2	5
32	42	43	7	4
33	43	44	9	4
34	44	45	9	4
35	45	46	7	4
36	46	47	6	4
37	47	48	4	4
38	48	50	0	5
39	50	51	6	4
40	51	52	7	4
41	52	53	7	4
42	53	54	6	4
43	54	55	4	4
44	55	56	2	4
45	56	60	11	4
46	60	64	11	4
47	64	65.5	7	4
48	65.5	66	9	4
49	66	67.5	0	5
50	67.5	68	9	4
51	68	69	7	4
52	69	72	7	4
53	72	73.5	7	4
54	73.5	74	9	4
55	74	75.5	7	4
56	75.5	76	2	4
57	76	80	7	4
58	80	81.5	2	4
59	81.5	82	4	4
60	82	83.5	2	4
61	83.5	84	4	4
62	84	85	2	4
63	85	88	2	4
64	88	89.5	2	4
65	89.5	90	4	4
66	90	91.5	2	4
67	91.5	92	4	4
68	92	96	2	4
69	96	98	4	4
70	98	100	4	4
71	100	101	4	4
72	101	101.5	5	4
73	101.5	102	7	4
74	102	103	5	4
75	103	104	4	4
76	104	106	4	4
77	106	108	4	4
78	108	109	4	4
79	109	109.5	5	4
80	109.5	110	7	4
81	110	111	5	4
82	111	112	4	4
83	112	114	0	5
84	114	115	8	4
85	115	116	9	4
86	116	117	9	4
87	117	118	4	4
88	118	120	7	4
89	120	124	0	4
90	124	128	0	4
