#	Title	Forever (Transcribed)
#	Source Filename	Buddy Killien - Forever (Transcribed).xml
0	2	0	3	-1	6
2	4	0	3	-1	
4	6	5	3	-1	maj7
6	8	5	3	-1	6
8	9	0	3	-1	6
9	12	0	3	-1	
12	13	5	3	-1	maj7
13	16	5	3	-1	6
16	17	0	3	-1	6
17	20	0	3	-1	
20	21	5	3	-1	maj7
21	24	5	3	-1	6
24	25	0	3	-1	6
25	28	0	3	-1	
28	29	5	3	-1	maj7
29	32	5	3	-1	6
32	40	0	3	-1	
40	41	0	3	-1	6
41	44	0	3	-1	
44	45	5	3	-1	maj7
45	48	5	3	-1	6
48	49	0	3	-1	6
49	52	0	3	-1	
52	53	5	3	-1	maj7
53	56	5	3	-1	6
56	57	0	3	-1	6
57	60	0	3	-1	
60	61	5	3	-1	maj7
61	64	5	3	-1	6
64	68	0	3	-1	
68	72	0	3	-1	7
72	76	5	3	-1	
76	77	5	3	-1	7
77	80	0	3	1	min
80	84	4	3	1	min
84	88	0	3	-1	7
88	92	5	3	-1	
92	96	5	3	-1	7
96	100	2	3	-1	7
100	104	7	3	-1	
104	105	0	3	-1	6
105	108	0	3	-1	
108	109	5	3	-1	maj7
109	112	5	3	-1	6
112	113	0	3	-1	6
113	116	0	3	-1	
116	117	5	3	-1	maj7
117	120	5	3	-1	6
120	121	0	3	-1	6
121	124	0	3	-1	
124	125	5	3	-1	maj7
125	128	5	3	-1	6
128	129	0	3	-1	
129	132	9	3	1	min
132	134	0	3	-1	
134	136	5	3	-1	9
136	137	0	3	-1	6
137	140	0	3	-1	
140	141	5	3	-1	maj7
141	144	5	3	-1	6
144	145	0	3	-1	6
145	148	0	3	-1	
148	149	5	3	-1	maj7
149	152	5	3	-1	6
152	153	0	3	-1	6
153	156	0	3	-1	
156	157	5	3	-1	maj7
157	160	5	3	-1	6
160	168	0	3	-1	
