1	2	3	#
2	3	4	1
3	4	8	12
4	8	9	0
5	9	10	-3
6	10	10.6667	1
7	10.6667	11.3333	3
8	11.3333	12	-1
9	12	13.5	-2
10	13.5	14	-1
11	14	16	0
12	16	17	0
13	17	18	-9
14	18	18.6667	2
15	18.6667	19.3333	-3
16	19.3333	20	1
17	20	24	8
18	24	25	0
19	25	26	-3
20	26	26.6667	4
21	26.6667	27.3333	-1
22	27.3333	28	-1
23	28	32	-2
24	32	33	0
25	34	35	-6
26	35	36	1
27	36	40	12
28	40	41	0
29	41	42	-3
30	42	42.6667	1
31	42.6667	43.3333	3
32	43.3333	44	-1
33	44	45.5	-2
34	45.5	46	-1
35	46	48	0
36	48	49	0
37	49	50	-9
38	50	50.6667	2
39	50.6667	51.3333	-3
40	51.3333	52	1
41	52	56	8
42	56	57	0
43	57	58	-3
44	58	58.6667	4
45	58.6667	59.3333	-1
46	59.3333	60	-1
47	60	64	-2
48	64	65	0
49	67	67.5	-1
50	67.5	68	1
51	68	69.5	9
52	69.5	70	0
53	70	72	-10
54	72	72.5	0
55	72.5	73	10
56	73	73.3333	0
57	73.3333	73.6667	-1
58	73.6667	74	1
59	74	75.5	2
60	75.5	76	-2
61	76	77	-3
62	77	77.3333	0
63	77.3333	77.6667	1
64	77.6667	78	2
65	78	80	-2
66	80	81	0
67	83	83.5	-8
68	83.5	84	1
69	84	85.5	8
70	85.5	86	0
71	86	88	-8
72	88	88.5	0
73	88.5	89	8
74	89	89.3333	0
75	89.3333	89.6667	-1
76	89.6667	90	1
77	90	91.5	2
78	91.5	92	-2
79	92	93	-1
80	93	93.5	0
81	93.5	94	1
82	94	96	-1
83	96	97	0
84	97	97.5	0
85	97.5	98	2
86	98	99	-2
87	99	100	-12
88	100	104	12
89	104	105	0
90	105	106	-3
91	106	106.667	1
92	106.667	107.333	3
93	107.333	108	-1
94	108	109.5	-2
95	109.5	110	-1
96	110	112	0
97	112	113	0
98	113	114	-9
99	114	114.667	2
100	114.667	115.333	-3
101	115.333	116	1
102	116	120	8
103	120	121	0
104	121	122	-3
105	122	122.667	4
106	122.667	123.333	-1
107	123.333	124	-1
108	124	128	-2
109	128	129	0
