1	2	3	#
2	3	3.5	5
3	3.5	5	0
4	5	6	0
5	6	6.5	0
6	6.5	8	4
7	8	9	-4
8	9	10	2
9	10	11	0
10	11	12	0
11	12	12.5	0
12	12.5	14	3
13	14	15	-3
14	15	16	2
15	16	17	-2
16	17	18	-2
17	18	19	7
18	19	20	-2
19	20	21	-1
20	21	21.5	0
21	21.5	23	-2
22	23	23.5	0
23	23.5	24	-2
24	24	26	2
25	26	26.5	-7
26	26.5	27	0
27	27	28	5
28	28	29	0
29	29	30	0
30	30	30.5	0
31	30.5	32	4
32	32	33	-4
33	33	34	2
34	34	35	0
35	35	36	0
36	36	36.5	0
37	36.5	38	3
38	38	38.5	-3
39	38.5	39	0
40	39	39.5	2
41	39.5	41	3
42	41	42	-2
43	42	42.5	-1
44	42.5	44	3
45	44	45	-2
46	45	46.5	-1
47	46.5	47	-4
48	47	48	2
49	48	50	-2
50	50	51	-5
51	51	52.5	5
52	52.5	53	0
53	53	54	0
54	54	54.5	0
55	54.5	56	4
56	56	57	-4
57	57	58.5	2
58	58.5	59	0
59	59	60	0
60	60	60.5	0
61	60.5	62	3
62	62	62.5	-3
63	62.5	63	0
64	63	63.5	2
65	63.5	65	3
66	65	66	-2
67	66	66.5	-1
68	66.5	68	3
69	68	69	-2
70	69	70.5	-1
71	70.5	71	-4
72	71	72	2
73	72	74	-2
