1	2	3	#
2	3	3.5	0
3	3.5	4	0
4	4	5	3
5	5	5.5	0
6	5.5	6	0
7	6	6.5	2
8	6.5	7	0
9	7	7.5	-4
10	7.5	8	4
11	8	10	3
12	10	10.5	-5
13	10.5	11	0
14	11	11.5	-3
15	11.5	12	-2
16	12	13	-2
17	13	13.5	4
18	13.5	14	1
19	14	15	2
20	15	15.5	-2
21	15.5	16	-3
22	16	19	-2
23	20	21	4
24	21	21.5	0
25	21.5	22	0
26	22	23	3
27	23	23.5	0
28	23.5	24	0
29	24	24.5	2
30	24.5	25	0
31	25	25.5	-4
32	25.5	26	4
33	26	28	3
34	28	28.5	-5
35	28.5	29	0
36	29	29.5	-1
37	29.5	30	-2
38	30	31	7
39	31	31.5	-4
40	31.5	32	2
41	32	33	2
42	33	33.5	1
43	33.5	34	-1
44	34	37	-7
45	37.5	38	3
46	38	39	0
47	39	40	2
48	40	41	-7
49	41	42	5
50	42	42.5	2
51	42.5	43	-2
52	43	43.5	5
53	43.5	44	-8
54	44	45	5
55	45	45.5	-2
56	45.5	46	0
57	46	47	0
58	47	48	2
59	48	49	-7
60	49	50	5
61	50	50.5	2
62	50.5	51	-2
63	51	51.5	5
64	51.5	52	-8
65	52	54	3
66	54	57	5
67	57	57.5	-1
68	57.5	58	-2
69	58	60	2
70	60	61.5	0
71	61.5	62	0
72	62	64	3
73	64	64.5	0
74	64.5	65	-5
75	65	65.5	0
76	65.5	66	0
77	66	68	3
78	68	69.5	0
79	69.5	70	0
80	70	72	4
81	72	73.5	-2
82	73.5	74	-7
83	74	77	5
84	77	77.5	-1
85	77.5	78	-2
86	78	80	-2
87	80	80.5	0
88	80.5	81	0
89	81	81.5	2
90	81.5	82	-2
91	82	84	0
92	84	85.5	0
93	85.5	86	5
94	86	88	2
95	88	89.5	0
96	89.5	90	-7
97	90	93	9
98	93	94	-2
99	94	96	-2
100	96	96.5	-1
101	96.5	97	0
102	97	97.5	1
103	97.5	98	2
104	98	100	-2
