1	2	3	#
2	3	3.5	1
3	3.5	4	1
4	4	4.5	1
5	4.5	5	2
6	5	6	-5
7	6	8	3
8	8	9	0
9	9	10	9
10	10	11	0
11	11	12	-1
12	12	14	-1
13	14	16	-5
14	16	18	0
15	18	19	-9
16	19	19.5	2
17	19.5	20	2
18	20	20.5	1
19	20.5	21	2
20	21	22	-3
21	22	24	1
22	24	25	0
23	25	26	9
24	26	27	0
25	27	28	-3
26	28	32	-2
27	32	34	0
28	34	35	-5
29	35	35.5	1
30	35.5	36	1
31	36	36.5	1
32	36.5	37	2
33	37	38	-5
34	38	40	3
35	40	41	0
36	41	42	9
37	42	43	0
38	43	44	-1
39	44	46	-1
40	46	48	-5
41	48	50	0
42	50	51	-9
43	51	51.5	2
44	51.5	52	2
45	52	52.5	1
46	52.5	53	2
47	53	54	-3
48	54	56	1
49	56	57	0
50	57	58	9
51	58	59	0
52	59	60	-5
53	60	64	3
54	64	65	0
55	65	66	0
56	66	67	0
57	67	68	0
58	68	69	-3
59	69	72	3
60	72	73	-4
61	73	76	4
62	76	77	-5
63	77	79	2
64	79	80	-5
65	80	81	3
66	81	82	5
67	82	83	0
68	83	84	0
69	84	85	-3
70	85	88	3
71	88	89	-4
72	89	92	4
73	92	93	4
74	93	95	-4
75	95	96	4
76	96	98	-2
77	98	99	-10
78	99	99.5	1
79	99.5	100	1
80	100	101	1
81	101	101.5	2
82	101.5	102	-5
83	102	104	3
84	104	105	0
85	105	106	9
86	106	107	0
87	107	108	-1
88	108	110	-1
89	110	112	-5
90	112	114	0
91	114	115	-9
92	115	115.5	2
93	115.5	116	2
94	116	116.5	1
95	116.5	117	2
96	117	118	-3
97	118	120	1
98	120	121	0
99	121	122	9
100	122	123	0
101	123	124	-5
102	124	128	3
103	128	130	0
104	130	131	-8
105	131	131.5	1
106	131.5	132	1
107	132	132.5	1
108	132.5	133	2
109	133	134	-5
110	134	136	3
111	136	137	0
112	137	138	9
113	138	139	0
114	139	140	-1
115	140	142	-1
116	142	144	-5
117	144	146	0
118	146	147	-9
119	147	147.5	2
120	147.5	148	2
121	148	148.5	1
122	148.5	149	2
123	149	150	-3
124	150	152	1
125	152	153	0
126	153	154	9
127	154	155	0
128	155	156	-3
129	156	160	-2
130	160	162	0
131	162	163	-5
132	163	163.5	1
133	163.5	164	1
134	164	164.5	1
135	164.5	165	2
136	165	166	-5
137	166	168	3
138	168	169	0
139	169	170	9
140	170	171	0
141	171	172	-1
142	172	174	-1
143	174	176	-5
144	176	178	0
145	178	179	-9
146	179	179.5	2
147	179.5	180	2
148	180	180.5	1
149	180.5	181	2
150	181	182	-3
151	182	184	1
152	184	185	0
153	185	186	9
154	186	187	0
155	187	188	-5
156	188	192	3
157	192	193	0
158	193	194	0
159	194	195	0
160	195	196	0
161	196	197	-3
162	197	200	3
163	200	201	-4
164	201	204	4
165	204	205	-5
166	205	207	2
167	207	208	-5
168	208	209	3
169	209	210	5
170	210	211	0
171	211	212	0
172	212	213	-3
173	213	216	3
174	216	217	-4
175	217	220	4
176	220	221	4
177	221	223	-4
178	223	224	4
179	224	226	-2
180	226	227	-10
181	227	227.5	1
182	227.5	228	1
183	228	229	1
184	229	229.5	2
185	229.5	230	-5
186	230	232	3
187	232	233	0
188	233	234	9
189	234	235	0
190	235	236	-1
191	236	238	-1
192	238	240	-5
193	240	242	0
194	242	243	-9
195	243	243.5	2
196	243.5	244	2
197	244	244.5	1
198	244.5	245	2
199	245	246	-3
200	246	248	1
201	248	249	0
202	249	250	9
203	250	251	0
204	251	252	-5
205	252	254	3
