#	Title	Revelation Song
#	Source Filename	Jennie Lee Riddle 2004 - Revelation Song.xml
0	4	0	3	0	major
4	8	7	3	1	minor
8	12	10	3	0	major
12	16	5	3	0	major
16	20	0	3	0	major
20	24	7	3	1	minor
24	28	10	3	0	major
28	32	5	3	0	major
32	36	0	3	0	major
36	40	7	3	1	minor
40	44	10	3	0	major
44	48	5	3	0	major
48	52	0	3	0	major
52	56	7	3	1	minor
56	60	10	3	0	major
60	64	5	3	0	major
64	68	0	3	0	major
68	72	7	3	1	minor
72	76	10	3	0	major
76	80	5	3	0	major
80	84	0	3	0	major
84	88	7	3	1	minor
88	92	10	3	0	major
92	96	5	3	0	major
96	100	0	3	0	major
100	104	7	3	1	minor
104	108	10	3	0	major
108	112	5	3	0	major
112	116	0	3	0	major
116	120	7	3	1	minor
120	124	10	3	0	major
124	128	5	3	0	major
128	132	0	3	0	major
132	136	7	3	1	minor
136	140	10	3	0	major
140	144	5	3	0	major
144	148	0	3	0	major
148	152	7	3	1	minor
152	156	10	3	0	major
156	156.25	5	3	0	major
156.25	160	11	3	0	major
160	164.5	0	3	0	major
164.5	168	7	3	1	minor
168	172	10	3	0	major
172	176	5	3	0	major
176	180	0	3	0	major
180	184	7	3	1	minor
184	188	10	3	0	major
188	192	5	3	0	major
192	196	0	3	0	major
196	200	7	3	1	minor
200	204	10	3	0	major
204	208	5	3	0	major
208	212	0	3	0	major
212	216	7	3	1	minor
216	220	10	3	0	major
220	224	5	3	0	major
224	240	0	3	0	major
240	244	0	3	0	major
244	260	7	3	1	minor
260	264	7	3	1	minor
264	268	3	3	0	major-seventh
268	272	10	3	0	major
272	276	5	3	0	major
276	280	7	3	1	minor
280	284	3	3	0	major-seventh
284	288	10	3	0	major
288	292	5	3	0	major
292	296	0	3	0	major
296	300	7	3	1	minor
300	308	10	3	0	major
308	312	0	3	0	major
312	314.5	7	3	1	minor
314.5	316	5	3	0	major
316	320	10	3	0	major
320	324	5	3	0	major
324	328	0	3	0	major
328	332	7	3	1	minor
332	336	10	3	0	major
336	340	5	3	0	major
340	348	0	3	0	major
348	352	10	3	0	major
352	356	5	3	0	major
356	372	0	3	0	major
372	376	0	3	0	major
