#	Title	Livin' La VIda Loca
#	Source Filename	Ricky Martin - Livin' La VIda Loca.xml
37	0	1	She's
38	0	1	in
39	0	1	to
40	1	1	su
41	2	1	per
42	2	1	sti
44	3	1	tions
45	0	1	black
46	0	1	cats
47	0	1	and
48	1	1	voo
49	3	1	doo
50	0	1	dolls.
53	0	1	I
54	0	1	feel
55	0	1	a
56	1	1	prem
57	2	1	on
58	2	1	i
60	3	1	tion
61	0	1	that
62	0	1	girl's
63	1	1	gon
64	3	1	na
65	0	1	make
66	0	1	me
67	0	1	fall.
88	0	1	She's
89	1	1	in
90	3	1	to
91	0	1	new
92	1	1	sen
93	2	1	sa
95	3	1	tions
96	0	1	new
97	0	1	kicks
98	0	1	in
99	0	1	the
100	1	1	can
101	3	1	dle
102	0	1	light.
105	0	1	She's
106	0	1	got
107	0	1	a
108	0	1	new
109	1	1	ad
110	2	1	dict
112	3	1	ion
113	0	1	for
114	0	1	every
116	0	1	day
117	0	1	and
119	0	1	night.
121	0	1	She'll
122	0	1	make
123	0	1	you
124	0	1	take
126	0	1	your
127	0	1	clothes
129	0	1	off
130	0	1	and
132	0	1	go
133	1	1	dan
135	3	1	cing
136	0	1	in
138	0	1	the
139	0	1	rain.
141	0	1	She'll
142	0	1	make
144	0	1	you
145	0	1	live
147	0	1	her
148	1	1	cra
150	3	1	zy
151	0	1	life
153	0	1	but
154	0	1	she'll
155	0	1	take
157	1	1	a
158	3	1	way
160	0	1	your
161	0	1	pain
163	0	1	like
164	0	1	a
165	1	1	bul
167	3	1	let
168	0	1	to
170	0	1	your
171	0	1	brain.
173	1	1	Up
174	3	1	side,
176	1	1	in
178	3	1	side
179	0	1	out
180	0	1	she's
181	1	1	liv
182	3	1	in'
183	0	1	la
184	1	1	vi
186	3	1	da
187	1	1	lo
189	3	1	ca
190	0	1	She'll
191	0	1	push
192	0	1	and
194	0	1	pull
196	0	1	you
197	0	1	down,
198	1	1	liv
199	3	1	in'
200	0	1	la
201	1	1	vi
203	3	1	da
204	1	1	lo
206	3	1	ca
207	0	1	Her
208	0	1	lips
209	0	1	are
211	1	1	de
213	3	1	vil
214	0	1	red
216	0	1	and
217	0	1	her
218	0	1	skin's
219	0	1	the
220	1	1	co
222	3	1	lor
223	1	1	mo
225	3	1	cha
227	0	1	She
228	0	1	will
230	0	1	wear
232	0	1	you
233	0	1	out
234	1	1	liv
235	3	1	in'
236	0	1	la
237	1	1	vi
239	3	1	da
240	1	1	lo
242	3	1	ca
243	1	1	liv
244	3	1	in'
245	0	1	la
246	1	1	vi
248	3	1	da
249	1	1	lo
251	3	1	ca
252	0	1	Shes
253	1	1	liv
254	3	1	in'
255	0	1	la
256	1	1	vi
258	3	1	da
259	1	1	lo
261	3	1	ca
298	0	2	Woke
299	0	2	up
300	0	2	in
301	0	2	New
302	0	2	York
303	1	2	C
305	3	2	ity
306	0	2	in
307	0	2	a
308	1	2	fun
309	3	2	ky
310	0	2	cheap
311	1	2	ho
312	3	2	tel
315	0	2	She
316	0	2	took
317	0	2	heart
318	0	2	and
319	0	2	she
320	0	2	took
321	0	2	my
322	0	2	ey
323	0	2	she
324	1	2	must
325	3	2	've
326	0	2	slipped
327	0	2	me
328	0	2	sleep
329	0	2	ing
330	0	2	pill
331	0	2	She
332	1	2	ne
333	3	2	ver
334	0	2	drinks
336	0	2	the
337	1	2	wa
339	3	2	ter
340	0	2	and
342	0	2	makes
343	0	2	you
345	1	2	or
346	3	2	der
349	1	2	Cham
350	3	2	pagne
351	0	2	Once
352	0	2	you've
354	0	2	had
355	0	2	a
357	0	2	taste
358	0	2	of
360	0	2	her
361	0	2	you'll
363	1	2	ne
364	3	2	ver
365	0	2	be
367	0	2	the
368	0	2	same
372	0	2	Yeah,
373	0	2	she'll
375	0	2	make
376	0	2	you
377	0	2	go
380	1	2	in
381	3	2	sane.
502	0	1	GO
503	0	1	to
504	0	1	She'll
506	0	1	ca
507	1	1	Up
508	3	1	side,
510	1	1	in
512	3	1	side
513	0	1	out
514	0	1	she's
515	1	1	liv
516	3	1	in'
517	0	1	la
518	1	1	vi
520	3	1	da
521	1	1	lo
523	3	1	ca
524	0	1	She'll
525	0	1	push
526	0	1	and
528	0	1	pull
530	0	1	you
531	0	1	down,
532	1	1	liv
533	3	1	in'
534	0	1	la
535	1	1	vi
537	3	1	da
538	1	1	lo
540	3	1	ca
541	0	1	Her
542	0	1	lips
543	0	1	are
545	1	1	de
547	3	1	vil
548	0	1	red
550	0	1	and
551	0	1	her
552	0	1	skin's
553	0	1	the
554	1	1	co
556	3	1	lor
557	1	1	mo
559	3	1	cha
561	0	1	She
562	0	1	will
564	0	1	wear
566	0	1	you
567	0	1	out
568	1	1	liv
569	3	1	in'
570	0	1	la
571	1	1	vi
573	3	1	da
574	1	1	lo
576	3	1	ca
577	1	1	liv
578	3	1	in'
579	0	1	la
580	1	1	vi
582	3	1	da
583	1	1	lo
585	3	1	ca
586	0	1	Shes
587	1	1	liv
588	3	1	in'
589	0	1	la
590	1	1	vi
592	3	1	da
593	1	1	lo
595	3	1	ca
