1	2	3	#
2	3	5	-1
3	5	6	1
4	6	7.5	-5
5	7.5	8	1
6	8	8.5	4
7	8.5	9	3
8	9	12	4
9	12	13	0
10	14	15	1
11	15	17	-1
12	17	18	1
13	18	20	-3
14	20	21	2
15	21	24	-4
16	24	25	0
17	26	27	-2
18	27	29	-1
19	29	30	1
20	30	31.5	-4
21	31.5	32	1
22	32	32.5	3
23	32.5	33	4
24	33	36	3
25	36	37	0
26	38	39	-1
27	39	41	-2
28	41	42	-2
29	42	44	-5
30	44	45	1
31	45	48	1
32	48	49	0
33	50	51	0
34	51	53	-1
35	53	54	1
36	54	55.5	-5
37	55.5	56	1
38	56	56.5	4
39	56.5	57	3
40	57	60	4
41	60	61	0
42	62	63	1
43	63	65	-1
44	65	66	1
45	66	68	4
46	68	69	-5
47	69	72	1
48	72	73	0
49	74	75	-12
50	75	77	1
51	77	78	1
52	78	80	1
53	80	81	8
54	81	82	-2
55	82	83	-2
56	83	84	4
57	84	85	-2
58	85	86	-2
59	86	87	-3
60	87	88	1
61	88	89	4
62	89	90	3
63	90	91	-3
64	91	92	2
65	92	93	5
66	93	96	-4
67	96	97	0
