1	2	3	#
2	3	4	12
3	4	6	-2
4	6	7	-1
5	7	8	3
6	8	10	-2
7	10	11	2
8	11	12	-3
9	12	16	-2
10	16	18	0
11	18	19	-7
12	19	20	14
13	20	22	-2
14	22	23	-1
15	23	24	3
16	24	26	-2
17	26	27	2
18	27	28	-4
19	28	32	-1
20	32	34	0
21	34	35	1
22	35	36	2
23	36	37	2
24	37	38	0
25	38	38.5	-4
26	38.5	39.5	-1
27	39.5	40	-2
28	40	42	0
29	42	43	2
30	43	44	1
31	44	45	2
32	45	46	0
33	46	46.5	-3
34	46.5	47.5	-2
35	47.5	48	-2
36	48	50	0
37	50	51	-3
38	51	52	3
39	52	54	4
40	54	55	-7
41	55	56	3
42	56	58	4
43	58	59	-2
44	59	60	-2
45	60	64	2
46	64	66	0
47	66	67	-7
48	67	68	12
49	68	70	-2
50	70	71	-1
51	71	72	3
52	72	74	-2
53	74	75	2
54	75	76	-3
55	76	80	-2
56	80	82	0
57	82	83	-7
58	83	84	14
59	84	86	-2
60	86	87	-1
61	87	88	3
62	88	90	-2
63	90	91	2
64	91	92	-4
65	92	96	-1
66	96	98	0
67	98	99	1
68	99	100	2
69	100	101	2
70	101	102	0
71	102	103	3
72	103	104	-3
73	104	106	-7
74	106	107	-2
75	107	108	2
76	108	109	2
77	109	110	3
78	110	111	4
79	111	112	-4
80	112	114	2
81	114	115	-14
82	115	116	12
83	116	118	-2
84	118	119	2
85	119	120	-3
86	120	122	-2
87	122	123	2
88	123	124	-9
89	124	128	5
90	128	129	0
91	130	131	-5
92	131	132	12
93	132	134	-2
94	134	135	-1
95	135	136	3
96	136	138	-2
97	138	139	2
98	139	140	-3
99	140	144	-2
100	144	146	0
101	146	147	-7
102	147	148	14
103	148	150	-2
104	150	151	-1
105	151	152	3
106	152	154	-2
107	154	155	2
108	155	156	-4
109	156	160	-1
110	160	162	0
111	162	163	1
112	163	164	2
113	164	165	2
114	165	166	0
115	166	166.5	-4
116	166.5	167.5	-1
117	167.5	168	-2
118	168	170	0
119	170	171	2
120	171	172	1
121	172	173	2
122	173	174	0
123	174	174.5	-3
124	174.5	175.5	-2
125	175.5	176	-2
126	176	178	0
127	178	179	-3
128	179	180	3
129	180	182	4
130	182	183	-7
131	183	184	3
132	184	186	4
133	186	187	-2
134	187	188	-2
135	188	192	2
136	192	194	0
137	194	195	-7
138	195	196	12
139	196	198	-2
140	198	199	-1
141	199	200	3
142	200	202	-2
143	202	203	2
144	203	204	-3
145	204	208	-2
146	208	210	0
147	210	211	-7
148	211	212	14
149	212	214	-2
150	214	215	-1
151	215	216	3
152	216	218	-2
153	218	219	2
154	219	220	-4
155	220	224	-1
156	224	226	0
157	226	227	1
158	227	228	2
159	228	229	2
160	229	230	0
161	230	231	3
162	231	232	-3
163	232	234	-7
164	234	235	-2
165	235	236	2
166	236	237	2
167	237	238	3
168	238	239	4
169	239	240	-4
170	240	242	2
171	242	243	-14
172	243	244	12
173	244	246	-2
174	246	247	2
175	247	248	-3
176	248	250	-2
177	250	251	2
178	251	252	-9
179	252	256	5
180	256	257	0
181	258	259	-5
182	259	260	12
183	260	262	-5
184	262	263	2
185	263	264	3
186	264	268	5
187	268	271	0
