1	0	2	#
2	2	3.5	2
3	3.5	4	-2
4	4	5	-1
5	5	6	1
6	6	7	-1
7	7	8	1
8	8	10	5
9	10	12	0
10	12	16	0
11	16	18	-5
12	18	19.5	2
13	19.5	20	-2
14	20	21	-3
15	21	22	3
16	22	23	5
17	23	24	2
18	24	28	2
19	28	32	0
20	32	34	-2
21	34	35.5	2
22	35.5	36	-2
23	36	37	-1
24	37	38	1
25	40	42	0
26	42	43.5	2
27	43.5	44	-2
28	44	45	-1
29	45	46	1
30	47	48	0
31	48	49	5
32	49	50	0
33	50	51	0
34	51	52	0
35	52	54	-9
36	54	56	1
37	56	60	1
38	60	64	0
39	64	66	-5
40	66	67.5	2
41	67.5	68	-2
42	68	69	-1
43	69	70	1
44	70	71	-1
45	71	72	1
46	72	74	5
47	74	76	0
48	76	80	0
49	80	82	-5
50	82	83.5	2
51	83.5	84	-2
52	84	85	-3
53	85	86	3
54	86	87	5
55	87	88	2
56	88	92	2
57	92	96	0
58	96	98	-2
59	98	99.5	2
60	99.5	100	-2
61	100	101	-1
62	101	102	1
63	104	106	0
64	106	107.5	2
65	107.5	108	-2
66	108	109	-1
67	109	110	1
68	111	112	0
69	112	113	5
70	113	114	0
71	114	115	0
72	115	116	0
73	116	118	-9
74	118	120	1
75	120	124	1
76	124	125	0
77	125	126	0
78	126	127	-1
79	127	128	1
80	128	129	-3
81	129	132	3
82	132	133	0
83	133	134	0
84	134	135	-1
85	135	136	1
86	136	140	-5
87	140	141	0
88	141	142	5
89	142	143	-1
90	143	144	1
91	144	145	-3
92	145	148	5
93	148	149.5	0
94	149.5	150	-2
95	150	151	-1
96	151	152	-2
97	152	156	-2
98	156	158	0
99	158	160	2
100	160	162	-2
101	162	163.5	2
102	163.5	164	-2
103	164	165	-1
104	165	166	1
105	166	167	-1
106	167	168	1
107	168	170	5
108	170	172	0
109	172	176	0
110	176	178	-5
111	178	179.5	2
112	179.5	180	-2
113	180	181	-3
114	181	182	3
115	182	183	5
116	183	184	2
117	184	188	2
118	188	192	0
119	192	194	-2
120	194	195.5	2
121	195.5	196	-2
122	196	197	-1
123	197	198	1
124	199	200	1
125	200	202	1
126	202	203.5	1
127	203.5	204	-1
128	204	205	-1
129	205	206	1
130	207	208	0
131	208	209	3
132	209	210	0
133	210	211	0
134	211	212	0
135	212	216	-7
136	216	217	7
137	217	218	0
138	218	219	0
139	219	220	0
140	220	223	-7
141	223	224	4
142	224	226	3
143	226	228	0
144	228	229	0
145	229	230	-3
146	230	231	-4
147	231	232	-3
148	232	236	3
149	236	240	2
150	240	244	-2
