1	2	3	#
2	3	3.5	0
3	3.5	4	0
4	4	5	0
5	5	6	9
6	6	7	-2
7	7	8.5	-3
8	8.5	9	-4
9	9	9.5	0
10	9.5	10	0
11	10	11	0
12	11	12	9
13	12	14	-2
14	14	14.5	0
15	14.5	15	-2
16	15	15.5	-1
17	15.5	16	-2
18	16	17	-2
19	17	17.5	5
20	17.5	18	0
21	18	18.5	-8
22	18.5	19	0
23	19	20	-2
24	20	20.5	5
25	20.5	21	2
26	21	21.5	2
27	21.5	22	1
28	22	23	-1
29	23	24	-2
30	24	26	-2
31	26.5	27	0
32	27	27.5	0
33	27.5	28	0
34	28	29	0
35	29	30	9
36	30	31	-2
37	31	32	-3
38	32	32.5	-4
39	32.5	33	0
40	33	33.5	0
41	33.5	34	0
42	34	35	0
43	35	36	9
44	36	38	-2
45	38	38.5	0
46	38.5	39	-2
47	39	39.5	-1
48	39.5	40	-2
49	40	41	-2
50	41	42	4
51	42	42.5	-7
52	42.5	43	0
53	43	44	-2
54	44	44.5	5
55	44.5	45	2
56	45	45.5	2
57	45.5	46	1
58	46	47	2
59	47	48	-2
60	48	50	-5
