1	0	1	#
2	1	1.75	5
3	1.75	2	0
4	2	3.5	0
5	4	5	-5
6	5	5.75	7
7	5.75	6	-3
8	6	7.5	1
9	8	9	-5
10	9	9.75	5
11	9.75	10	4
12	10	11	1
13	11	11.75	-1
14	11.75	12	-2
15	12	13	-2
16	13	13.75	-1
17	13.75	14	1
18	14	15.5	2
19	16	17	-7
20	17	17.75	5
21	17.75	18	0
22	18	19.5	0
23	20	21	-5
24	21	21.75	7
25	21.75	22	-3
26	22	23.5	1
27	24	25	-5
28	25	25.75	5
29	25.75	26	4
30	26	27	3
31	27	27.75	-3
32	27.75	28	-4
33	28	29	-3
34	29	29.75	5
35	29.75	30	2
36	30	31.5	-4
37	32	33.5	0
38	34	35	5
39	35	35.5	-1
40	35.5	36	-2
41	36	37	-5
42	37	38	0
43	38	39	2
44	39	39.75	1
45	39.75	40	2
46	40	41.5	0
47	42	43	3
48	43	43.5	-1
49	43.5	44	-2
50	44	45	-5
51	45	46	0
52	46	47	2
53	47	47.75	1
54	47.75	48	2
55	48	49.5	0
