1	2	3	#
2	3	4	2
3	4	5	2
4	5	6	-4
5	6	7	2
6	7	8	2
7	8	9	-4
8	9	10	2
9	10	11	2
10	11	12	-4
11	12	13	2
12	13	14	2
13	14	15	-4
14	15	17	7
15	17	18	0
16	18	19	0
17	19	20	-2
18	20	21	-1
19	21	24	-2
20	24	26	0
21	26	27	-2
22	27	28	2
23	28	29	2
24	29	30	-4
25	30	31	2
26	31	32	2
27	32	33	1
28	33	34	2
29	34	35	2
30	35	36	-5
31	36	37	3
32	37	38	2
33	38	39	-5
34	39	41	3
35	41	42	0
36	42	44	0
37	44	45	0
38	45	48	0
39	48	49	0
40	50	50.5	-7
41	50.5	51	1
42	51	51.25	1
43	51.25	51.5	3
44	51.5	51.75	-3
45	51.75	52	-2
46	52	52.25	2
47	52.25	52.5	3
48	52.5	52.75	-3
49	52.75	53	-2
50	53	54.5	2
51	54.5	54.75	-2
52	54.75	55	1
53	55	55.25	1
54	55.25	55.5	5
55	55.5	55.75	-5
56	55.75	56	-2
57	56	56.25	2
58	56.25	56.5	5
59	56.5	56.75	-5
60	56.75	57	-2
61	57	58.5	2
62	58.5	58.75	7
63	58.75	59	-1
64	59	59.25	-1
65	59.25	59.5	2
66	59.5	59.75	-2
67	59.75	60	-2
68	60	60.25	2
69	60.25	60.5	2
70	60.5	60.75	0
71	60.75	60.875	-2
72	60.875	61	-2
73	61	61.25	2
74	61.25	61.5	3
75	61.5	61.75	-3
76	61.75	62	-2
77	62	62.25	2
78	62.25	62.5	3
79	62.5	62.75	0
80	62.75	62.875	-3
81	62.875	63	1
82	63	63.25	1
83	63.25	63.5	-2
84	63.5	63.75	-2
85	63.75	64	-1
86	64	64.25	-2
87	64.25	64.5	2
88	64.5	64.75	1
89	64.75	65	-3
90	65	66.5	8
91	66.5	66.75	-10
92	66.75	67	1
93	67	67.25	1
94	67.25	67.5	3
95	67.5	67.75	-3
96	67.75	68	-2
97	68	68.25	2
98	68.25	68.5	3
99	68.5	68.75	-3
100	68.75	69	-2
101	69	70.5	2
102	70.5	70.75	-2
103	70.75	71	1
104	71	71.25	1
105	71.25	71.5	5
106	71.5	71.75	-5
107	71.75	72	-2
108	72	72.25	2
109	72.25	72.5	5
110	72.5	72.75	-5
111	72.75	73	-2
112	73	74.5	2
113	74.5	74.75	7
114	74.75	75	-1
115	75	75.25	-1
116	75.25	75.5	2
117	75.5	75.75	-2
118	75.75	76	-2
119	76	76.25	2
120	76.25	76.5	2
121	76.5	76.75	-2
122	76.75	77	-2
123	77	77.25	2
124	77.25	77.5	3
125	77.5	77.75	-3
126	77.75	78	-2
127	78	78.25	2
128	78.25	78.5	3
129	78.5	78.75	-1
130	78.75	79	-2
131	79	79.25	5
132	79.25	79.5	-12
133	79.5	79.75	0
134	79.75	80	0
135	80	80.25	10
136	80.25	80.5	-3
137	80.5	80.75	-2
138	80.75	81	-1
139	81	82	5
140	82	82.75	1
141	82.75	83	-1
142	83	83.25	-7
143	83.25	83.5	2
144	83.5	83.75	1
145	83.75	84	4
146	84	84.25	-11
147	84.25	84.5	2
148	84.5	84.75	4
149	84.75	85	3
150	85	85.5	-2
151	86.5	86.75	-5
152	86.75	87	1
153	87	87.25	1
154	87.25	87.5	3
155	87.5	87.75	-3
156	87.75	88	-2
157	88	88.25	2
158	88.25	88.5	3
159	88.5	88.75	-3
160	88.75	89	-2
161	89	90.5	2
162	90.5	90.75	-2
163	90.75	91	1
164	91	91.25	1
165	91.25	91.5	5
166	91.5	91.75	-5
167	91.75	92	-2
168	92	92.25	2
169	92.25	92.5	5
170	92.5	92.75	-5
171	92.75	93	-2
172	93	94.5	2
173	94.5	94.75	7
174	94.75	95	-1
175	95	95.25	-1
176	95.25	95.5	2
177	95.5	95.75	-2
178	95.75	96	-2
179	96	96.25	2
180	96.25	96.5	2
181	96.5	96.75	0
182	96.75	96.875	-2
183	96.875	97	-2
184	97	97.25	2
185	97.25	97.5	3
186	97.5	97.75	-3
187	97.75	98	-2
188	98	98.25	2
189	98.25	98.5	3
190	98.5	98.75	0
191	98.75	98.875	-3
192	98.875	99	1
193	99	99.25	1
194	99.25	99.5	-2
195	99.5	99.75	-2
196	99.75	100	-1
197	100	100.25	-2
198	100.25	100.5	2
199	100.5	100.75	1
200	100.75	101	-3
201	101	102.5	8
202	102.5	102.75	-10
203	102.75	103	1
204	103	103.25	1
205	103.25	103.5	3
206	103.5	103.75	-3
207	103.75	104	-2
208	104	104.25	2
209	104.25	104.5	3
210	104.5	104.75	-3
211	104.75	105	-2
212	105	106.5	2
213	106.5	106.75	-2
214	106.75	107	1
215	107	107.25	1
216	107.25	107.5	5
217	107.5	107.75	-5
218	107.75	108	-2
219	108	108.25	2
220	108.25	108.5	5
221	108.5	108.75	-5
222	108.75	109	-2
223	109	110.5	2
224	110.5	110.75	7
225	110.75	111	-1
226	111	111.25	-1
227	111.25	111.5	2
228	111.5	111.75	-2
229	111.75	112	-2
230	112	112.25	2
231	112.25	112.5	2
232	112.5	112.75	-2
233	112.75	113	-2
234	113	113.25	2
235	113.25	113.5	3
236	113.5	113.75	-3
237	113.75	114	-2
238	114	114.25	2
239	114.25	114.5	3
