1	2	3	#
2	3	4	1
3	4	8	1
4	8	9	0
5	9	10	-5
6	10	11	1
7	11	12	-1
8	12	14	0
9	14	16	-2
10	16	18	0
11	18	19	-1
12	19	20	1
13	20	24	5
14	24	25	0
15	25	26	0
16	26	27	0
17	27	28	-2
18	28	32	-1
19	32	34	0
20	34	35	-8
21	35	36	1
22	36	40	3
23	40	41	0
24	41	42	0
25	42	43	2
26	43	44	-2
27	44	45	4
28	45	48	3
29	48	50	0
30	50	51	-3
31	51	52	1
32	52	55	1
33	55	56	-2
34	56	57	-2
35	57	58	-2
36	58	59	-1
37	59	60	-2
38	60	64	5
39	64	66	0
40	66	67	5
41	67	68	1
42	68	72	1
43	72	73	0
44	73	74	-5
45	74	75	1
46	75	76	-1
47	76	78	0
48	78	80	-2
49	80	82	0
50	82	83	-1
51	83	84	1
52	84	88	5
53	88	89	0
54	89	89.5	0
55	89.5	90	-3
56	90	90.5	3
57	90.5	91	-1
58	91	92	0
59	92	96	-2
60	96	97	0
61	97	98	0
62	98	99	-1
63	99	100	1
64	100	103	5
65	103	104	2
66	104	107	-2
67	107	108	-5
68	108	109	0
69	109	110	0
70	110	111	-2
71	111	112	-2
72	112	114	-3
73	114	115	12
74	115	116	-1
75	116	119	-1
76	119	120	0
77	120	121	-2
78	121	122	0
79	122	123	-1
80	123	124	-2
81	124	128	-2
82	128	132	0
