1	2	3	#
2	3	4	2
3	4	6	1
4	6	7	-3
5	7	8	-2
6	8	10	-1
7	10	11	1
8	11	12	2
9	12	13	2
10	13	14	0
11	14	15	-4
12	15	16	-1
13	16	18	-2
14	18	19	0
15	19	20	7
16	20	24	-2
17	24	26	0
18	26	27	0
19	27	28	-3
20	28	32	1
21	32	34	0
22	34	35	2
23	35	36	2
24	36	38	1
25	38	39	-3
26	39	40	-2
27	40	42	-1
28	42	43	1
29	43	44	2
30	44	45	2
31	45	46	0
32	46	47	-4
33	47	48	-1
34	48	50	-2
35	50	51	0
36	51	52	7
37	52	56	-2
38	56	58	0
39	58	59	0
40	59	60	-3
41	60	64	1
42	64	65	0
43	65	66	0
44	66	67	2
45	67	68	2
46	68	70	1
47	70	71	2
48	71	72	2
49	72	74	2
50	74	75	1
51	75	76	2
52	76	77	2
53	77	78	0
54	78	79	0
55	79	80	-2
56	80	82	-2
57	82	83	0
58	83	84	4
59	84	86	-2
60	86	87	0
61	87	88	-2
62	88	90	-1
63	90	91	1
64	91	92	2
65	92	96	2
66	96	98	0
67	98	99	-14
68	99	100	2
69	100	102	1
70	102	103	2
71	103	104	2
72	104	106	2
73	106	107	1
74	107	108	2
75	108	109	2
76	109	110	0
77	110	111	0
78	111	112	-2
79	112	114	-2
80	114	115	0
81	115	116	2
82	116	118	0
83	118	119	0
84	119	120	-2
85	120	122	-1
86	122	123	1
87	123	124	2
88	124	128	-2
89	128	130	0
90	130	131	-10
91	131	132	2
92	132	134	1
93	134	135	-3
94	135	136	-2
95	136	138	-1
96	138	139	1
97	139	140	2
98	140	141	2
99	141	142	0
100	142	143	-4
101	143	144	-1
102	144	146	-2
103	146	147	0
104	147	148	7
105	148	152	-2
106	152	154	0
107	154	155	0
108	155	156	-3
109	156	160	1
110	160	162	0
111	162	163	2
112	163	164	2
113	164	166	1
114	166	167	-3
115	167	168	-2
116	168	170	-1
117	170	171	1
118	171	172	2
119	172	173	2
120	173	174	0
121	174	175	-4
122	175	176	-1
123	176	178	-2
124	178	179	0
125	179	180	7
126	180	184	-2
127	184	186	0
128	186	187	0
129	187	188	-3
130	188	192	1
131	192	193	0
132	193	194	0
133	194	195	2
134	195	196	2
135	196	198	1
136	198	199	2
137	199	200	2
138	200	202	2
139	202	203	1
140	203	204	2
141	204	205	2
142	205	206	0
143	206	207	0
144	207	208	-2
145	208	210	-2
146	210	211	0
147	211	212	4
148	212	214	-2
149	214	215	0
150	215	216	-2
151	216	218	-1
152	218	219	1
153	219	220	2
154	220	224	2
155	224	226	0
156	226	227	-14
157	227	228	2
158	228	230	1
159	230	231	2
160	231	232	2
161	232	234	2
162	234	235	1
163	235	236	2
164	236	237	2
165	237	238	0
166	238	239	0
167	239	240	-2
168	240	242	-2
169	242	243	0
170	243	244	2
171	244	246	0
172	246	247	0
173	247	248	-2
174	248	250	-1
175	250	251	1
176	251	252	2
177	252	256	-2
178	256	258	0
