#	Title	Lonesome Town (Transcribed)
#	Source Filename	Baker Knight - Lonesome Town (Transcribed).xml
0	0	0	3	-1	
0	4	9	3	1	min
4	4	5	3	-1	
4	8	7	3	-1	
8	8	0	3	-1	
8	12	9	3	1	min
12	12	5	3	-1	
12	16	7	3	-1	
16	20	0	3	-1	
20	24	4	3	-1	
24	26	5	3	-1	
26	28	7	3	-1	
28	32	0	3	-1	
32	34	5	3	-1	
34	36	5	3	1	min
36	38	0	3	-1	
38	40	9	3	1	min
40	42	5	3	-1	
42	44	7	3	-1	
44	46	0	3	-1	
46	48	7	3	-1	
48	52	0	3	-1	
52	56	4	3	-1	
56	58	5	3	-1	
58	60	7	3	-1	
60	64	0	3	-1	
64	66	5	3	-1	
66	68	5	3	1	min
68	70	0	3	-1	
70	72	9	3	1	min
72	74	5	3	-1	
74	76	7	3	-1	7
76	76	0	3	-1	
76	80	0	3	-1	7
80	84	5	3	-1	
84	88	4	3	1	min
88	90	5	3	-1	
90	92	7	3	-1	
92	92	0	3	-1	
92	96	0	3	-1	7
96	100	5	3	-1	
100	104	4	3	1	min
104	108	2	3	-1	
108	112	7	3	-1	
112	116	0	3	-1	
116	120	4	3	-1	
120	122	5	3	-1	
122	124	7	3	-1	
124	128	0	3	-1	
128	130	5	3	-1	
130	132	5	3	1	min
132	134	0	3	-1	
134	136	9	3	1	min
136	138	5	3	-1	
138	140	7	3	-1	
140	140	0	3	-1	
140	144	7	3	-1	
144	148	0	3	-1	
148	152	4	3	-1	
152	154	5	3	-1	
154	156	7	3	-1	
156	160	0	3	-1	
160	162	5	3	-1	
162	164	5	3	1	min
164	166	0	3	-1	
166	168	9	3	1	min
168	170	5	3	-1	
170	172	7	3	-1	7
172	174	0	3	-1	
174	176	0	3	-1	7
176	180	5	3	-1	
180	184	4	3	1	min
184	188	5	3	-1	
188	188	0	3	-1	
188	192	7	3	1	min
192	196	5	3	-1	
196	200	4	3	1	min
200	204	2	3	-1	
204	208	7	3	-1	
208	212	0	3	-1	
212	216	4	3	-1	
216	218	5	3	-1	
218	220	7	3	-1	
220	224	0	3	-1	
224	226	5	3	-1	
226	228	5	3	1	min
228	230	0	3	-1	
230	232	9	3	1	min
232	234	5	3	-1	
234	236	7	3	-1	
236	240	0	3	-1	
240	242	5	3	-1	
242	244	5	3	1	min
244	246	0	3	-1	
246	248	9	3	1	min
248	250	5	3	-1	
250	252	7	3	-1	
252	252	0	3	-1	
252	256	5	3	-1	
256	260	0	3	-1	
