1	2	3	#
2	3	4	3
3	4	5	7
4	5	6	-2
5	6	7.5	-5
6	7.5	8	-3
7	8	12	1
8	12	16	0
9	16	17	0
10	18	19	9
11	19	20	2
12	20	21	-2
13	21	22	2
14	22	23	-2
15	23	24	2
16	24	28	-4
17	28	32	-3
18	32	33	0
19	34	35	-2
20	35	36	2
21	36	37	7
22	37	38	-4
23	38	39.5	-5
24	39.5	40	-3
25	40	44	1
26	44	48	0
27	48	49	0
28	50	51	9
29	51	52	2
30	52	53	-2
31	53	54	2
32	54	55	-4
33	55	56	-3
34	56	60	3
35	60	64	0
36	64	66	0
37	66	67	-8
38	67	68	3
39	68	69	7
40	69	70	-2
41	70	71.5	-5
42	71.5	72	-3
43	72	76	1
44	76	80	0
45	80	81	0
46	82	83	9
47	83	84	2
48	84	85	-2
49	85	86	2
50	86	87	-2
51	87	88	2
52	88	92	-4
53	92	96	-3
54	96	97	0
55	98	99	-2
56	99	100	2
57	100	101	7
58	101	102	-4
59	102	103.5	-5
60	103.5	104	-3
61	104	108	1
62	108	112	0
63	112	113	0
64	114	115	9
65	115	116	2
66	116	117	-2
67	117	118	3
68	118	119	-5
69	119	120	-3
70	120	124	3
71	124	128	0
72	128	129	0
73	130	131	0
74	131	132	2
75	132	134	2
76	134	135	-2
77	135	136	-2
78	136	140	2
79	140	144	0
80	144	145	0
81	146	147	-2
82	147	148	2
83	148	150	2
84	150	151	-2
85	151	152	-2
86	152	156	2
87	156	160	0
88	160	161	0
89	162	163	-2
90	163	164	2
91	164	166	2
92	166	167	-2
93	167	168	-2
94	168	172	2
95	172	176	0
96	176	177	0
97	178	179	-5
98	179	180	2
99	180	181	1
100	181	182	2
101	182	183	2
102	183	184	-4
103	184	188	2
104	188	192	0
105	192	193	0
106	194	195	-10
107	195	196	3
108	196	197	7
109	197	198	-2
110	198	199.5	-5
111	199.5	200	-3
112	200	204	1
113	204	208	0
114	208	209	0
115	210	211	9
116	211	212	2
117	212	213	-2
118	213	214	2
119	214	215	-2
120	215	216	2
121	216	220	-4
122	220	224	-3
123	224	225	0
124	226	227	-2
125	227	228	2
126	228	229	7
127	229	230	-4
128	230	231.5	-5
129	231.5	232	-3
130	232	236	1
131	236	240	0
132	240	241	0
133	242	243	9
134	243	244	2
135	244	245	-2
136	245	246	2
137	246	247	-4
138	247	248	-3
139	248	252	3
140	252	256	0
141	256	257	0
142	258	259	-8
143	259	260	3
144	260	261	7
145	261	262	-2
146	262	263.5	-5
147	263.5	264	-3
148	264	268	1
149	268	272	0
150	272	273	0
151	274	275	9
152	275	276	2
153	276	277	-2
154	277	278	2
155	278	279	-2
156	279	280	2
157	280	284	-4
158	284	288	-3
159	288	289	0
160	290	291	-2
161	291	292	2
162	292	293	7
163	293	294	-4
164	294	295.5	-5
165	295.5	296	-3
166	296	300	1
167	300	304	0
168	304	305	0
169	306	307	9
170	307	308	2
171	308	309	-2
172	309	310	2
173	310	311	-4
174	311	312	-3
175	312	316	3
176	316	320	0
177	320	322	0
178	322	323	-8
179	323	324	3
180	324	325	7
181	325	326	-2
182	326	327.5	-5
183	327.5	328	-3
184	328	332	1
185	332	336	0
186	336	337	0
187	338	339	9
188	339	340	2
189	340	341	-2
190	341	342	2
191	342	343	-2
192	343	344	2
193	344	348	-4
194	348	352	-3
195	352	353	0
196	354	355	-2
197	355	356	2
198	356	357	7
199	357	358	-4
200	358	359.5	-5
201	359.5	360	-3
202	360	364	1
203	364	368	0
204	368	369	0
205	370	371	9
206	371	372	2
207	372	373	-2
208	373	374	3
209	374	375	-5
210	375	376	-3
211	376	380	3
212	380	384	0
213	384	385	0
214	386	387	0
215	387	388	2
216	388	390	2
217	390	391	-2
218	391	392	-2
219	392	396	2
220	396	400	0
221	400	401	0
222	402	403	-2
223	403	404	2
224	404	406	2
225	406	407	-2
226	407	408	-2
227	408	412	2
228	412	416	0
229	416	417	0
230	418	419	-2
231	419	420	2
232	420	422	2
233	422	423	-2
234	423	424	-2
235	424	428	2
236	428	432	0
237	432	433	0
238	434	435	-5
239	435	436	2
240	436	437	1
241	437	438	2
242	438	439	2
243	439	440	-4
244	440	444	2
245	444	448	0
246	448	449	0
247	450	451	-10
248	451	452	3
249	452	453	7
250	453	454	-2
251	454	455.5	-5
252	455.5	456	-3
253	456	460	1
254	460	464	0
255	464	465	0
256	466	467	9
257	467	468	2
258	468	469	-2
259	469	470	2
260	470	471	-2
261	471	472	2
262	472	476	-4
263	476	480	-3
264	480	481	0
265	482	483	-2
266	483	484	2
267	484	485	7
268	485	486	-4
269	486	487.5	-5
270	487.5	488	-3
271	488	492	1
272	492	496	0
273	496	497	0
274	498	499	9
275	499	500	2
276	500	501	-2
277	501	502	2
278	502	503	-4
279	503	504	-3
280	506	508	3
281	508	512	0
282	512	516	0
283	516	519	0
