1	3.5	4	#
2	4	4.5	9
3	4.5	5	0
4	5	5.25	0
5	5.25	5.5	0
6	5.5	6	1
7	6	6.5	0
8	6.5	6.75	-1
9	6.75	7	0
10	7	7.5	0
11	7.5	8	-4
12	8	8.25	2
13	8.25	8.5	0
14	8.5	8.75	0
15	8.75	9	0
16	9	9.5	0
17	9.5	9.75	2
18	9.75	10	-2
19	10	10.5	0
20	12	12.5	-2
21	12.5	13	0
22	13	13.25	0
23	13.25	13.5	0
24	13.5	13.75	2
25	13.75	14	2
26	14	14.25	0
27	14.25	14.75	-2
28	15	15.25	-2
29	15.25	15.75	0
30	15.75	16	0
31	16	16.5	-1
32	16.5	16.75	0
33	16.75	17	-3
34	17	17.25	3
35	17.25	17.75	1
36	17.75	18	-1
37	18	18.5	0
38	19.5	20	-3
39	20	20.5	1
40	20.5	20.75	0
41	20.75	21	0
42	21	21.5	3
43	21.5	21.75	2
44	21.75	22	0
45	22	22.5	-3
46	23	23.5	-2
47	23.5	24	-2
48	24	24.5	9
49	24.5	24.75	0
50	24.75	25	1
51	25	25.25	-1
52	25.25	25.5	-2
53	25.5	25.75	-2
54	25.75	26	0
55	26	26.5	0
56	27	27.5	-3
57	27.5	28	3
58	28	28.5	4
59	28.5	28.75	-2
60	29.5	29.75	-5
61	29.75	30	3
62	30	30.5	4
63	30.5	30.75	-2
64	31.25	31.5	-2
65	31.5	31.75	0
66	31.75	32	0
67	32	32.5	9
68	32.5	33	0
69	33	33.5	-5
70	33.5	34	-2
71	34	35	-2
72	35.5	36	4
73	36	36.25	0
74	36.25	36.75	0
75	36.75	37.25	0
76	37.25	37.5	0
77	37.5	37.75	1
78	37.75	38.25	-1
79	39.25	39.75	-9
80	39.75	40	-3
81	40	40.5	10
82	40.5	41	0
83	41	41.25	0
84	41.25	41.75	2
85	41.75	42	-2
86	42	42.5	0
87	44.25	44.5	-2
88	44.5	44.75	0
89	44.75	45	0
90	45	45.5	0
91	45.5	45.75	2
92	45.75	46	2
93	46	46.25	0
94	46.25	46.5	-2
95	46.5	46.75	-2
96	46.75	47	0
97	47	47.25	0
98	47.5	48	0
99	48	48.5	-1
100	48.5	49	0
101	49	49.25	0
102	49.25	49.5	1
103	49.5	49.75	2
104	49.75	50.25	0
105	50.25	50.75	0
106	51.5	52	-6
107	52	52.5	1
108	52.5	53	0
109	53	53.25	0
110	53.25	53.5	0
111	53.5	53.75	3
112	53.75	54	2
113	54	54.5	0
114	54.5	54.75	2
115	54.75	55	-5
116	55.25	55.5	-2
117	55.5	56	-2
118	56	56.25	9
119	56.25	56.75	1
120	56.75	57.25	-1
121	57.25	57.75	-2
122	57.75	58	0
123	58	58.5	-2
124	59.25	59.5	-3
125	59.5	59.75	0
126	59.75	60	3
127	60	60.5	4
128	60.5	60.75	-2
129	60.75	61	0
130	61.25	61.75	-5
131	61.75	62.25	7
132	62.25	62.75	-2
133	62.75	63.25	0
134	63.5	64	-2
135	64	64.5	9
136	64.5	65	0
137	65	65.5	-4
138	65.5	66	-3
139	66	66.5	-3
140	66.5	67.5	0
141	67.5	67.75	-4
142	67.75	68	0
143	68	68.5	16
144	68.5	69	0
145	69	69.5	0
146	69.5	70	-2
147	70	71	0
148	72	72.25	-12
149	72.25	72.5	0
150	72.5	72.75	0
151	72.75	73	3
152	73	73.25	0
153	73.25	73.5	-3
154	73.5	74	8
155	74	74.5	0
156	74.5	74.75	0
157	74.75	75.25	-1
158	75.25	75.75	-2
159	76	76.25	-7
160	76.25	76.5	0
161	76.5	76.75	0
162	76.75	77	5
163	77	77.25	0
164	77.25	77.5	-5
165	77.5	78	9
166	78	79	0
167	79.5	80	-2
168	80	80.5	0
169	80.5	80.75	0
170	80.75	81.25	0
171	81.25	81.5	0
172	81.5	81.75	2
173	81.75	82	0
174	82	82.25	-2
175	82.25	82.5	2
176	82.5	82.75	0
177	83	83.25	-4
178	83.25	83.5	2
179	83.5	84	-2
180	84	84.5	4
181	84.5	84.75	-2
182	84.75	85.25	2
183	85.25	85.5	4
184	85.5	85.75	1
185	85.75	86	-5
186	86	86.25	-2
187	86.25	86.75	-2
188	86.75	87	0
189	87	87.5	0
190	88	88.25	-3
191	88.25	88.5	0
192	88.5	88.75	0
193	88.75	89	3
194	89	89.25	0
195	89.25	89.5	-3
196	89.5	90	8
197	90	90.5	0
198	92	92.25	-10
199	92.25	92.5	0
200	92.5	92.75	0
201	92.75	93	5
202	93	93.25	0
203	93.25	93.5	-5
204	93.5	94	9
205	94	94.5	0
206	94.5	94.75	-3
207	94.75	95.25	1
208	95.25	95.75	2
209	96	96.5	-2
210	96.5	96.75	2
211	96.75	97.25	0
212	97.25	97.75	1
213	97.75	98	-1
214	98	98.25	-2
215	98.25	98.75	-2
216	99.5	100	-1
217	103	104	1
218	107.25	107.5	7
219	107.5	107.75	0
220	107.75	108	-3
221	108	108.25	0
222	108.25	108.75	0
223	108.75	109.25	0
224	109.25	109.5	0
225	109.5	109.75	1
226	109.75	110.25	-1
227	111.25	111.75	-9
228	111.75	112	-3
229	112	112.5	10
230	112.5	113	0
231	113	113.25	0
232	113.25	113.75	2
233	113.75	114	-2
234	114	114.5	0
235	116.25	116.5	-2
236	116.5	116.75	0
237	116.75	117	0
238	117	117.5	0
239	117.5	117.75	2
240	117.75	118	2
241	118	118.25	0
242	118.25	118.5	-2
243	118.5	118.75	-2
