1	2	3	#
2	3	4	3
3	4	7	5
4	7	8	-3
5	8	8.5	-2
6	8.5	9	0
7	9	9.5	-3
8	9.5	10	0
9	10	11	-2
10	11	12	-2
11	12	16	-5
12	16	17	0
13	17	18	9
14	18	19	0
15	19	20	3
16	20	23	5
17	23	24	-3
18	24	25	-2
19	25	25.5	-3
20	25.5	26	0
21	26	26.5	-2
22	26.5	27	0
23	27	28	-2
24	28	32	7
25	32	33	0
26	33	34	0
27	34	35	-3
28	35	36	-2
29	36	39	-2
30	39	39.5	0
31	39.5	40	2
32	40	41	2
33	41	42	0
34	42	43	-2
35	43	44	-2
36	44	48	5
37	48	49	0
38	49	50	4
39	50	51	0
40	51	52	0
41	52	55	-7
42	55	56	4
43	56	57	3
44	57	58	0
45	58	59	2
46	59	60	1
47	60	64	-1
48	64	66	0
49	66	67	-7
50	67	68	3
51	68	71	5
52	71	72	-3
53	72	72.5	-2
54	72.5	73	0
55	73	73.5	-3
56	73.5	74	0
57	74	75	-2
58	75	76	-2
59	76	80	-5
60	80	81	0
61	81	82	9
62	82	83	0
63	83	84	3
64	84	87	5
65	87	88	-3
66	88	89	-2
67	89	89.5	-3
68	89.5	90	0
69	90	90.5	-2
70	90.5	91	0
71	91	92	-2
72	92	96	7
73	96	97	0
74	97	98	0
75	98	99	-3
76	99	100	-2
77	100	103	-2
78	103	104	2
79	104	105	2
80	105	106	0
81	106	107	-2
82	107	108	-2
83	108	112	5
84	112	114	0
85	114	115	4
86	115	116	0
87	116	117	-2
88	117	118	0
89	118	119	0
90	119	120	0
91	120	120.5	4
92	120.5	121	0
93	121	121.5	-2
94	121.5	122	-2
95	122	123	-2
96	123	124	-3
97	124	128	-2
98	128	130	0
99	130	131	4
100	131	132	3
101	132	135	5
102	135	136	-3
103	136	136.5	-2
104	136.5	137	0
105	137	137.5	-3
106	137.5	138	0
107	138	139	-2
108	139	140	-2
109	140	144	-5
110	144	145	0
111	145	146	9
112	146	147	0
113	147	148	3
114	148	151	5
115	151	152	-3
116	152	153	-2
117	153	153.5	-3
118	153.5	154	0
119	154	154.5	-2
120	154.5	155	0
121	155	156	-2
122	156	160	7
123	160	161	0
124	161	162	0
125	162	163	-3
126	163	164	-2
127	164	167	-2
128	167	167.5	0
129	167.5	168	2
130	168	169	2
131	169	170	0
132	170	171	-2
133	171	172	-2
134	172	176	5
135	176	177	0
136	177	178	4
137	178	179	0
138	179	180	0
139	180	183	-7
140	183	184	4
141	184	185	3
142	185	186	0
143	186	187	2
144	187	188	1
145	188	192	-1
146	192	194	0
147	194	195	-7
148	195	196	3
149	196	199	5
150	199	200	-3
151	200	200.5	-2
152	200.5	201	0
153	201	201.5	-3
154	201.5	202	0
155	202	203	-2
156	203	204	-2
157	204	208	-5
158	208	209	0
159	209	210	9
160	210	211	0
161	211	212	3
162	212	215	5
163	215	216	-3
164	216	217	-2
165	217	217.5	-3
166	217.5	218	0
167	218	218.5	-2
168	218.5	219	0
169	219	220	-2
170	220	224	7
171	224	225	0
172	225	226	0
173	226	227	-3
174	227	228	-2
175	228	231	-2
176	231	232	2
177	232	233	2
178	233	234	0
179	234	235	-2
180	235	236	-2
181	236	240	5
182	240	242	0
183	242	243	4
184	243	244	0
185	244	245	-2
186	245	246	0
187	246	247	0
188	247	248	0
189	248	248.5	4
190	248.5	249	0
191	249	249.5	-2
192	249.5	250	-2
193	250	251	-2
194	251	252	-3
195	252	256	-2
196	256	257	0
