#	Title	The Angels Started Singing
#	Source Filename	Celestine Akins - The Angels Started Singing.xml
0	4	0	3	0	major
4	8	5	3	0	major
8	12	5	3	0	major
12	13	5	3	0	major
13	16	0	3	0	major
16	20	0	3	0	major
20	24	5	3	0	major
24	28	5	3	0	major
28	29	5	3	0	major
29	32	0	3	0	major
32	36	0	3	0	major
36	40	5	3	0	major
40	44	5	3	0	major
44	48	0	3	0	major
48	50.5	0	3	0	major
50.5	52	5	3	0	major
52	56.5	5	3	0	major
56.5	60	5	3	0	major
60	64	0	3	0	major
64	68	0	3	0	major
68	72	5	3	0	major
72	76	5	3	0	major
76	77	5	3	0	major
77	80	0	3	0	major
80	84	0	3	0	major
84	88	5	3	0	major
88	92.5	5	3	0	major
92.5	96	0	3	0	major
96	100	0	3	0	major
100	104	5	3	0	major
104	108	5	3	0	major
108	109	5	3	0	major
109	112	0	3	0	major
112	116	0	3	0	major
116	120	5	3	0	major
120	123	5	3	0	major
123	124	0	3	0	major
124	128	0	3	0	major
128	132	0	3	0	major
132	136	5	3	0	major
136	140	5	3	0	major
140	141	5	3	0	major
141	144	0	3	0	major
144	148	0	3	0	major
148	152	5	3	0	major
152	156.5	5	3	0	major
156.5	160	0	3	0	major
160	164	0	3	0	major
164	168	5	3	0	major
168	172	5	3	0	major
172	173	5	3	0	major
173	176	0	3	0	major
176	180	0	3	0	major
180	184	5	3	0	major
184	187	5	3	0	major
187	188	0	3	0	major
188	192	0	3	0	major
