#	Title	My Hero
#	Source Filename	Oscar Straus, Stanislaus Stange - My Hero.xml
0	6	8
6	6	8
12	6	8
18	6	8
24	6	8
30	6	8
36	6	8
42	6	8
48	6	8
54	6	8
60	6	8
66	6	8
72	6	8
78	6	8
84	6	8
90	6	8
96	6	8
102	6	8
108	3	4
111	3	4
114	3	4
117	3	4
120	3	4
123	3	4
126	3	4
129	3	4
132	3	4
135	3	4
138	3	4
141	3	4
144	3	4
147	3	4
150	3	4
153	3	4
156	3	4
159	3	4
162	3	4
165	3	4
168	3	4
171	3	4
174	3	4
177	3	4
180	3	4
183	3	4
186	3	4
189	3	4
192	3	4
195	3	4
198	3	4
201	3	4
204	3	4
207	3	4
210	3	4
213	3	4
216	6	8
222	6	8
228	6	8
234	6	8
240	6	8
246	6	8
252	6	8
258	6	8
264	6	8
270	6	8
276	6	8
282	6	8
288	6	8
294	6	8
300	6	8
306	6	8
312	6	8
318	6	8
324	3	4
327	3	4
330	3	4
333	3	4
336	3	4
339	3	4
342	3	4
345	3	4
348	3	4
351	3	4
354	3	4
357	3	4
360	3	4
363	3	4
366	3	4
369	3	4
372	3	4
375	3	4
378	3	4
381	3	4
384	3	4
387	3	4
390	3	4
393	3	4
396	3	4
399	3	4
402	3	4
405	3	4
408	3	4
411	3	4
414	3	4
417	3	4
420	3	4
423	3	4
426	3	4
429	3	4
