1	2	3	#
2	3	4.5	0
3	4.5	5	-3
4	5	6	1
5	6	7	2
6	7	8	2
7	8	9	2
8	9	11	0
9	11	11.5	-2
10	11.5	12	-2
11	12	14	-2
12	14	14.5	2
13	14.5	15	2
14	15	16	2
15	16	16.5	-2
16	16.5	18	-2
17	18	19	-2
18	19	20	2
19	20	21	2
20	21	24	-2
21	24	25	0
22	25	26	0
23	26	27	0
24	27	28	0
25	28	29	-3
26	29	30	1
27	30	31	0
28	31	32	4
29	32	33	2
30	33	35	0
31	35	35.5	-2
32	35.5	36	-2
33	36	38	-2
34	38	38.5	6
35	38.5	39	3
36	39	41	-3
37	41	41.5	-2
38	41.5	42	-2
39	42	43	-2
40	43	44	-1
41	44	45	-2
42	45	48	-2
43	48	49	0
44	51	53	7
45	53	53.5	-3
46	53.5	54	1
47	54	55	2
48	55	56	2
49	56	57	2
50	57	59	0
51	59	59.5	-2
52	59.5	60	-2
53	60	63	-2
54	63	64.5	6
55	64.5	65	-2
56	65	66	-2
57	66	67	-2
58	67	68	2
59	68	69	2
60	69	72	-2
61	72	73	0
62	74	74.5	0
63	74.5	75	0
64	75	76	0
65	76	77	-3
66	77	78	1
67	78	79	2
68	79	80	2
69	80	81	2
70	81	83	0
71	83	83.5	-2
72	83.5	84	-2
73	84	85	-2
74	85	86	4
75	86	87	0
76	87	88.5	2
77	88.5	89	-2
78	89	90	-2
79	90	91	-2
80	91	92	-1
81	92	93	-2
82	93	96	-2
83	96	97	0
