#	Title	Ride Like The Wind (Transcribed)
#	Source Filename	Christopher Cross - Ride Like The Wind (Transcribed).xml
0	2	9	3	-1	min7
2	4	7	3	-1	
4	6	9	3	-1	min7
6	8	7	3	-1	
8	10	5	3	-1	9
10	12	7	3	-1	
12	14	9	3	-1	min7
14	16	7	3	-1	
16	18	9	3	-1	min7
18	20	7	3	-1	
20	22	9	3	-1	min7
22	24	7	3	-1	
24	26	5	3	-1	9
26	28	7	3	-1	
28	30	9	3	-1	min7
30	32	7	3	-1	
32	36	9	3	-1	min7
36	40	7	3	-1	
40	44	9	3	-1	min7
44	48	7	3	-1	
48	52	9	3	-1	min7
52	54	7	3	-1	
54	56	9	3	-1	min7
56	64	7	3	-1	
64	68	5	3	-1	maj9
68	72	4	3	-1	min9
72	76	5	3	-1	maj9
76	80	4	3	-1	min9
80	84	9	3	-1	min7
84	88	7	3	-1	
88	92	9	3	-1	min7
92	96	7	3	-1	
96	100	9	3	-1	min7
100	104	7	3	-1	
104	108	9	3	-1	min7
108	112	7	3	-1	
112	116	5	3	-1	9
116	120	7	3	-1	
120	124	9	3	-1	min7
124	128	7	3	-1	
128	132	5	3	-1	maj9
132	136	4	3	-1	min9
136	140	5	3	-1	maj9
140	144	4	3	-1	min9
144	148	9	3	-1	min7
148	152	7	3	-1	
152	156	9	3	-1	min7
156	160	7	3	-1	
160	162	9	3	-1	min9
162	164	11	3	-1	min7
164	166	9	3	-1	min9
166	168	11	3	-1	min7
168	170	9	3	-1	min9
170	172	11	3	-1	min7
172	174	9	3	-1	min9
174	176	11	3	-1	min7
176	178	9	3	-1	min9
178	180.5	11	3	-1	min7
180.5	182	9	3	-1	min9
182	184	11	3	-1	min7
184	186	0	3	-1	maj7
186	188	2	3	-1	
188	190	9	3	-1	min9
190	192	11	3	-1	min7
192	193.5	9	3	-1	min9
193.5	196	11	3	-1	min7
196	197.5	9	3	-1	min9
197.5	200	11	3	-1	min7
200	201.5	9	3	-1	min9
201.5	204	11	3	-1	min7
204	206	9	3	-1	min9
206	208	11	3	-1	min7
208	210	9	3	-1	min9
210	212	11	3	-1	min7
212	214	9	3	-1	min9
214	216	11	3	-1	min7
216	217.5	0	3	-1	maj7
217.5	220	2	3	-1	
220	228	9	3	-1	min7
228	232	7	3	-1	
232	236	9	3	-1	min7
236	240	7	3	-1	
240	244	5	3	-1	9
244	248	7	3	-1	
248	252	9	3	-1	min7
252	256	7	3	-1	
256	260	9	3	-1	min7
260	264	7	3	-1	
264	268	9	3	-1	min7
268	272	7	3	-1	
272	276	9	3	-1	min7
276	280	7	3	-1	
280	284	9	3	-1	min7
284	288	7	3	-1	
288	292	5	3	-1	maj9
292	296	4	3	-1	min9
296	300	5	3	-1	maj9
300	304	4	3	-1	min9
304	308	9	3	-1	min7
308	312	7	3	-1	
312	316	9	3	-1	min7
316	320	7	3	-1	
320	324	5	3	-1	maj9
324	328	4	3	-1	min9
328	332	5	3	-1	maj9
332	336	4	3	-1	min9
336	340	9	3	-1	min7
340	344	7	3	-1	
344	348	9	3	-1	min7
348	352	7	3	-1	
352	354	9	3	-1	min9
354	356	11	3	-1	min7
356	357.5	9	3	-1	min9
357.5	360	11	3	-1	min7
360	362	9	3	-1	min9
362	364	11	3	-1	min7
364	366	9	3	-1	min9
366	368	11	3	-1	min7
368	370	9	3	-1	min9
370	372	11	3	-1	min7
372	374	9	3	-1	min9
374	376	11	3	-1	min7
376	378	0	3	-1	maj7
378	380	2	3	-1	
380	382	9	3	-1	min9
382	384	11	3	-1	min7
384	386	9	3	-1	min9
386	388	11	3	-1	min7
388	390	11	3	-1	min9
390	392	11	3	-1	min7
392	394	9	3	-1	min9
394	396	11	3	-1	min7
396	397.5	9	3	-1	min9
397.5	400	11	3	-1	min7
400	402	9	3	-1	min9
402	404	11	3	-1	min7
404	406	9	3	-1	min9
406	408	11	3	-1	min7
408	410	0	3	-1	maj7
410	412	2	3	-1	
412	414	0	3	-1	maj7
414	416	2	3	-1	
416	424	9	3	1	min
