1	0	2	#
2	2	2.5	0
3	2.5	3	2
4	3	3.5	2
5	3.5	4	1
6	4	4.5	4
7	4.5	5	-5
8	5	5.5	1
9	5.5	6	4
10	6	6.5	0
11	6.5	7	0
12	7	7.5	3
13	7.5	8	-3
14	8	9	0
15	9	9.5	-8
16	9.5	10	1
17	10	10.5	0
18	10.5	11	7
19	11	11.5	3
20	11.5	12	-3
21	12	13	0
22	13	13.5	-8
23	13.5	14	1
24	14	16	0
25	16	17	2
26	17	18	0
27	18	18.5	0
28	18.5	19	1
29	19	19.5	2
30	19.5	20	-5
31	20	20.5	2
32	20.5	21	3
33	21	21.5	-7
34	21.5	22	4
35	22	24	0
36	24	25	1
37	25	26	0
38	26	26.5	0
39	26.5	27	2
40	27	27.5	2
41	27.5	28	3
42	28	28.5	-3
43	28.5	29	-7
44	29	29.5	7
45	29.5	30	-2
46	30	32	0
47	32	33	5
48	33	33.5	-3
49	33.5	34	-4
50	34	35.5	0
51	35.5	36	9
52	36	36.5	-2
53	36.5	37	-2
54	37	37.5	2
55	37.5	38	-2
56	38	38.5	2
57	38.5	40	-2
58	40	41	-1
59	41	41.5	-3
60	41.5	42	-4
61	42	43.5	0
62	43.5	44	8
63	44	44.5	-1
64	44.5	45	-2
65	45	45.5	2
66	45.5	46	-2
67	46	46.5	2
68	46.5	47	-2
69	47	47.5	-3
70	47.5	48	-2
71	48	50	-2
72	50	50.5	0
73	50.5	51	2
74	51	51.5	2
75	51.5	52	1
76	52	52.5	4
77	52.5	53	-5
78	53	53.5	1
79	53.5	54	4
80	54	54.5	0
81	54.5	55	0
82	55	55.5	3
83	55.5	56	-3
84	56	58	0
85	58	60	-2
86	60	63	-2
