1	2	3	#
2	3	4	1
3	4	4.5	2
4	4.5	5	-1
5	5	5.5	1
6	5.5	6	-1
7	6	8	1
8	8	9	0
9	9	11	5
10	11	11.3333	-1
11	11.3333	11.6667	-2
12	11.6667	12	-2
13	12	16	-3
14	16	17	0
15	18	19	-4
16	19	20	2
17	20	20.5	2
18	20.5	21	-1
19	21	21.5	1
20	21.5	22	-1
21	22	24	1
22	24	25	0
23	25	27	5
24	27	27.3333	-2
25	27.3333	27.6667	-3
26	27.6667	28	-4
27	28	32	4
28	33	34	0
29	34	35	-2
30	35	36	-2
31	36	37.5	-1
32	37.5	38	1
33	38	40	2
34	41	41.5	7
35	41.5	42	2
36	42	43	-2
37	43	43.5	-2
38	43.5	44	-1
39	44	45.5	3
40	45.5	46	-3
41	46	48	1
42	49	50	0
43	50	51	2
44	51	52	1
45	52	53.5	1
46	53.5	54	-9
47	54	56	0
48	57	57.5	10
49	57.5	58	0
50	58	59	-1
51	59	60	-9
52	60	64	5
53	64	65	0
54	66	67	-3
55	67	68	1
56	68	68.5	2
57	68.5	69	-1
58	69	69.5	1
59	69.5	70	-1
60	70	72	1
61	72	73	0
62	73	75	5
63	75	75.3333	-1
64	75.3333	75.6667	-2
65	75.6667	76	-2
66	76	80	-3
67	80	81	0
68	82	83	-4
69	83	84	2
70	84	84.5	2
71	84.5	85	-1
72	85	85.5	1
73	85.5	86	-1
74	86	88	1
75	88	89	0
76	89	91	5
77	91	91.3333	-2
78	91.3333	91.6667	-3
79	91.6667	92	-4
80	92	96	4
81	97	98	0
82	98	99	-2
83	99	100	-2
84	100	101.5	-1
85	101.5	102	1
86	102	104	2
87	105	105.5	7
88	105.5	106	2
89	106	107	-2
90	107	107.5	-2
91	107.5	108	-1
92	108	109.5	3
93	109.5	110	-3
94	110	112	1
95	112	113.5	-8
96	113.5	114	1
97	114	115.5	2
98	115.5	116	2
99	116	117.5	1
100	117.5	118	2
101	118	119.5	2
102	119.5	120	2
103	120	122	1
104	122	123	-3
105	123	124	3
106	124	125	-3
107	126	127	-5
108	127	128	1
109	128	128.5	2
110	128.5	129	-1
111	129	129.5	1
112	129.5	130	-1
113	130	132	1
114	133	135	5
115	135	135.333	-1
116	135.333	135.667	-2
117	135.667	136	2
118	136	137	1
119	138	138.5	-4
120	138.5	139	3
121	139	139.5	1
122	139.5	140	2
123	140	142	2
