1	2	3	#
2	3	4	4
3	4	5	0
4	5	8	0
5	8	9	0
6	9	10	-4
7	10	11	4
8	11	12	-2
9	12	16	-2
10	18	19	0
11	19	20	2
12	20	21	-2
13	21	24	5
14	24	25	0
15	25	26	-3
16	26	27	2
17	27	28	-2
18	28	32	-2
19	33	33.5	4
20	33.5	34	0
21	34	34.5	0
22	34.5	35	-4
23	35	35.5	4
24	35.5	36	-4
25	36	40	2
26	40	41	0
27	41	42	-2
28	42	43	0
29	43	44	0
30	44	48	0
31	48	50	4
32	50	52	-4
33	52	53	4
34	56	57	-2
35	57	58	-2
36	58	59	2
37	59	60	-2
38	60	61	0
39	62	63	0
40	63	63.5	0
41	63.5	64	0
42	64	65	0
43	65	65.5	0
44	65.5	66	0
45	66	67	0
46	67	67.5	0
47	67.5	68	0
48	68	69	3
49	69	72	-1
50	72	74	0
51	74	75	0
52	75	76	2
53	76	77	-4
54	78	79	0
55	79	79.5	0
56	79.5	80	0
57	80	81	0
58	81	82	-5
59	82	83	5
60	83	83.5	2
61	83.5	84	2
62	84	88	-2
63	89	90	-2
64	90	91	0
65	91	92	0
66	92	93	0
67	94	95	0
68	95	95.5	0
69	95.5	96	0
70	96	97	0
71	98	99	0
72	99	100	0
73	100	104	4
74	105	106	-4
75	106	107	4
76	107	108	-2
77	108	112	-2
78	114	115	0
79	115	116	2
80	116	117	-2
81	117	120	5
82	120	121	0
83	121	122	-5
84	122	123	4
85	123	124	-2
86	124	128	-2
87	129	130	4
88	130	131	0
89	131	131.5	0
90	131.5	132	-4
91	132	136	2
92	136	137	-2
93	137	138	0
94	138	139	0
95	139	139.5	0
96	139.5	140	0
97	140	144	0
98	144	146	4
99	146	148	-4
100	148	149	4
101	152	153	-2
102	153	154	-2
103	154	155	2
104	155	156	-2
105	156	157	0
106	158	159	0
107	159	159.5	0
108	159.5	160	0
109	160	161	0
110	161	161.5	0
111	161.5	162	0
112	162	163	0
113	163	163.5	0
114	163.5	164	0
115	164	165	3
116	165	168	-1
117	168	170	0
118	170	171	0
119	171	172	2
120	172	173	-4
121	174	175	0
122	175	175.5	0
123	175.5	176	0
124	176	177	0
125	177	178	-5
126	178	179	5
127	179	179.5	2
128	179.5	180	2
129	180	184	-2
130	185	186	-2
131	186	187	0
132	187	188	0
133	188	189	0
134	190	191	0
135	191	191.5	0
136	191.5	192	0
137	192	195	0
