1	2	3	#
2	3	4	1
3	4	5	-5
4	5	6	0
5	6	7.5	0
6	7.5	8	5
7	8	9	-1
8	9	10	1
9	10	11	-1
10	11	12	1
11	12	16	-7
12	16	18	0
13	18	19	5
14	19	20	1
15	20	21	-7
16	21	22	0
17	22	23.5	0
18	23.5	24	5
19	24	25	-1
20	25	26	1
21	26	27	-1
22	27	28	1
23	28	32	-7
24	32	34	0
25	34	35	1
26	35	36	1
27	36	37	-4
28	37	38	0
29	38	39.5	0
30	39.5	40	2
31	40	41	2
32	41	42	1
33	42	43	2
34	43	44	1
35	44	48	1
36	48	50	0
37	50	51	-1
38	51	52	1
39	52	53	-7
40	53	54	0
41	54	55.5	0
42	55.5	56	2
43	56	57	2
44	57	58	1
45	58	59	2
46	59	60	1
47	60	61	1
48	61	62	-1
49	62	63	1
50	63	64	-1
51	64	68	1
52	68	70	0
53	70	71	0
54	71	72	1
55	72	73	-5
56	73	74	0
57	74	75.5	0
58	75.5	76	5
59	76	77	-1
60	77	78	1
61	78	79	-1
62	79	80	1
63	80	84	-7
64	84	86	0
65	86	87	5
66	87	88	1
67	88	89	-7
68	89	90	0
69	90	91.5	0
70	91.5	92	5
71	92	93	-1
72	93	94	1
73	94	95	-1
74	95	96	1
75	96	100	-7
76	100	102	0
77	102	103	1
78	103	104	1
79	104	107	-4
80	107	108	2
81	108	109	2
82	109	110	1
83	110	111	2
84	111	112	1
85	112	113	1
86	113	114	0
87	114	115	0
88	115	116	0
89	116	118	2
90	118	119	0
91	119	120	1
92	120	121	-5
93	121	122	0
94	122	124	0
95	124	125	0
96	125	126	2
97	126	127	-1
98	127	128	1
99	128	129	-5
100	129	130	0
101	130	132	0
102	132	133	0
103	133	134	3
104	134	135	-1
105	135	136	1
106	136	137	-5
107	137	138	0
108	138	139.5	0
109	139.5	140	0
110	140	141	0
111	141	142	2
112	142	143	-4
113	143	144	0
114	144	148	0
115	148	152	0
