1	2	3	#
2	3	5	-1
3	5	6	1
4	6	9	9
5	9	12	-4
6	12	14	0
7	14	15	4
8	15	17	1
9	17	18	-1
10	18	20	0
11	20	21	-1
12	21	24	-1
13	24	26	0
14	26	27	-7
15	27	29	7
16	29	30	2
17	30	33	1
18	33	36	-3
19	36	39	-5
20	39	42	2
21	42	43	3
22	43	44.5	-2
23	44.5	45	-3
24	45	48	-2
25	48	50	0
26	50	51	0
27	51	53	-1
28	53	54	1
29	54	57	9
30	57	60	-4
31	60	62	0
32	62	63	0
33	63	65	2
34	65	66	2
35	66	68	1
36	68	69	-1
37	69	72	-2
38	72	74	0
39	74	75	-2
40	75	77	-1
41	77	78	-2
42	78	80	-2
43	80	81	9
44	81	83	0
45	83	84	-9
46	84	86	-2
47	86	87	9
48	87	89	0
49	89	90	2
50	90	93	-4
51	93	96	0
52	96	98	0
