#	Title	The Man From Laramie
#	Source Filename	Lester Lee, Ned Washington - The Man From Laramie.xml
4	20	0	3	0	major
20	33	5	3	0	major
33	44	0	3	0	major
44	46	0	3	0	major
46	48	9	3	1	minor
48	56	4	3	1	minor
56	64	4	3	1	minor
64	68	7	3	0	dominant
68	72	0	3	0	major
72	73	5	3	0	major
73	92	0	3	0	major
92	104	5	3	0	major
104	112	0	3	0	major
112	114	0	3	0	major
114	116	9	3	1	minor
116	132	4	3	1	minor
132	136	7	3	0	major
136	144	0	3	0	major
144	152	5	3	0	major
152	160	0	3	0	major
160	168	5	3	0	major
168	176	7	3	0	dominant
176	192	0	3	0	major
192	204	5	3	0	major
204	216	0	3	0	major
216	218	0	3	0	major
218	220	9	3	1	minor
220	236	4	3	1	minor
236	240	7	3	0	dominant
240	244	0	3	0	major
244	248	5	3	0	major
248	256	0	3	0	major
256	272	0	3	0	major
272	285	5	3	0	major
285	296	0	3	0	major
296	298	0	3	0	major
298	300	9	3	1	minor
300	308	4	3	1	minor
308	316	4	3	1	minor
316	320	7	3	0	dominant
320	324	0	3	0	major
324	325	5	3	0	major
325	344	0	3	0	major
344	356	5	3	0	major
356	364	0	3	0	major
364	366	0	3	0	major
366	368	9	3	1	minor
368	384	4	3	1	minor
384	388	7	3	0	major
388	396	0	3	0	major
396	404	5	3	0	major
404	412	0	3	0	major
412	420	5	3	0	major
420	428	7	3	0	dominant
428	444	0	3	0	major
444	456	5	3	0	major
456	468	0	3	0	major
468	470	0	3	0	major
470	472	9	3	1	minor
472	488	4	3	1	minor
488	492	7	3	0	dominant
492	496	0	3	0	major
496	500	5	3	0	major
500	508	0	3	0	major
