1	2	3	#
2	3	4	3
3	4	8	5
4	8	10	0
5	10	11	2
6	11	12	2
7	12	13	-9
8	13	16	0
9	16	17	0
10	18	18.5	5
11	18.5	19	0
12	19	19.5	-1
13	19.5	20	0
14	20	24	-2
15	24	26	0
16	26	26.5	2
17	26.5	27	0
18	27	27.5	1
19	27.5	28	0
20	28	32	2
21	32	33	0
22	34	35	-10
23	35	36	3
24	36	37	5
25	37	40	0
26	40	42	0
27	42	43	2
28	43	44	2
29	44	45	1
30	45	45.5	0
31	45.5	46	-1
32	46	47	1
33	47	48	0
34	48	50	0
35	50	51	-5
36	51	52	2
37	52	55	2
38	55	56	0
39	56	57	1
40	57	58	-3
41	58	59	-3
42	59	60	-4
43	60	64	5
44	65	66	0
45	66	67	2
46	67	68	-2
47	68	69	-1
48	69	70	-1
49	70	71.5	1
50	71.5	72	-1
51	72	73	1
52	73	74	-1
53	74	75.5	1
54	75.5	76	-2
55	76	77	0
56	77	78	-2
57	78	79	0
58	79	80	-1
59	80	81	1
60	81	82	5
61	82	83	2
62	83	84	-2
63	84	85	-1
64	85	86	-1
65	86	87.5	1
66	87.5	88	-2
67	88	89	2
68	89	90	-2
69	90	91.5	2
70	91.5	92	-1
71	92	93	-1
72	93	94	0
73	94	95	2
74	95	96	1
75	96	98	2
76	98	99	-10
77	99	100	3
78	100	104	5
79	104	106	0
80	106	107	2
81	107	108	2
82	108	109	-9
83	109	112	0
84	112	113	0
85	114	114.5	5
86	114.5	115	0
87	115	115.5	-1
88	115.5	116	0
89	116	120	-2
90	120	122	0
91	122	122.5	2
92	122.5	123	0
93	123	123.5	1
94	123.5	124	0
95	124	128	2
96	128	129	0
97	130	131	-10
98	131	132	3
99	132	133	5
100	133	136	0
101	136	138	0
102	138	139	2
103	139	140	2
104	140	141	1
105	141	141.5	0
106	141.5	142	-1
107	142	143	1
108	143	144	0
109	144	146	0
110	146	147	-5
111	147	148	2
112	148	151	2
113	151	152	0
114	152	153	1
115	153	154	-3
116	154	155	-3
117	155	156	-4
118	156	160	5
119	161	162	0
120	162	163	2
121	163	164	-2
122	164	165	-1
123	165	166	-1
124	166	167.5	1
125	167.5	168	-1
126	168	169	1
127	169	170	-1
128	170	171.5	1
129	171.5	172	-2
130	172	173	0
131	173	174	-2
132	174	175	0
133	175	176	-1
134	176	177	1
135	177	178	5
136	178	179	2
137	179	180	-2
138	180	181	-1
139	181	182	-1
140	182	183.5	1
141	183.5	184	-2
142	184	185	2
143	185	186	-2
144	186	187.5	2
145	187.5	188	-1
146	188	189	-1
147	189	190	0
148	190	191	2
149	191	192	1
150	192	194	2
151	194	195	-10
152	195	196	3
153	196	200	5
154	200	202	0
155	202	203	0
156	203	204	2
157	204	207	2
158	207	208	0
159	208	209	1
160	209	210	-3
161	210	211	-3
162	211	212	-4
163	212	216	5
164	216	218	0
165	218	219	0
