1	2	3	#
2	3	4	0
3	4	5	4
4	5	6	3
5	6	8	0
6	8	8.5	-2
7	8.5	9	-1
8	9	10	-2
9	10	12	-2
10	12	14	0
11	14	15	7
12	15	16	5
13	16	17	0
14	17	18	0
15	18	19	2
16	19	20	-2
17	20	21	-3
18	21	24	-2
19	24	26	0
20	26	26.5	0
21	26.5	27	0
22	27	28	2
23	28	29	3
24	29	30	0
25	30	31	2
26	31	32	-2
27	32	33	-3
28	33	34	-2
29	34	35	-7
30	35	36	0
31	36	37	7
32	37	38	-2
33	38	39	-5
34	39	40	4
35	40	41	0
36	41	42	3
37	42	43	0
38	43	44	-3
39	44	44.5	-2
40	44.5	45	-2
41	45	46	2
42	46	47	2
43	47	48	-2
44	48	51	-2
45	51	52	0
46	53	54	0
47	54	55	0
48	55	56	4
49	56	57	3
50	57	59	0
51	59	59.5	-2
52	59.5	60	-1
53	60	61	-2
54	61	63	-2
55	63	65	0
56	65	66	7
57	66	67	5
58	67	68	0
59	68	69	0
60	69	70	2
61	70	71	-2
62	71	72	-3
63	72	75	-2
64	75	77	0
65	77	77.5	0
66	77.5	78	0
67	78	79	2
68	79	80	3
69	80	81	0
70	81	82	2
71	82	83	-2
72	83	84	-3
73	84	85	-2
74	85	86	-7
75	86	87	0
76	87	88	7
77	88	89	-2
78	89	90	-5
79	90	91	4
80	91	92	0
81	92	93	3
82	93	94	0
83	94	95	-3
84	95	95.5	-2
85	95.5	96	-2
86	96	97	2
87	97	98	2
88	98	99	-2
89	99	102	-2
90	102	104	0
91	104	104.5	11
92	104.5	105	1
93	105	106	2
94	106	107	0
95	107	108	-2
96	108	109	-1
97	109	110	0
98	110	111	-2
99	111	114	-2
100	114	116	0
101	116	117	5
102	117	118	2
103	118	119	0
104	119	120	-3
105	120	121	1
106	121	122	-1
107	122	123	-2
108	123	126	-2
109	126	128	0
110	128	128.5	-7
111	128.5	129	2
112	129	130	2
113	130	131	3
114	131	132	0
115	132	133	2
116	133	134	-2
117	135	136	0
118	136	137	-2
119	137	138	-5
120	138	139	7
121	139	140	-2
122	140	141	-5
123	141	142	4
124	142	143	0
125	143	144	3
126	144	145	0
127	145	146	-3
128	146	146.5	-2
129	146.5	147	-2
130	147	148	2
131	148	149	2
132	149	150	-2
133	150	153	-2
134	153	154	0
