1	3	5	#
2	5	6	2
3	6	9	2
4	9	12	6
5	12	15	0
6	15	17	-1
7	17	18	-2
8	18	21	-5
9	21	24	2
10	24	27	0
11	27	29	-2
12	29	30	2
13	30	33	1
14	33	36	7
15	36	39	0
16	39	41	-1
17	41	42	3
18	42	48	-2
19	48	50	0
20	51	53	0
21	53	54	1
22	54	57	1
23	57	60	-5
24	60	62	0
25	62	63	0
26	63	65	1
27	65	66	-1
28	66	69	0
29	69	72	-7
30	72	75	0
31	75	77	2
32	77	78	1
33	78	81	4
34	81	84	-2
35	84	87	7
36	87	90	-5
37	90	96	-2
38	96	98	0
39	99	101	-7
40	101	102	2
41	102	105	2
42	105	108	6
43	108	111	0
44	111	113	-1
45	113	114	-2
46	114	117	-5
47	117	120	2
48	120	123	0
49	123	125	-2
50	125	126	2
51	126	129	1
52	129	132	7
53	132	135	-1
54	135	138	3
55	138	144	-2
56	144	146	0
57	147	149	0
58	149	150	1
59	150	152	1
60	152	153	-2
61	153	155	2
62	155	156	-2
63	156	159	-3
64	159	161	1
65	161	162	-1
66	162	164	0
67	164	165	-2
68	165	167	2
69	167	168	-2
70	168	171	-5
71	171	173	3
72	173	174	4
73	174	180	3
74	180	182	0
75	183	185	0
76	185	186	-3
77	186	192	-4
78	192	195	0
