1	2	3	#
2	3	6	0
3	6	8	5
4	8	8.5	-2
5	8.5	9	-3
6	9	10	-2
7	10	11.5	2
8	11.5	12	-1
9	12	14	-1
10	14	14.5	0
11	14.5	15	2
12	15	17	3
13	17	17.5	0
14	17.5	18	-1
15	18	19	-1
16	19	20	-1
17	20	21	-1
18	21	24	1
19	24	25	0
20	26	26.5	0
21	26.5	27	1
22	27	29	2
23	29	29.5	2
24	29.5	30	2
25	30	32	-2
26	32	32.5	-2
27	32.5	33	-3
28	33	34	-2
29	34	35.5	2
30	35.5	36	-1
31	36	38	-1
32	38	39	0
33	39	40	5
34	40	41.5	0
35	41.5	42	-1
36	42	43	-1
37	43	44	-1
38	44	45	-9
39	45	49	5
40	48	50.5	1
41	50	50.5	-1
42	50.5	51	0
43	51	52	5
44	52	53.5	0
45	53.5	54	2
46	54	56	1
47	56	56.5	0
48	56.5	57	0
49	57	58	1
50	58	59	-2
51	59	60	-3
52	60	62	3
53	62	63	-7
54	63	65	7
55	65	65.5	2
56	65.5	66	-2
57	66	68	-3
58	68	68.5	1
59	68.5	69	-1
60	69	72	-2
61	72	74	0
62	75	76	5
63	76	77	2
64	77	78	2
65	78	80	-2
66	80	80.5	-2
67	80.5	81	-3
68	81	82	-2
69	82	83	2
70	83	84	-1
71	84	86	-1
72	86	87	2
73	87	88	3
74	88	89	0
75	89	90	-1
76	90	91	-1
77	91	92	-1
78	92	93	-2
79	93	97	-2
80	96	97	1
81	98	98.5	3
82	98.5	99	0
83	101	102	0
84	102	105	0
85	105	107	5
86	107	107.5	-2
87	107.5	108	-3
88	108	109	-2
89	109	110.5	2
90	110.5	111	-1
91	111	113	-1
92	113	113.5	0
93	113.5	114	2
94	114	116	3
95	116	116.5	0
96	116.5	117	-1
97	117	118	-1
98	118	119	-1
99	119	120	-1
100	120	123	1
101	123	124	0
102	125	125.5	0
103	125.5	126	1
104	126	128	2
105	128	128.5	2
106	128.5	129	2
107	129	131	-2
108	131	131.5	-2
109	131.5	132	-3
110	132	133	-2
111	133	134.5	2
112	134.5	135	-1
113	135	137	-1
114	137	138	0
115	138	139	5
116	139	140.5	0
117	140.5	141	-1
118	141	142	-1
119	142	143	-1
120	143	144	-9
121	144	148	5
122	147	149.5	1
123	149	149.5	-1
124	149.5	150	0
125	150	151	5
126	151	152.5	0
127	152.5	153	2
128	153	155	1
129	155	155.5	0
130	155.5	156	0
131	156	157	1
132	157	158	-2
133	158	159	-3
134	159	161	3
135	161	162	-7
136	162	164	7
137	164	164.5	2
138	164.5	165	-2
139	165	167	-3
140	167	167.5	1
141	167.5	168	-1
142	168	171	-2
143	171	173	0
144	174	175	5
145	175	176	2
146	176	177	2
147	177	179	-2
148	179	179.5	-2
149	179.5	180	-3
150	180	181	-2
151	181	182	2
152	182	183	-1
153	183	185	-1
154	185	186	2
155	186	187	3
156	187	188	0
157	188	189	-1
158	189	190	-1
159	190	191	-1
160	191	192	-2
161	192	196	-2
162	195	196	1
163	197	197.5	3
164	197.5	201	0
165	198	201	-4
166	201	202	0
167	203	204	4
168	204	205	3
169	205	206	0
170	206	207	0
171	207	209	-1
172	209	209.5	-4
173	209.5	210	2
174	210	211	1
175	211	212	0
176	212	213	2
177	213	215	-3
178	215	215.5	-4
179	215.5	216	2
180	216	217	2
181	217	218	0
182	218	219	0
183	219	221	0
184	221	221.5	-2
185	221.5	222	-2
186	222	225	7
187	225	226	0
188	227	227.5	-3
189	227.5	228	1
190	228	230	2
191	230	230.5	2
192	230.5	231	-2
193	231	232	-3
194	232	233	1
195	233	234	-1
196	234	235	-2
197	235	236	2
198	236	237	-2
199	237	239	-5
200	239	240	7
201	240	241	3
202	241	242.5	0
203	242.5	243	-1
204	243	244	-1
205	244	245	-1
206	245	246	-2
207	246	249	-2
208	249	251	1
