1	2	3	#
2	3	4	3
3	4	5.5	5
4	5.5	6	0
5	6	8	0
6	8	10	0
7	10	11	-8
8	11	12	3
9	12	13.5	4
10	13.5	14	0
11	14	16	0
12	16	19	0
13	19	20	-4
14	20	22	2
15	22	24	0
16	24	26	0
17	26	27.5	-2
18	27.5	28	-2
19	28	32	0
20	32	33	0
21	34	35	0
22	35	36	4
23	36	37.5	5
24	37.5	38	0
25	38	40	0
26	40	42	0
27	42	43	-9
28	43	44	4
29	44	45.5	3
30	45.5	46	0
31	46	48	0
32	48	51	0
33	51	52	-3
34	52	54	2
35	54	56	0
36	56	58	0
37	58	59.5	-2
38	59.5	60	-2
39	60	64	0
40	65	66	-1
41	66	67	1
42	67	68	2
43	68	70	1
44	70	72	0
45	72	74	0
46	74	76	4
47	76	77	0
48	77	78	-2
49	78	79	-1
50	79	80	1
51	80	81	0
52	81	82	-4
53	82	83	1
54	83	84	2
55	84	86	1
56	86	88	0
57	88	90	0
58	90	92	4
59	92	93	0
60	93	94	-2
61	94	95	-1
62	95	96	1
63	96	97	0
64	98	99	-10
65	99	100	3
66	100	101.5	5
67	101.5	102	0
68	102	104	0
69	104	105	0
70	105	106	0
71	106	107	-1
72	107	108	1
73	108	109.5	4
74	109.5	110	0
75	110	112	0
76	112	114	0
77	114	116	-7
78	116	118	8
79	118	120	0
80	120	122	-1
81	122	123.5	0
82	123.5	124	-4
83	124	128	0
84	128	130	0
85	130	131	-8
86	131	132	3
87	132	133.5	5
88	133.5	134	0
89	134	136	0
90	136	138	0
91	138	139	-8
92	139	140	3
93	140	141.5	4
94	141.5	142	0
95	142	144	0
96	144	147	0
97	147	148	-4
98	148	150	2
99	150	152	0
100	152	154	0
101	154	155.5	-2
102	155.5	156	-2
103	156	160	0
104	160	161	0
105	162	163	0
106	163	164	4
107	164	165.5	5
108	165.5	166	0
109	166	168	0
110	168	170	0
111	170	171	-9
112	171	172	4
113	172	173.5	3
114	173.5	174	0
115	174	176	0
116	176	179	0
117	179	180	-3
118	180	182	2
119	182	184	0
120	184	186	0
121	186	187.5	-2
122	187.5	188	-2
123	188	192	0
124	193	194	-1
125	194	195	1
126	195	196	2
127	196	198	1
128	198	200	0
129	200	202	0
130	202	204	4
131	204	205	0
132	205	206	-2
133	206	207	-1
134	207	208	1
135	208	209	0
136	209	210	-4
137	210	211	1
138	211	212	2
139	212	214	1
140	214	216	0
141	216	218	0
142	218	220	4
143	220	221	0
144	221	222	-2
145	222	223	-1
146	223	224	1
147	224	225	0
148	226	227	-10
149	227	228	3
150	228	229.5	5
151	229.5	230	0
152	230	232	0
153	232	233	0
154	233	234	0
155	234	235	-1
156	235	236	1
157	236	237.5	4
158	237.5	238	0
159	238	240	0
160	240	242	0
161	242	244	-7
162	244	246	8
163	246	248	0
164	248	250	-1
165	250	251.5	0
166	251.5	252	-4
167	252	256	0
168	256	258	0
169	258	259	-8
170	259	260	3
