1	2	3	#
2	3	4.5	-4
3	4.5	5	-5
4	5	5.5	5
5	5.5	6	4
6	6	8	5
7	8	9	-5
8	9	11	3
9	11	12	-10
10	12	14	7
11	14	15	0
12	15	16.5	-4
13	16.5	17	-5
14	17	17.5	5
15	17.5	18	4
16	18	20	5
17	20	21	-5
18	21	23	3
19	23	24	-10
20	24	26	7
21	26	27	0
22	27	28.5	-4
23	28.5	29	0
24	29	29.5	-1
25	29.5	30	1
26	30	31.5	12
27	31.5	32	-12
28	32	32.5	-1
29	32.5	33	1
30	33	35	12
31	35	36	-12
32	36	39	8
33	39	41	-4
34	41	42	0
35	42	44	5
36	44	45	0
37	45	47	-7
38	47	48	0
39	48	50	5
40	50	51	-3
41	51	52.5	-4
42	52.5	53	-5
43	53	53.5	5
44	53.5	54	4
45	54	56	5
46	56	57	-5
47	57	59	3
48	59	60	-10
49	60	62	7
50	62	63	0
51	63	64.5	-4
52	64.5	65	-5
53	65	65.5	5
54	65.5	66	4
55	66	68	5
56	68	69	-5
57	69	71	3
58	71	72	-10
59	72	74	7
60	74	75	0
61	75	76.5	-4
62	76.5	77	0
63	77	77.5	-1
64	77.5	78	1
65	78	79.5	12
66	79.5	80	-12
67	80	80.5	-1
68	80.5	81	1
69	81	83	12
70	83	84	-12
71	84	87	8
72	87	90	1
73	90	92	-10
74	92	93	1
75	93	96	0
76	96	98	0
