#	Title	Tomorrow Never Comes
#	Title	Ernest Tubb - Tomorrow Never Comes.xml
1	31	31.5	2	4
2	31.5	32	4	4
3	32	33	4	4
4	33	35	7	4
5	35	35.5	9	4
6	35.5	36	7	4
7	36	37	9	4
8	37	39	0	5
9	39	39.5	9	4
10	39.5	40	9	4
11	40	41	9	4
12	41	43	0	5
13	43	43.5	9	4
14	43.5	44	0	5
15	44	47	7	4
16	47	47.5	2	4
17	47.5	48	4	4
18	48	49	4	4
19	49	51	7	4
20	51	51.5	9	4
21	51.5	52	7	4
22	52	53	9	4
23	53	55	0	5
24	55	55.5	9	4
25	55.5	56	9	4
26	56	57	9	4
27	57	59	0	5
28	59	59.5	9	4
29	59.5	60	0	5
30	60	63	7	4
31	63	63.5	2	4
32	63.5	64	4	4
33	64	65	4	4
34	65	67	7	4
35	67	67.5	9	4
36	67.5	68	7	4
37	68	71	9	4
38	71	71.5	9	4
39	71.5	72	9	4
40	72	73	9	4
41	73	75	0	5
42	75	75.5	9	4
43	75.5	76	0	5
44	76	79	7	4
45	79	79.5	2	4
46	79.5	80	4	4
47	80	81	4	4
48	81	83	7	4
49	83	83.5	9	4
50	83.5	84	7	4
51	84	85	9	4
52	85	87	0	5
53	87	87.5	9	4
54	87.5	88	9	4
55	88	89	9	4
56	89	91	0	5
57	91	91.5	9	4
58	91.5	92	0	5
59	92	95	7	4
60	95	95.5	2	4
61	95.5	96	4	4
62	127	127.5	2	4
63	127.5	128	4	4
64	128	129	4	4
65	129	131	7	4
66	131	131.5	9	4
67	131.5	132	7	4
68	132	133	9	4
69	133	135	0	5
70	135	135.5	9	4
71	135.5	136	9	4
72	136	137	9	4
73	137	139	0	5
74	139	139.5	9	4
75	139.5	140	0	5
76	140	143	7	4
77	143	143.5	2	4
78	143.5	144	4	4
79	144	145	4	4
80	145	147	7	4
81	147	147.5	9	4
82	147.5	148	7	4
83	148	149	9	4
84	149	151	0	5
85	151	151.5	9	4
86	151.5	152	9	4
87	152	153	9	4
88	153	155	0	5
89	155	155.5	9	4
90	155.5	156	0	5
91	156	159	7	4
92	159	159.5	2	4
93	159.5	160	4	4
94	160	161	4	4
95	161	163	7	4
96	163	163.5	9	4
97	163.5	164	7	4
98	164	167	9	4
99	167	167.5	9	4
100	167.5	168	9	4
101	168	169	9	4
102	169	171	0	5
103	171	171.5	9	4
104	171.5	172	0	5
105	172	175	7	4
106	175	175.5	2	4
107	175.5	176	4	4
108	176	177	4	4
109	177	179	7	4
110	179	179.5	9	4
111	179.5	180	7	4
112	180	181	9	4
113	181	183	0	5
114	183	183.5	9	4
115	183.5	184	9	4
116	184	185	9	4
117	185	187	0	5
118	187	187.5	9	4
119	187.5	188	0	5
120	188	191	7	4
121	191	191.5	2	4
122	191.5	192	4	4
