1	1	1.5	#
2	1.5	2	1
3	2	3	2
4	4	4.5	-3
5	4.5	5	1
6	5	6	2
7	7	7.5	-3
8	7.5	8	1
9	8	8.75	2
10	8.75	9	0
11	9	10	0
12	11	12	-12
13	12	13	-3
14	13	14	-4
15	14	15	7
16	15	16	-3
17	16	17	-4
18	17	18	7
19	18	19	2
20	19	20	-2
21	20	21	0
22	21	23	0
23	23	24	0
24	24	25	5
25	25	26	2
26	26	27	2
27	27	28	-5
28	28	29	-4
29	29	30	-3
30	30	31	5
31	31	32	-2
32	32	33	0
33	33	35	0
34	35	36	0
35	36	37	5
36	37	38	2
37	38	39	2
38	39	40	-5
39	40	41	-4
40	41	42	-3
41	42	43	1
42	43	44	2
43	44	45	2
44	45	47	-2
45	47	48	0
46	48	49	-3
47	49	50	-4
48	50	51	7
49	51	51.3333	-4
50	51.3333	51.6667	1
51	51.6667	52	-2
52	52	53	-2
53	53	54	0
54	54	55	0
55	55	55.5	16
56	55.5	56	1
57	56	57	2
58	58	58.5	-3
59	58.5	59	1
60	59	60	2
61	61	61.5	-3
62	61.5	62	1
63	62	62.75	2
64	62.75	63	0
65	63	63.3333	-2
66	63.3333	63.6667	2
67	63.6667	64	-2
68	64	65	-1
69	65	66	-9
70	66	67	-3
71	67	68	-4
72	68	69	7
73	69	70	-3
74	70	71	-4
75	71	72	7
76	72	73	2
77	73	74	-2
78	74	75	0
79	75	77	0
80	77	78	0
81	78	79	5
82	79	80	2
83	80	81	2
84	81	82	-5
85	82	83	-4
86	83	84	-3
87	84	85	5
88	85	86	-2
89	86	87	0
90	87	89	0
91	89	90	0
92	90	91	5
93	91	92	2
94	92	93	2
95	93	94	-5
96	94	95	-4
97	95	96	-3
98	96	97	1
99	97	98	2
100	98	99	2
101	99	101	-2
102	101	102	0
103	102	103	-3
104	103	104	-4
105	104	105	7
106	105	105.333	-4
107	105.333	105.667	1
108	105.667	106	-2
109	106	107	-2
110	107	108	0
111	108	109	12
112	109	109.5	4
113	109.5	110	1
114	110	111	2
115	112	112.5	-3
116	112.5	113	1
117	113	114	2
118	115	115.5	-3
119	115.5	116	1
120	116	116.75	2
121	116.75	117	0
122	117	120	0
123	120	121	0
