#	Title	Paper Planes
#	Source Filename	Topper Headon, Mick Jones, Wesley Pentz, Paul Simonon, Joe Strummer, Mathangi Arulpragasam - Paper Planes.xml
0	6.5	0	3	0	major
6.5	8	7	3	0	major
8	16	5	3	0	major
16	22.5	0	3	0	major
22.5	24	7	3	0	major
24	32	5	3	0	major
32	38.5	0	3	0	major
38.5	40	7	3	0	major
40	48	5	3	0	major
48	54.5	0	3	0	major
54.5	56	7	3	0	major
56	64	5	3	0	major
64	70.5	0	3	0	major
70.5	72	7	3	0	major
72	80	5	3	0	major
80	86.5	0	3	0	major
86.5	88	7	3	0	major
88	96	5	3	0	major
96	102.5	0	3	0	major
102.5	104	7	3	0	major
104	112	5	3	0	major
112	118.5	0	3	0	major
118.5	120	7	3	0	major
120	128	5	3	0	major
128	134.5	0	3	0	major
134.5	136	7	3	0	major
136	144	5	3	0	major
144	150.5	0	3	0	major
150.5	152	7	3	0	major
152	160	5	3	0	major
160	166.5	0	3	0	major
166.5	168	7	3	0	major
168	176	5	3	0	major
176	182.5	0	3	0	major
182.5	184	7	3	0	major
184	192	5	3	0	major
192	198.5	0	3	0	major
198.5	200	7	3	0	major
200	208	5	3	0	major
208	214.5	0	3	0	major
214.5	216	7	3	0	major
216	224	5	3	0	major
224	230.5	0	3	0	major
230.5	232	7	3	0	major
232	240	5	3	0	major
240	256	0	3	0	major
