1	2	3	#
2	3	4	-2
3	4	5	-1
4	5	5.33333	0
5	5.33333	5.66667	-2
6	5.66667	6	2
7	6	6.66667	-7
8	6.66667	7.33333	10
9	7.33333	8	-2
10	8	9	-1
11	9	9.33333	0
12	9.33333	9.66667	-2
13	9.66667	10	2
14	10	11	-7
15	11.3333	11.6667	10
16	11.6667	12	5
17	12	12.5	-3
18	12.5	13	0
19	13	13.5	0
20	13.5	14	0
21	14	15	0
22	15.3333	15.6667	-2
23	15.6667	16	5
24	16	18	-3
25	18.6667	19.3333	-2
26	19.3333	20	-2
27	20	21	-1
28	21	21.3333	0
29	21.3333	21.6667	-2
30	21.6667	22	2
31	22	23	-7
32	23.3333	23.6667	10
33	23.6667	24	-2
34	24	24.3333	-1
35	24.3333	24.6667	0
36	24.6667	25	-2
37	25	25.75	0
38	25.75	26	2
39	26	27	-7
40	27.3333	27.6667	10
41	27.6667	28	5
42	28	28.5	-3
43	28.5	29	0
44	29	29.5	0
45	29.5	30	0
46	30	30.75	0
47	30.75	31	0
48	31	31.25	-2
49	31.25	32	5
50	32	35	-3
51	35.3333	35.6667	0
52	35.6667	36	5
53	36	38	-3
54	38	39	0
55	39.3333	39.6667	-2
56	39.6667	40	5
57	40	42	-3
58	42	43	0
59	43.3333	43.6667	-2
60	43.6667	44	5
61	44	44.6667	-3
62	44.6667	45.3333	1
63	45.3333	46	2
64	46	47.5	-3
65	47.5	48	3
66	48	50	-3
67	50	51	0
68	51.3333	51.6667	1
69	51.6667	52	-1
70	52	54	-1
71	54	55	0
72	55.3333	55.6667	-1
73	55.6667	56	1
74	56	58	-1
75	58	59	0
76	59.3333	59.6667	-2
77	59.6667	60	-2
78	60	61	-1
79	61	62	5
80	62	63	-3
81	63	63.75	5
82	63.75	64	0
83	64	64.3333	-7
84	64.3333	64.6667	0
85	64.6667	65	0
86	65	65.5	5
87	65.5	66	0
88	66	66.75	-3
89	66.75	67	0
90	67	67.5	5
91	67.5	67.75	-2
92	67.75	68	2
93	68	68.5	1
94	68.5	69	2
95	69	70	-3
96	70	71.5	0
97	71.5	72	1
98	72	74	-3
99	74.6667	75.3333	-2
100	75.3333	76	-2
101	76	77	-1
102	77	77.3333	0
103	77.3333	77.6667	-2
104	77.6667	78	2
105	78	79	-7
106	79	79.3333	0
107	79.3333	79.6667	10
108	79.6667	80	-2
109	80	80.75	-1
110	80.75	81	0
111	81	81.75	-2
112	81.75	82	2
113	82	83	-7
114	83.3333	83.6667	10
115	83.6667	84	5
116	84	84.5	-3
117	84.5	85	0
118	85	85.5	0
119	85.5	86	0
120	86	86.5	0
121	86.5	87	0
122	87	87.3333	0
123	87.3333	87.6667	-2
124	87.6667	88	5
125	88	91	-3
126	91.3333	91.6667	-2
127	91.6667	92	-2
128	92	93	-1
129	93	93.3333	0
130	93.3333	93.6667	-2
131	93.6667	94	2
132	94	95	-7
133	95.3333	95.6667	10
134	95.6667	96	-2
135	96	96.25	-1
136	96.25	97	0
137	97	97.3333	0
138	97.3333	97.6667	-2
139	97.6667	98	2
140	98	99	-7
141	99.3333	99.6667	10
142	99.6667	100	5
143	100	100.5	-3
144	100.5	101	0
145	101	102	0
146	102	103	0
147	103	103.5	-2
148	103.5	104	5
149	104	106	-3
150	106	107	0
151	107	107.5	-2
152	107.5	108	5
153	108	108.5	-3
154	108.5	109	0
155	109	111	0
156	111.333	111.667	-2
157	111.667	112	5
158	112	113	-3
159	113	113.5	0
160	113.5	114	0
161	114	115	0
162	115	115.5	-2
163	115.5	116	5
164	116	120	-3
165	120	124	0
