#	Title	I Started A Joke
#	Source Filename	Barry Gibb, Robin Gibb, Maurice Gibb - I Started A Joke.xml
0	4	0	3	0	major
4	8	4	3	1	minor
8	12	5	3	0	major
12	16	7	3	0	major
16	20	0	3	0	major
20	24	4	3	1	minor
24	28	5	3	0	major
28	32	7	3	0	major
32	36	0	3	0	major
36	40	4	3	1	minor
40	44	5	3	0	major
44	48	7	3	0	major
48	52	0	3	0	major
52	56	4	3	1	minor
56	60	5	3	0	major
60	68	7	3	0	major
68	72	0	3	0	major
72	76	4	3	1	minor
76	80	5	3	0	major
80	84	7	3	0	major
84	88	0	3	0	major
88	92	4	3	1	minor
92	96	5	3	0	major
96	100	7	3	0	major
100	104	0	3	0	major
104	108	4	3	1	minor
108	112	5	3	0	major
112	116	7	3	0	major
116	124	0	3	0	major
124	128	9	3	1	minor
128	136	4	3	1	minor
136	144	5	3	0	major
144	152	0	3	0	major
152	160	4	3	1	minor
160	168	9	3	1	minor
168	176	2	3	1	minor
176	184	7	3	0	major
184	190	0	3	0	major
190	192	4	3	1	minor
192	196	5	3	0	major
196	200	7	3	0	major
200	204	0	3	0	major
204	208	4	3	1	minor
208	212	5	3	0	major
212	216	7	3	0	major
216	220	0	3	0	major
220	224	4	3	1	minor
224	228	5	3	0	major
228	232	7	3	0	major
232	240	0	3	0	major
