#	Title	LET ME KISS YOU
#	Source Filename	Whyte, Morrissey - LET ME KISS YOU.xml
0	4	9	3	1	minor
4	8	4	3	1	minor
8	12	2	3	1	minor
12	16	9	3	1	minor
16	20	4	3	1	minor
20	24	9	3	1	minor
24	26	5	3	0	major
26	28	7	3	0	major
28	30	9	3	1	minor
30	32	7	3	0	dominant-ninth
32	36	0	3	0	major
36	40	4	3	0	major
40	42	9	3	1	minor
42	44	7	3	0	major
44	48	5	3	0	major
48	52	2	3	1	minor
52	54	0	3	0	major
54	56	7	3	0	major
56	60	2	3	1	minor
60	62	0	3	0	major
62	64	7	3	0	major
64	66	9	3	1	minor
66	68	4	3	1	minor
68	70	5	3	0	major
70	72	7	3	0	major
72	73.75	4	3	1	minor
73.75	76	9	3	1	minor
76	78	5	3	0	major
78	80	7	3	0	major
80	84	9	3	1	minor
84	88	4	3	1	minor
88	92	2	3	1	minor
92	96	9	3	1	minor
96	100	4	3	1	minor
100	104	9	3	1	minor
104	106	5	3	0	major
106	108	7	3	0	major
108	110	9	3	1	minor
110	112	7	3	0	major
112	116	0	3	0	major
116	120	4	3	0	major
120	122	9	3	1	minor
122	124	7	3	0	major
124	128	5	3	0	major
128	132	2	3	1	minor
132	134	0	3	0	major
134	136	7	3	0	major
136	140	2	3	1	minor
140	142	0	3	0	major
142	144	7	3	0	major
144	146	4	3	0	major
146	148	7	3	0	major
148	152	0	3	0	major
152	156	4	3	0	major
156	158	9	3	1	minor
158	160	7	3	0	major
160	164	5	3	0	major
164	168	2	3	1	minor
168	170	0	3	0	major
170	172	7	3	0	major
172	176	2	3	1	minor
176	184	9	3	1	minor
