1	2	3	#
2	3	3.5	-2
3	3.5	4	3
4	4	8	0
5	9.5	10	-1
6	10	10.5	0
7	10.5	11	-2
8	11	11.5	-1
9	11.5	12	1
10	12	16	3
11	16.5	17	-9
12	17	17.5	2
13	17.5	18	2
14	18	18.5	3
15	18.5	19	-2
16	19	19.5	-1
17	19.5	20	-2
18	20	24	2
19	24.5	25	-6
20	25	25.5	2
21	25.5	26	2
22	26	27	3
23	27	27.5	-2
24	27.5	28	-1
25	28	32	0
26	34	35	2
27	35	35.5	-2
28	35.5	36	3
29	36	40	0
30	41.5	42	-1
31	42	42.5	0
32	42.5	43	-2
33	43	43.5	-1
34	43.5	44	1
35	44	47	3
36	47	48	3
37	48	49	-5
38	49	49.5	0
39	49.5	50	-2
40	50	50.5	7
41	50.5	51	-1
42	51	51.5	-1
43	51.5	52	-5
44	52	52.6667	4
45	52.6667	53.3333	1
46	53.3333	54	-3
47	54	55	2
48	55	55.5	0
49	55.5	55.75	-4
50	55.75	56	-1
51	56	56.5	-2
52	56.5	57	2
53	57	57.5	1
54	57.5	58	2
55	58	58.5	2
56	58.5	59	5
57	59	59.5	-1
58	59.5	60	1
59	60	64	-5
60	64	64.5	5
61	64.5	65	1
62	65	65.5	-1
63	65.5	66	-4
64	66	68	2
65	69	69.5	-6
66	69.5	70	3
67	70	70.5	3
68	70.5	71	3
69	71	71.5	-1
70	71.5	72	-1
71	72	74	-1
72	74	74.5	0
73	74.5	75	2
74	75	75.5	-2
75	75.5	76	-3
76	76	76.5	1
77	76.5	77	-8
78	77	77.5	5
79	77.5	78	2
80	78	78.5	1
81	78.5	79	4
82	79	79.5	-2
83	79.5	80	-1
84	80	84	-1
85	84.5	85	-6
86	85	85.5	3
87	85.5	86	2
88	86	86.5	3
89	86.5	87	-1
90	87	87.5	-1
91	87.5	88	-1
92	88	89	-1
93	89	89.5	0
94	89.5	90	-1
95	90	90.6667	0
96	90.6667	91.3333	3
97	91.3333	92	-2
98	92	93	-3
99	93	93.5	0
100	93.5	93.75	-5
101	93.75	94	3
102	94	96	-1
103	98	99	10
104	99	99.5	-2
105	99.5	100	3
106	100	104	0
107	105.5	106	-1
108	106	106.5	0
109	106.5	107	-2
110	107	107.5	-1
111	107.5	108	1
112	108	111	3
113	111	112	-1
114	112	116	3
115	116	117	0
116	117	117.5	0
117	117.5	118	-2
118	118.5	119	-1
119	119.5	120	-7
120	120	124	-1
121	124	125	2
122	125	125.5	0
123	125.5	126	-2
124	126	126.667	2
125	126.667	127.333	-2
126	127.333	128	2
127	128	132	-3
128	132	136	0
