1	2	3	#
2	3	4	0
3	4	5	1
4	5	6	1
5	6	12	1
6	12	15	0
7	15	16	0
8	16	17	5
9	17	18	2
10	18	19	2
11	19	21	-5
12	21	24	0
13	24	27	0
14	27	28	-7
15	28	29	12
16	29	30	-2
17	30	31	0
18	31	33	-2
19	33	36	0
20	36	38	0
21	38	39	-3
22	39	40	0
23	40	41	2
24	41	42	1
25	42	43	0
26	43	45	-1
27	45	48	0
28	48	51	0
29	51	52	-7
30	52	53	1
31	53	54	1
32	54	60	1
33	60	63	0
34	63	64	9
35	64	65	0
36	65	66	0
37	66	67	0
38	67	69	-2
39	69	72	0
40	72	75	0
41	75	76	-10
42	76	77	12
43	77	78	-2
44	78	79	0
45	79	81	-2
46	81	84	0
47	84	86	0
48	86	87	-3
49	87	88	0
50	88	89	2
51	89	90	1
52	90	96	-1
53	96	99	0
54	99	100	1
55	100	101	2
56	101	102	2
57	102	105	0
58	105	107	0
59	107	108	3
60	108	109	1
61	109	111	-4
62	111	113	0
63	113	114	-2
64	114	115	0
65	115	117	-2
66	117	118	0
67	118	119	2
68	119	120	-2
69	120	123	2
70	123	124	-2
71	124	125	2
72	125	126	2
73	126	129	0
74	129	131	0
75	131	132	3
76	132	133	1
77	133	135	-4
78	135	137	0
79	137	138	-2
80	138	139	0
81	139	142	-2
82	142	143	2
83	143	144	-2
84	144	146	2
85	146	147	-10
86	147	148	0
87	148	149	1
88	149	150	1
89	150	156	1
90	156	158	0
91	158	159	5
92	159	160	0
93	160	161	2
94	161	162	-2
95	162	163	4
96	163	165	-5
97	165	168	0
98	168	170	0
99	170	171	0
100	171	172	0
101	172	173	1
102	173	174	-1
103	174	175	3
104	175	177	-5
105	177	180	0
106	180	182	0
107	182	183	0
108	183	184	0
109	184	185	2
110	185	186	1
111	186	192	-1
112	192	195	0
113	195	196	-7
114	196	197	1
115	197	198	1
116	198	204	1
117	204	207	0
118	207	208	9
119	208	209	1
120	209	210	-1
121	210	211	0
122	211	213	-2
123	213	216	0
124	216	218	0
125	218	219	-10
126	219	220	0
127	220	221	12
128	221	222	-2
129	222	228	0
130	228	231	0
131	231	232	-5
132	232	233	2
133	233	234	1
134	234	240	-1
135	240	243	0
136	243	244	1
137	244	245	2
138	245	246	2
139	246	249	0
140	249	251	0
141	251	252	3
142	252	253	1
143	253	255	-4
144	255	257	0
145	257	258	-2
146	258	259	0
147	259	261	-2
148	261	262	0
149	262	263	2
150	263	264	-2
151	264	267	2
152	267	268	-2
153	268	269	2
154	269	270	2
155	270	273	0
156	273	275	0
157	275	276	3
158	276	277	1
159	277	279	-4
160	279	281	0
161	281	282	-2
162	282	283	0
163	283	285	-2
164	285	286	0
165	286	287	2
166	287	288	-2
167	288	291	2
168	291	292	-10
169	292	293	1
170	293	294	1
171	294	300	1
172	300	302	0
173	302	303	5
174	303	304	0
175	304	305	2
176	305	306	-2
177	306	307	4
178	307	309	-5
179	309	312	0
180	312	315	0
181	315	316	0
182	316	317	1
183	317	318	-1
184	318	319	3
185	319	321	-5
186	321	324	0
187	324	326	0
188	326	326.5	0
189	326.5	327	0
190	327	328	0
191	328	329	2
192	329	330	1
193	330	336	-1
194	336	339	0
195	339	340	1
196	340	341	2
197	341	342	2
198	342	345	0
199	345	347	0
200	347	348	3
201	348	349	1
202	349	351	-4
203	351	353	0
204	353	354	-2
205	354	355	0
206	355	357	-2
207	357	358	0
208	358	359	2
209	359	360	-2
210	360	363	2
211	363	364	-2
212	364	365	2
213	365	366	2
214	366	369	0
215	369	371	0
216	371	372	3
217	372	373	1
218	373	375	-4
219	375	377	0
220	377	378	-2
221	378	379	0
222	379	381	-2
223	381	382	0
224	382	383	2
225	383	384	-2
226	384	387	2
227	387	388	-2
228	388	389	2
229	389	390	2
230	390	393	0
231	393	395	0
232	395	396	3
233	396	397	1
234	397	399	-4
235	399	401	0
236	401	402	-2
237	402	403	0
238	403	405	-2
239	405	406	0
240	406	407	2
241	407	408	-2
242	408	411	2
243	411	412	-2
244	412	413	2
245	413	414	2
246	414	417	0
247	417	419	0
248	419	420	3
249	420	421	1
250	421	423	-4
251	423	425	0
252	425	426	-2
253	426	427	0
254	427	429	-2
255	429	430	0
256	430	431	2
257	431	432	-2
258	432	435	2
259	435	436	-2
260	436	437	2
261	437	438	2
