1	2	3	#
2	3	4	3
3	4	6	-3
4	6	7	3
5	7	8	-3
6	8	9	-2
7	9	9.5	0
8	9.5	10	2
9	10	11	2
10	11	12	1
11	12	13	-1
12	13	14	-7
13	14	16	3
14	18	19	14
15	19	20	3
16	20	22	2
17	22	24	2
18	24	28	3
19	34	35	-22
20	35	36	3
21	36	38	-3
22	38	39	3
23	39	40	-3
24	40	41	-2
25	41	41.5	0
26	41.5	42	2
27	42	43	2
28	43	44	1
29	44	45	-1
30	45	46	-7
31	46	48	3
32	50	51	2
33	51	52	3
34	52	54	2
35	54	56	2
36	56	60	-9
37	64	67	12
38	67.25	67.5	7
39	67.5	67.75	2
40	67.75	68	-2
41	68	72	-3
42	72	76	-2
43	76	80	-2
44	80	82	2
45	82	84	-9
46	84	86	-3
47	86	87	-4
48	87	88	7
49	88	90	-5
50	90	91	-2
51	91	92	7
52	92	94	-5
53	94	95	-2
54	95	96	-1
55	103.75	104	17
56	104	106	7
57	106	107	-2
58	107	108	2
59	108	112	-5
60	112	113	0
61	113	113.5	0
62	113.5	114	1
63	114	115	2
64	115	116	2
65	116	120	-7
66	120	122	7
67	122	123	-4
68	123	124	-3
69	124	126	2
70	126	128	8
71	128	130	2
72	130	131	2
73	131	132	1
74	132	136	2
75	136	139	-29
76	139	140	0
77	140	144	0
78	144	147	0
79	147	148	0
80	148	152	0
81	152	154	7
82	154	155	-2
83	155	156	2
84	156	160	-5
85	160	161	0
86	161	161.5	0
87	161.5	162	1
88	162	163	2
89	163	164	2
90	164	168	-7
91	168	170	7
92	170	171	-4
93	171	172	-3
94	172	174	2
95	174	176	8
96	176	178	2
97	178	179	2
98	179	180	1
99	180	184	2
100	184	185	-22
101	185	186	-2
102	186	187	-2
103	187	188	-3
104	188	189	7
105	189	190	-2
106	190	191	-2
107	191	192	-3
108	192	193	7
109	193	194	-2
110	194	195	-2
111	195	196	-3
112	196	197	-2
113	197	198	-3
114	198	199	-2
115	199	200	-3
116	200	201	17
117	201	202	-2
118	202	203	-2
119	203	204	-3
120	204	205	5
121	205	206	-2
122	206	207	-1
123	207	208	-4
124	208	209	5
125	209	210	-1
126	210	211	-2
127	211	212	-4
128	212	213	6
129	213	214	-2
130	214	215	-1
131	215	216	-4
132	216	217	5
133	217	218	-2
134	218	219	-1
135	219	220	-3
136	220	220.5	17
137	220.5	221	0
138	221	221.5	-1
139	221.5	222	0
140	222	222.5	1
141	222.5	223	0
142	223	223.5	-1
143	223.5	224	0
144	224	224.5	1
145	224.5	225	0
146	225	225.5	-1
147	225.5	226	0
148	226	226.5	-2
149	226.5	227	0
150	227	227.5	2
151	227.5	228	0
152	228	228.5	1
153	228.5	229	0
154	229	229.5	-1
155	229.5	230	0
156	230	230.5	1
157	230.5	231	0
158	231	231.5	-1
159	231.5	232	0
160	232	232.5	1
161	232.5	233	0
162	233	233.5	-1
163	233.5	234	0
164	234	234.5	-2
165	234.5	235	0
166	235	235.5	2
167	235.5	236	0
168	236	236.5	13
169	236.5	237	0
170	237	237.5	-1
171	237.5	238	0
172	238	238.5	1
173	238.5	239	0
174	239	239.5	-1
175	239.5	240	0
176	240	240.5	1
177	240.5	241	0
178	241	241.5	-1
179	241.5	242	0
180	242	242.5	-2
181	242.5	243	0
182	243	243.5	2
183	243.5	244	0
184	244	244.5	1
185	244.5	245	0
186	245	245.5	-1
187	245.5	246	0
188	246	246.5	1
